147 7349
138 78 18
25 136 67
87 16 90
144 29 95
102 140 24
4 135 76
131 137 94
32 145 24
36 122 62
23 133 41
72 121 26
92 119 11
78 43 41
27 12 8
9 112 87
54 77 97
36 124 27
137 68 13
96 65 5
42 16 99
65 44 79
136 50 56
73 55 83
113 53 69
84 117 69
92 49 9
100 4 57
88 75 13
77 13 87
100 122 12
131 85 1
8 86 23
49 18 87
58 97 53
87 20 50
89 107 30
124 41 2
92 37 12
15 3 75
11 76 67
108 27 7
129 63 79
32 129 42
114 11 52
126 119 98
142 121 32
49 4 44
84 69 11
48 60 100
34 140 50
144 16 7
20 141 34
122 1 57
104 29 31
107 143 13
59 47 54
71 28 59
128 143 75
27 97 78
43 29 95
33 60 94
34 8 15
2 67 1
136 28 27
87 122 74
24 120 37
13 6 65
65 92 1
121 89 31
103 140 80
136 67 76
86 11 74
112 92 83
50 27 14
3 71 96
109 71 36
15 74 89
96 31 100
129 134 93
78 42 20
89 88 6
15 49 32
21 147 7
144 93 95
58 61 62
88 50 36
127 16 20
124 142 43
56 54 86
19 16 25
117 124 60
145 126 97
22 49 82
142 9 46
41 24 59
84 122 92
41 142 14
94 109 60
131 15 25
120 34 81
78 90 74
18 31 77
92 89 26
3 52 96
26 41 24
111 132 20
49 133 76
71 30 94
71 126 31
9 105 5
2 69 36
80 124 100
14 93 88
106 36 71
117 21 66
113 94 58
8 83 77
52 86 2
146 50 1
99 50 40
21 125 59
40 41 12
25 7 8
124 12 67
146 93 78
41 58 6
103 14 51
97 36 84
127 140 45
24 81 17
49 132 66
90 91 91
24 61 75
114 119 95
77 64 94
46 31 46
85 38 68
73 48 14
90 138 28
17 90 29
30 18 51
95 103 96
122 41 50
138 45 30
36 1 25
116 128 70
74 15 42
141 53 30
75 70 2
57 17 31
116 144 14
139 20 38
142 27 38
71 56 55
83 18 10
67 79 17
86 147 41
56 55 30
4 90 91
19 121 26
9 111 24
82 72 54
80 99 15
97 74 42
113 62 78
11 101 71
145 101 25
59 140 71
65 141 93
125 103 33
88 51 74
32 117 100
49 140 37
38 52 54
102 121 68
16 139 28
110 41 58
94 66 55
80 64 34
140 93 88
147 31 78
36 26 44
63 12 69
127 46 62
140 44 88
125 26 92
2 109 66
114 36 5
54 145 2
56 1 49
147 35 89
28 1 58
110 57 15
1 61 85
143 134 19
140 4 29
5 144 24
102 100 79
22 77 91
123 34 16
58 142 82
140 102 42
108 21 98
61 48 11
13 52 77
107 88 20
143 4 30
67 66 23
134 96 63
1 82 36
109 140 59
45 56 64
114 105 10
86 121 27
70 12 24
81 97 25
1 77 79
61 99 70
71 108 45
102 58 95
68 78 61
87 56 43
69 144 11
73 95 23
89 53 66
17 19 83
122 127 88
60 145 17
94 70 28
53 108 21
112 15 1
116 119 63
137 17 77
80 28 56
84 66 12
41 84 90
65 26 91
105 91 67
56 139 66
30 115 39
85 64 31
80 63 13
45 125 32
57 32 88
59 25 42
35 65 11
79 120 51
51 144 71
142 138 69
86 39 28
111 64 51
99 93 47
26 50 46
79 132 61
25 133 13
70 104 97
98 40 96
123 63 46
8 17 33
142 38 23
22 55 75
5 22 43
47 4 76
102 135 45
77 87 38
97 51 29
54 58 99
46 40 55
139 147 53
134 36 21
124 66 61
112 137 17
67 75 74
61 116 90
89 91 24
132 59 11
82 28 39
107 115 61
109 72 92
118 62 41
92 131 63
107 124 2
28 76 45
121 144 77
59 66 69
5 140 11
78 7 52
80 119 25
99 139 4
141 77 24
89 74 97
103 59 9
4 45 93
113 120 87
80 101 92
143 86 20
72 92 53
62 31 5
38 66 20
79 121 19
11 71 88
28 133 40
14 117 84
77 9 50
139 28 64
60 55 45
17 140 65
21 146 50
75 71 25
98 79 26
26 49 25
5 51 9
116 140 43
47 48 91
93 29 8
93 108 72
69 96 12
82 99 66
34 72 28
83 116 87
32 21 69
26 120 26
118 68 87
120 39 53
25 113 19
3 38 55
105 73 11
86 116 88
105 31 14
67 31 97
85 29 8
67 108 88
111 37 27
130 40 66
94 67 78
58 14 86
117 100 68
127 110 20
133 13 72
79 88 97
41 42 27
95 142 40
59 129 97
36 134 8
97 139 63
57 92 73
27 1 51
63 55 89
27 20 64
73 2 8
105 144 12
24 123 16
70 37 85
87 55 31
116 68 45
87 34 93
105 40 76
18 42 42
22 106 55
50 101 48
128 83 11
59 6 3
104 143 56
38 129 48
32 8 89
24 46 75
12 1 85
22 9 14
91 26 58
10 46 63
85 100 22
4 20 21
88 33 73
141 34 19
85 61 30
137 62 9
96 87 63
83 127 63
144 5 77
142 11 96
12 105 34
40 47 20
128 6 6
31 71 10
85 34 48
146 54 84
108 46 77
100 24 69
73 62 48
102 54 3
55 92 11
142 73 48
88 74 87
133 78 25
29 49 51
99 21 67
117 142 37
109 71 80
68 14 76
59 114 57
129 65 37
37 95 49
11 112 23
113 9 45
76 39 38
33 63 48
119 125 17
42 70 14
23 72 90
108 116 11
42 133 70
130 32 42
100 144 83
2 93 87
18 119 5
16 9 41
114 138 55
143 85 8
49 86 45
120 41 20
53 90 7
67 9 30
83 63 10
35 87 29
82 51 67
88 105 29
68 131 85
102 67 12
32 72 49
140 74 90
91 16 96
6 117 41
38 102 11
74 120 69
23 69 34
25 81 1
118 68 21
128 63 98
81 76 76
17 40 10
145 125 50
24 140 62
3 24 54
101 12 5
134 74 47
69 66 80
26 139 94
84 38 47
55 131 49
121 51 51
74 51 90
107 35 95
24 33 57
137 59 63
107 70 89
61 120 10
98 136 76
107 42 27
60 141 8
76 95 50
2 129 36
105 124 4
13 72 34
29 126 14
132 127 37
55 52 62
116 31 60
145 23 15
115 99 83
36 126 64
135 16 86
53 105 18
23 140 48
9 98 72
114 90 94
115 85 40
85 128 18
48 63 83
136 137 56
62 97 93
3 146 6
58 139 41
64 68 63
73 34 28
64 100 15
36 1 82
3 23 57
21 143 38
52 132 16
51 76 60
68 31 85
59 145 1
27 143 64
138 73 41
84 33 79
146 130 13
115 87 99
121 17 25
81 82 95
102 77 42
48 56 93
77 48 48
139 45 44
39 61 70
140 43 82
34 52 49
96 67 31
50 144 55
103 145 1
63 26 48
100 15 11
33 56 87
45 133 29
108 93 69
20 30 86
48 106 35
142 130 85
105 111 37
43 95 9
36 19 85
91 54 80
108 61 9
84 90 74
120 53 72
125 109 26
9 118 97
8 95 89
59 24 74
122 96 69
51 46 22
129 16 92
71 30 72
119 65 21
69 136 97
15 10 95
48 94 38
22 47 27
116 90 90
13 31 62
67 145 10
11 2 98
35 127 35
108 49 12
117 82 91
134 136 95
72 92 55
105 69 53
98 74 58
76 20 93
112 53 95
50 145 10
49 72 57
1 75 77
16 132 95
75 113 24
55 13 28
117 144 43
125 63 44
117 146 52
144 4 27
130 108 68
22 62 25
25 116 50
45 135 64
131 40 86
143 101 20
124 137 90
31 33 41
95 27 79
60 43 50
111 77 88
36 9 2
83 88 27
101 81 52
4 107 60
61 101 52
147 67 84
17 144 14
38 39 23
106 43 78
32 55 69
123 6 24
137 142 8
87 34 82
49 81 11
52 95 55
55 8 47
27 107 62
41 81 21
67 89 40
54 84 38
102 131 78
29 77 69
118 58 17
103 79 36
17 109 33
96 76 65
126 95 97
51 128 63
36 8 19
139 111 90
120 68 59
93 2 11
107 23 45
128 97 56
51 61 9
84 5 59
71 70 89
101 3 81
44 108 68
112 1 52
114 14 46
130 5 87
141 11 24
57 80 78
88 86 73
25 99 72
9 58 31
6 109 59
120 56 62
1 2 96
97 79 27
18 139 98
94 83 37
8 82 71
21 18 98
98 112 29
22 117 44
44 54 74
110 9 40
28 118 86
133 98 23
6 130 10
122 36 97
85 47 97
15 121 5
47 107 2
35 71 61
142 66 34
28 143 35
64 142 80
26 147 12
92 134 4
100 64 22
110 39 3
13 106 49
5 94 60
3 110 13
105 16 84
7 106 64
97 37 43
144 23 69
93 30 99
58 41 72
103 87 7
8 65 36
125 8 29
43 8 31
108 133 88
56 11 85
55 62 26
72 133 27
126 118 53
75 146 14
98 33 18
31 113 22
124 40 78
120 53 19
64 33 42
115 70 55
13 3 55
40 7 47
43 35 26
40 39 36
18 11 23
142 63 99
111 131 16
15 12 88
3 105 32
100 144 85
132 144 17
91 83 31
44 88 98
91 127 74
28 133 97
108 12 40
30 88 86
52 100 91
130 27 50
118 19 10
145 140 54
72 52 51
99 131 75
91 94 18
103 116 24
65 34 68
124 116 86
73 24 13
98 9 24
119 64 22
72 131 51
33 2 16
19 127 36
88 36 52
95 60 82
118 109 61
135 84 88
14 29 41
115 58 71
82 31 73
12 129 72
116 68 89
124 139 46
133 31 62
95 119 29
119 115 44
125 37 59
94 146 14
19 124 44
56 96 10
106 27 17
32 36 3
26 23 42
2 48 49
129 8 2
32 115 3
93 76 15
140 43 58
16 98 3
10 19 41
49 104 26
106 117 31
17 53 85
45 14 84
9 59 82
62 21 100
41 120 17
85 147 33
20 118 67
124 64 6
140 22 12
37 31 95
89 75 71
88 70 12
56 29 60
41 127 33
77 40 38
59 11 3
41 44 35
32 112 95
139 145 92
82 81 41
32 26 28
44 40 86
14 39 58
110 81 55
147 110 67
64 12 25
123 12 4
82 102 100
1 114 45
22 54 56
112 146 70
8 72 94
114 38 40
19 135 20
95 91 13
10 41 18
100 12 8
57 40 50
144 86 72
47 107 70
16 121 97
98 8 16
128 22 20
19 40 25
118 73 59
136 79 79
24 8 95
108 142 84
19 144 82
123 16 72
68 58 31
94 31 12
137 85 39
8 7 99
3 99 43
141 133 44
61 92 100
141 126 41
23 42 96
52 75 89
107 110 84
54 20 66
59 143 10
98 134 74
18 8 86
60 139 43
6 25 95
129 96 36
121 137 54
36 30 50
1 91 23
137 107 40
112 17 36
3 121 44
29 117 9
8 125 67
86 14 68
15 62 98
83 76 19
106 10 11
30 57 23
30 21 100
141 23 47
96 35 53
142 37 6
90 109 17
131 90 30
3 65 41
79 62 35
108 78 31
141 19 12
25 20 61
123 108 37
129 133 52
98 60 30
132 3 58
85 41 66
142 2 25
61 121 9
125 64 1
107 83 98
144 77 52
72 29 84
60 99 81
53 117 21
53 17 83
118 7 94
80 21 75
81 96 74
27 130 61
43 143 3
3 76 4
126 13 43
23 96 75
74 144 41
53 47 83
63 36 56
88 2 54
118 34 25
111 67 7
78 123 44
125 26 72
101 134 27
107 18 66
83 127 67
107 117 45
2 45 61
12 35 23
108 86 2
8 89 89
135 52 55
94 114 89
31 58 75
125 54 26
16 139 21
61 123 44
103 39 76
15 33 15
124 135 75
15 38 93
93 46 45
61 125 90
27 131 16
50 111 56
78 60 1
103 32 73
120 80 3
33 74 53
20 29 39
116 32 21
18 80 4
30 47 74
52 133 28
5 31 19
131 103 65
71 37 24
73 53 60
101 110 33
24 91 40
3 99 98
4 112 98
135 38 25
54 76 16
125 90 83
126 106 58
138 102 7
40 136 92
30 125 7
8 83 4
70 3 76
34 65 71
35 26 23
42 39 8
66 35 60
119 57 92
38 109 18
140 74 94
62 77 8
82 18 15
47 21 47
55 17 96
123 53 35
1 12 91
65 135 14
111 90 84
59 62 89
35 128 47
50 59 13
21 144 12
143 4 36
18 81 80
6 70 27
36 37 13
74 9 97
146 133 60
48 102 66
144 63 88
15 48 2
21 11 18
26 4 31
129 116 59
33 36 29
50 107 30
133 103 61
75 72 39
9 70 85
45 146 84
24 123 75
53 15 92
17 118 31
43 124 45
14 58 60
11 110 47
129 14 24
13 23 95
4 82 19
29 45 42
89 116 74
53 82 95
103 129 48
53 12 36
40 112 87
142 45 32
14 30 55
4 13 77
69 36 29
93 64 33
121 100 27
71 146 9
69 73 32
47 93 16
2 31 73
147 86 62
51 83 80
77 63 37
21 91 94
2 107 68
56 147 30
92 18 7
63 100 1
35 110 86
91 116 23
20 145 40
71 141 52
20 147 86
79 128 15
126 132 45
64 76 25
100 13 90
144 76 29
111 107 9
51 129 24
92 124 29
100 5 91
123 132 20
16 69 30
7 99 94
47 118 22
6 117 87
41 12 44
18 1 72
11 38 25
138 119 2
107 95 71
98 79 19
139 56 11
94 8 3
133 129 35
44 18 32
132 75 95
1 54 22
47 9 92
93 5 58
78 147 14
58 40 11
74 39 18
116 17 87
73 123 49
127 108 75
125 28 54
50 106 22
60 58 56
48 128 53
14 107 18
137 68 50
102 43 20
133 135 55
38 111 11
105 52 66
73 130 65
127 13 80
102 39 22
51 27 2
139 93 27
97 15 20
142 141 65
103 17 88
81 18 22
147 6 41
10 47 39
50 45 25
142 57 71
57 145 77
42 6 20
41 28 14
9 66 21
114 116 85
49 30 13
27 86 7
32 94 1
44 15 16
61 31 81
58 69 28
57 93 8
33 73 87
71 133 55
129 103 67
40 65 54
76 33 25
37 31 31
55 137 57
111 74 36
132 74 61
84 107 74
48 58 64
3 125 6
41 55 93
112 144 68
73 141 28
11 104 58
141 53 25
136 70 61
49 92 86
129 68 86
137 10 71
30 108 97
45 118 90
13 71 83
95 132 95
56 120 6
87 126 38
122 61 37
137 3 68
88 146 64
118 120 94
133 51 23
128 27 58
114 25 37
18 129 57
42 57 92
66 108 43
140 10 72
79 23 71
89 137 80
116 90 15
132 48 58
52 57 22
98 84 55
120 2 72
90 131 90
37 19 47
107 11 65
124 82 66
104 82 65
84 16 26
48 2 37
58 112 64
75 138 6
16 115 80
33 139 36
29 129 50
91 23 8
99 146 68
119 76 10
115 1 67
69 3 41
113 38 79
75 104 21
92 101 73
64 84 92
81 69 53
122 42 13
116 145 85
72 20 90
40 132 46
19 49 23
56 98 98
95 140 66
106 145 51
28 38 93
65 27 56
68 21 98
30 35 79
45 100 8
35 75 25
22 49 24
25 17 9
70 109 60
43 109 100
84 64 93
7 135 85
120 27 91
22 111 84
36 11 94
46 27 28
24 72 5
80 54 54
20 98 9
92 75 33
104 23 90
91 71 38
63 115 30
11 12 40
128 51 94
106 11 64
75 80 27
81 4 58
25 4 53
14 17 35
143 59 82
105 66 56
17 104 1
102 71 29
105 119 67
33 15 80
57 66 68
42 122 21
41 130 80
5 55 81
64 99 66
113 130 44
98 50 42
8 77 66
89 6 70
137 116 51
78 126 36
63 120 94
37 70 78
113 7 58
81 143 85
60 133 15
131 74 92
96 51 67
14 54 51
71 81 41
127 63 90
29 6 76
64 3 75
90 85 80
67 49 40
101 7 30
107 92 96
87 92 95
33 24 34
27 60 59
5 50 100
102 116 27
87 129 98
17 103 31
59 101 45
64 142 18
51 83 69
53 114 86
51 58 12
44 61 28
91 14 1
76 140 17
3 131 10
94 129 40
69 36 31
124 71 26
136 3 75
82 23 40
131 94 60
39 142 28
145 73 97
119 7 73
113 127 85
78 83 42
76 32 83
100 117 28
92 65 84
20 113 90
11 57 27
6 136 62
124 103 72
11 120 83
142 28 43
137 57 89
89 78 39
72 145 32
122 51 9
10 6 14
104 109 91
137 85 43
26 56 23
14 8 28
87 109 7
18 17 18
8 103 40
135 75 85
140 38 77
108 54 96
65 75 7
18 77 69
76 25 56
138 95 61
107 89 29
88 64 89
145 58 44
1 19 30
96 119 38
76 40 41
22 74 28
28 82 46
126 92 72
48 40 50
75 4 87
67 101 30
107 10 86
95 36 77
2 97 95
139 102 21
4 109 99
60 141 56
132 10 89
22 146 25
12 55 61
42 69 65
14 10 87
34 47 87
103 107 91
42 141 89
14 61 25
131 17 44
70 16 21
139 79 94
127 10 13
50 84 19
73 63 13
97 100 66
41 35 19
47 25 51
13 16 15
129 133 56
37 128 74
45 23 71
136 26 44
126 122 85
3 79 64
131 2 42
104 55 2
102 27 27
72 79 54
92 77 39
30 121 25
68 52 71
79 111 52
69 146 83
37 54 17
39 46 12
6 121 62
47 6 51
17 111 85
3 49 13
61 119 88
95 19 99
66 44 47
82 53 25
86 104 99
107 38 36
94 138 87
31 44 10
104 106 61
7 108 9
27 111 15
24 55 11
133 14 22
102 68 41
87 85 2
54 7 39
112 98 75
120 28 6
86 134 99
80 93 76
30 40 49
17 15 94
125 114 68
108 142 9
132 138 61
100 124 2
84 69 63
20 4 81
89 105 93
129 111 27
37 30 23
38 140 43
48 29 21
124 131 68
97 64 31
22 68 13
71 146 66
52 15 27
77 102 49
79 114 53
123 106 48
15 26 87
101 11 45
66 45 2
129 118 43
95 138 9
18 8 11
29 139 97
41 18 54
76 41 79
107 6 73
137 113 39
143 95 11
42 75 60
129 39 100
103 130 60
13 110 66
27 50 31
80 59 37
4 140 43
130 126 49
4 5 84
87 33 67
89 62 42
40 90 88
43 44 81
29 34 57
76 38 50
123 143 64
95 39 16
38 47 70
88 94 23
50 66 7
29 103 12
26 63 94
103 5 41
106 25 72
66 19 83
29 13 11
53 108 5
10 31 31
87 70 83
122 101 19
72 112 44
122 46 83
100 48 100
128 42 47
43 36 95
78 126 25
115 139 29
8 134 67
74 36 83
71 6 31
27 56 37
46 119 90
33 140 77
4 19 8
48 56 62
106 6 72
64 2 14
76 68 63
141 74 7
21 25 65
129 70 55
89 110 8
21 41 9
69 84 78
19 9 63
114 30 75
30 57 95
130 12 30
123 43 88
101 85 60
44 75 60
84 100 7
10 70 56
50 109 80
83 145 46
116 88 50
104 85 57
98 47 96
96 25 53
21 124 20
6 111 45
72 77 76
141 48 4
104 59 4
84 139 56
77 62 86
75 102 43
52 67 30
89 146 65
11 90 72
136 79 59
61 137 25
101 60 16
31 81 24
20 35 38
112 86 12
100 38 17
53 96 34
57 47 83
78 28 95
11 138 5
54 95 99
73 36 82
111 80 5
72 76 93
51 134 9
52 115 20
137 23 80
45 71 48
113 90 84
18 29 4
81 102 45
109 23 89
30 10 9
34 82 44
24 124 34
25 105 45
89 139 38
115 80 67
105 122 19
131 29 54
126 107 100
119 58 13
112 23 90
47 116 88
10 120 24
35 47 7
25 58 91
110 27 67
90 142 53
31 78 89
25 93 48
145 119 43
84 131 83
144 18 28
114 103 3
118 128 1
123 122 60
144 117 7
83 116 71
101 26 98
46 36 13
20 72 37
116 39 96
114 40 68
16 90 93
116 126 21
137 66 32
38 134 13
139 123 69
113 117 28
145 84 99
114 119 68
58 54 21
20 87 52
110 40 19
75 25 27
145 119 56
36 15 41
117 132 41
144 122 98
122 102 70
92 47 28
79 84 83
113 98 55
133 142 99
33 133 8
130 70 50
65 17 81
140 138 30
50 38 13
5 76 76
147 75 24
20 89 74
13 68 86
78 80 85
33 73 78
30 57 29
1 85 76
77 60 82
106 133 87
91 34 41
29 93 8
83 23 98
98 87 18
122 83 33
38 103 16
71 96 100
8 50 20
28 74 62
89 52 14
25 2 13
94 65 86
82 75 32
33 36 88
23 107 42
85 6 78
146 133 11
57 61 23
96 67 68
122 61 28
40 5 7
81 126 94
137 118 9
84 54 67
112 15 66
27 84 59
109 74 12
125 108 13
71 109 52
94 143 19
115 27 98
17 85 34
26 17 42
47 17 67
94 39 46
83 127 60
128 92 70
118 99 39
142 110 35
79 136 60
106 35 36
45 115 25
85 79 17
91 56 55
78 35 45
128 129 73
40 81 15
49 138 98
33 49 97
108 17 16
44 86 34
128 19 63
105 145 85
17 24 37
38 101 53
3 103 89
49 105 42
78 42 61
30 5 70
83 82 7
94 73 57
109 23 36
113 50 80
119 93 62
43 35 21
28 17 25
14 4 74
141 140 24
145 36 100
105 126 85
33 138 44
45 4 62
14 13 79
26 102 75
112 67 80
109 11 39
4 24 99
128 111 15
117 84 42
120 78 84
84 99 41
130 87 96
49 47 50
91 18 18
103 21 11
84 115 22
96 22 41
87 125 8
128 65 20
62 63 66
57 11 2
76 40 98
78 87 59
13 107 12
36 41 4
37 124 63
71 43 87
82 10 9
72 59 62
47 76 97
86 118 65
145 44 58
111 23 23
143 90 32
28 65 55
14 107 77
144 29 83
17 53 67
21 20 60
134 21 9
42 13 82
27 14 42
126 43 78
126 15 16
101 134 62
53 52 88
124 141 100
22 17 35
54 68 93
136 36 1
17 30 32
140 105 42
37 73 87
118 92 78
134 139 14
108 82 39
46 84 84
81 54 17
13 132 31
20 51 8
138 59 19
145 38 10
91 84 51
60 11 29
31 41 62
1 85 36
67 132 42
28 29 64
118 46 83
57 84 75
37 39 72
1 4 47
117 133 27
66 126 35
100 122 13
93 127 82
70 38 92
80 106 72
43 96 73
138 24 38
58 46 52
107 17 47
21 70 28
52 64 84
147 3 57
42 128 31
146 61 31
92 76 5
48 11 24
57 42 91
100 112 62
59 130 53
24 133 85
107 124 1
100 3 75
136 121 71
38 126 57
31 71 75
8 137 83
88 39 10
20 99 38
120 11 72
135 19 60
137 9 39
59 39 56
72 62 25
21 91 100
19 32 21
132 29 80
145 123 80
59 33 12
83 3 75
62 66 69
79 137 70
137 46 42
131 22 16
63 28 67
61 134 92
13 126 67
100 109 33
37 96 43
134 135 96
92 15 92
7 68 77
6 122 23
23 131 25
90 26 1
30 14 79
2 92 8
16 30 44
64 92 96
36 48 99
54 18 72
113 40 39
84 120 47
75 133 84
48 89 54
63 41 19
37 36 5
143 101 17
98 58 87
58 14 72
136 143 85
139 95 66
140 145 35
103 49 33
141 79 58
132 106 30
85 39 15
29 142 10
71 98 91
82 68 18
57 140 76
66 49 32
24 111 5
118 134 9
109 19 65
88 123 97
20 95 12
87 4 28
117 32 54
38 125 36
94 62 83
105 102 14
89 96 59
60 38 66
52 41 58
131 108 28
135 78 90
82 49 18
141 129 13
144 22 3
141 74 77
4 108 12
55 144 66
49 57 14
130 42 87
111 140 100
60 142 15
35 60 71
48 97 25
111 134 56
13 118 43
46 137 42
54 53 38
94 36 43
112 83 64
43 123 2
57 42 25
64 82 26
99 139 45
109 48 82
76 43 22
63 68 97
22 80 14
31 39 57
31 99 71
136 88 57
13 4 35
130 64 88
11 71 8
122 63 52
63 61 57
86 89 37
69 119 88
61 81 42
48 99 84
39 38 30
102 23 100
140 58 11
22 49 4
117 123 23
117 87 100
129 88 20
29 39 42
13 147 60
137 66 76
8 44 31
22 82 73
15 77 29
100 142 36
67 64 73
106 74 100
130 114 43
126 7 74
80 24 84
58 24 78
68 65 97
20 112 45
75 18 68
62 91 9
51 45 91
98 23 64
83 146 7
6 71 32
132 49 90
70 144 10
94 86 11
143 109 71
58 112 83
26 28 20
73 33 59
55 66 91
2 76 11
100 90 88
108 141 16
125 49 53
100 23 34
3 130 35
134 8 59
81 118 72
72 91 97
75 91 34
99 142 22
76 91 38
141 102 97
22 124 29
41 89 72
147 96 19
125 143 38
71 103 76
51 96 42
71 116 15
33 108 8
2 62 89
20 49 59
34 42 31
9 56 61
70 62 75
83 58 28
59 134 81
104 39 40
144 137 32
111 97 95
60 99 10
10 96 100
80 123 52
22 16 95
86 106 70
66 20 29
85 108 62
144 34 55
120 63 33
79 62 98
107 78 33
22 51 52
147 61 38
81 31 22
22 108 34
113 95 56
127 95 35
120 74 47
136 40 1
142 64 27
139 46 97
19 22 6
61 84 5
85 112 9
145 74 73
118 93 39
35 14 10
60 142 70
24 44 19
84 42 6
20 51 10
69 136 70
27 77 76
24 117 9
32 133 30
45 104 95
88 28 12
36 26 74
73 55 86
81 91 22
91 86 99
111 124 39
129 3 18
140 134 48
52 51 26
96 122 74
4 15 81
8 19 80
147 49 54
15 12 6
47 45 78
39 68 72
127 51 99
65 67 42
100 38 21
134 45 71
117 87 34
86 122 40
95 55 57
81 98 38
69 113 99
17 140 40
102 72 47
34 45 45
124 43 14
82 132 97
112 141 73
64 82 94
62 98 47
100 49 8
43 98 13
48 85 96
5 130 48
12 28 83
23 33 31
136 19 25
104 15 72
126 86 45
107 116 4
88 37 87
68 77 41
97 129 47
112 18 16
80 137 16
103 84 3
18 119 59
3 66 92
78 18 3
5 67 5
143 60 5
45 54 61
4 12 38
12 69 97
73 66 62
137 41 87
76 116 29
54 96 58
105 26 32
125 9 36
140 4 85
54 57 66
19 99 26
125 30 95
126 18 8
137 91 29
57 106 67
42 28 20
84 78 52
139 5 17
94 91 9
34 5 83
131 139 27
36 57 42
91 92 37
135 107 16
49 146 62
3 135 97
57 32 10
77 18 76
103 132 33
104 72 43
47 18 41
134 35 1
111 72 93
19 34 58
91 80 40
118 65 19
56 69 50
11 81 93
144 133 89
142 85 20
49 9 70
115 90 88
84 93 50
18 35 27
81 108 68
110 100 23
120 75 98
52 72 6
111 39 37
120 68 58
2 133 37
26 129 89
36 112 75
30 115 95
39 101 62
66 1 84
140 146 100
30 73 98
138 22 9
80 55 70
68 110 55
72 69 15
136 3 2
11 132 7
59 27 63
53 89 77
96 101 70
65 127 27
25 68 88
135 143 49
76 60 72
105 104 75
143 114 41
22 10 65
84 97 10
34 8 60
123 49 59
49 64 32
89 47 37
23 39 9
145 38 80
134 16 98
143 144 68
37 21 88
147 70 60
59 24 7
82 44 39
129 57 26
24 112 83
105 50 81
32 84 34
31 126 68
83 86 9
67 76 72
113 17 15
140 102 19
54 30 5
80 138 30
91 78 60
140 34 6
8 63 46
68 70 93
105 133 92
42 137 5
99 50 72
128 42 27
77 71 45
81 141 45
24 45 42
100 116 22
74 36 63
137 54 81
105 45 100
48 75 92
9 20 6
77 67 47
48 88 31
119 122 70
96 86 30
91 4 87
74 32 65
80 13 48
13 89 70
111 3 72
116 26 78
122 143 9
9 15 49
45 49 51
78 66 4
23 91 23
27 40 49
127 17 20
86 61 87
132 30 92
113 121 98
38 141 88
129 27 1
137 29 37
114 76 63
130 68 63
139 146 88
10 38 40
96 44 46
65 69 7
1 23 38
48 42 49
51 15 55
55 40 53
32 147 62
72 144 2
50 12 19
50 31 32
83 134 25
132 92 44
108 140 35
136 57 51
81 41 69
69 79 77
5 43 79
81 54 8
111 93 99
6 77 40
38 97 31
135 74 28
101 132 20
68 87 5
116 49 51
107 74 37
116 40 2
106 56 20
129 137 7
76 146 73
126 13 95
109 14 20
6 42 59
136 56 68
79 101 41
109 48 18
117 89 69
128 20 68
69 11 77
112 139 53
124 46 72
144 125 50
27 124 15
25 49 22
20 32 83
110 4 100
66 94 87
131 76 1
33 28 97
135 103 45
138 5 29
69 92 42
39 61 71
133 99 19
19 74 9
7 112 17
91 125 69
110 6 1
98 44 46
23 146 18
24 22 100
14 52 53
48 3 29
113 8 21
137 80 31
133 134 97
89 145 88
139 36 53
146 49 38
133 4 24
124 12 33
12 127 27
132 88 18
139 54 70
34 72 5
51 87 24
50 29 52
104 88 27
14 120 79
101 17 42
138 125 43
21 75 96
42 130 57
50 25 54
31 101 79
109 126 85
8 122 48
96 81 34
99 18 67
70 58 64
12 6 43
43 42 96
136 83 25
109 103 37
108 63 32
89 87 96
79 123 31
139 12 86
128 120 15
116 36 97
116 138 81
130 131 53
26 78 19
43 53 83
29 85 56
75 128 10
57 23 71
24 93 6
138 143 46
105 117 44
123 110 69
38 116 86
23 45 83
71 59 90
22 25 80
122 6 72
15 55 57
86 144 32
111 71 15
17 125 2
11 86 52
82 101 78
111 134 34
50 31 87
24 144 65
43 126 49
106 17 26
50 65 85
17 20 70
11 122 96
99 114 30
115 39 88
101 28 18
122 131 80
103 120 38
2 140 42
102 121 34
62 39 23
118 78 81
102 3 15
12 65 60
21 2 78
62 131 26
142 140 79
1 122 85
40 144 51
34 13 43
83 131 51
117 31 62
67 1 49
107 25 92
80 104 72
13 37 82
144 111 49
41 113 31
31 21 58
32 133 87
41 51 92
92 76 51
129 84 27
34 62 56
6 42 6
82 5 100
16 11 7
113 9 22
75 23 40
124 135 61
99 70 57
20 4 76
145 47 10
39 19 8
139 69 43
12 42 25
53 42 88
120 99 2
9 4 38
37 39 23
8 141 19
64 8 81
135 52 54
72 136 20
135 112 41
142 131 100
110 143 98
99 16 63
135 89 57
58 87 4
105 147 16
31 133 73
132 96 72
77 100 92
46 143 66
121 82 38
142 118 23
109 50 24
127 62 62
125 51 77
91 62 81
82 134 55
65 82 97
115 35 62
97 68 94
50 55 15
11 98 91
22 137 13
104 84 84
76 22 37
70 97 47
23 55 89
46 2 76
144 75 71
111 68 82
123 55 67
23 106 27
132 62 33
113 19 39
87 14 25
131 3 75
53 127 13
140 36 30
45 75 69
127 117 68
67 87 74
30 55 31
119 89 16
97 54 64
65 81 6
15 78 96
61 39 11
97 12 67
35 135 49
126 108 79
90 144 28
116 33 96
