158 4900
53 113 47
151 47 27
136 97 73
91 48 100
109 149 68
38 147 61
42 152 81
24 102 78
105 48 80
83 95 18
30 10 77
20 6 56
100 142 70
73 142 23
33 10 75
131 66 68
78 20 87
158 131 8
18 97 14
96 35 39
1 87 16
15 149 88
97 74 90
114 154 60
156 116 35
147 89 60
106 54 39
32 108 27
137 31 44
14 134 76
96 130 47
145 154 48
122 92 18
16 131 100
16 17 78
2 14 92
81 90 31
4 7 46
1 86 56
65 94 29
123 85 40
114 44 44
110 26 91
87 105 94
131 86 18
102 113 76
87 35 29
60 9 17
60 142 52
14 53 7
13 36 11
44 139 67
105 73 1
155 93 80
84 16 79
36 141 1
152 118 32
98 90 44
3 8 22
94 130 88
137 61 44
129 138 9
136 131 78
77 84 24
68 63 99
75 119 46
49 6 90
136 62 64
40 125 83
17 138 85
17 44 41
129 135 3
140 79 58
48 41 23
63 57 3
7 112 20
65 123 33
150 119 57
52 68 61
109 144 87
72 109 63
100 50 85
69 119 4
121 158 89
8 30 35
142 107 69
143 95 62
45 52 8
140 112 91
95 133 66
129 65 60
15 115 44
137 108 97
17 33 4
78 99 69
76 145 43
145 116 34
116 43 91
16 140 18
24 83 55
115 70 76
70 145 22
66 118 100
112 53 50
32 152 88
19 92 1
82 85 75
154 130 12
40 60 80
108 19 65
128 10 97
20 59 58
26 9 17
140 152 19
119 55 61
131 151 16
82 151 56
124 95 7
66 114 22
119 143 30
130 148 96
38 123 80
36 83 14
40 153 14
28 51 48
101 52 88
66 61 95
74 125 50
69 136 6
90 152 39
9 91 88
53 134 73
61 104 40
40 129 71
68 30 56
11 69 61
43 42 63
68 28 95
109 8 32
127 74 41
34 61 56
133 119 34
104 74 73
38 151 34
19 121 41
101 89 91
44 47 59
32 146 21
24 94 77
132 7 10
47 135 52
151 41 35
115 102 41
64 70 43
73 57 68
60 31 67
20 40 21
81 85 63
107 42 37
86 153 71
157 42 21
14 60 14
82 153 79
52 78 65
82 67 39
113 89 46
26 19 80
125 84 35
26 12 41
54 80 18
95 20 30
71 56 47
87 124 74
52 100 89
9 12 1
142 143 98
133 158 3
65 21 11
22 94 25
113 124 9
155 60 99
147 27 87
112 78 97
116 129 84
28 150 40
4 91 48
139 42 53
8 2 48
88 139 58
64 73 89
46 61 51
58 76 18
73 46 30
48 146 7
131 73 51
157 89 74
77 45 63
64 23 88
9 15 48
46 104 98
77 14 75
148 84 37
35 101 85
150 115 54
125 81 7
129 19 24
57 78 95
88 71 8
115 75 37
145 29 77
104 6 67
93 1 1
67 91 77
23 18 68
10 128 77
108 16 22
128 35 36
86 157 54
128 108 20
8 114 1
132 51 65
139 72 53
129 116 78
76 56 81
11 58 42
4 9 72
12 148 84
108 76 72
114 65 83
121 94 13
44 11 90
95 43 32
150 145 54
15 125 97
114 51 5
153 140 24
49 5 69
94 70 17
107 122 14
36 33 39
22 158 59
97 32 14
95 58 11
18 137 7
143 79 62
148 20 29
9 123 3
97 42 64
141 106 24
68 75 53
105 66 27
41 82 70
69 52 38
47 92 80
62 64 47
97 19 80
82 55 55
134 155 7
57 48 49
12 149 21
4 3 33
38 130 86
143 112 95
12 72 66
42 33 58
145 29 90
154 130 100
117 134 36
38 60 27
26 24 5
31 51 12
89 103 85
103 157 8
122 59 63
141 35 85
75 60 61
112 48 59
153 123 92
64 19 72
1 113 3
139 127 2
153 95 30
85 147 54
66 50 89
93 77 9
126 121 59
27 95 33
90 7 33
80 145 77
92 27 41
89 29 56
52 20 86
2 106 65
129 100 83
111 113 76
46 148 9
102 77 52
23 2 78
40 79 73
44 117 90
1 62 42
10 94 69
44 128 99
126 62 94
143 80 40
9 152 43
148 156 52
45 76 57
6 48 17
43 22 93
86 122 87
85 33 10
54 129 27
149 54 65
99 106 91
73 102 42
26 29 97
114 42 54
135 64 18
127 79 64
158 85 96
128 15 48
152 153 67
99 130 39
34 24 33
132 145 62
3 32 48
66 30 88
151 115 72
22 100 99
155 99 94
46 144 16
152 104 31
25 154 97
12 68 45
9 73 100
19 36 27
38 85 33
124 50 100
8 70 70
66 25 9
153 76 30
15 48 96
105 72 92
134 45 10
127 49 77
4 93 61
120 48 67
46 124 43
60 50 24
40 63 42
108 98 86
143 14 72
33 62 32
111 158 97
122 137 80
110 146 98
100 50 19
47 84 66
122 46 78
136 114 44
55 134 86
22 57 2
34 126 21
119 48 15
104 131 34
84 110 34
138 9 57
58 40 40
102 28 65
118 149 98
108 140 24
70 86 50
31 16 44
42 117 47
141 89 46
9 18 61
145 19 35
114 53 76
129 43 91
128 48 58
117 28 93
112 18 63
136 97 33
152 95 75
146 52 93
151 65 84
137 78 44
113 73 23
80 21 31
78 69 16
145 5 73
88 118 64
81 63 82
139 135 81
100 39 18
42 40 65
102 137 93
104 43 42
28 152 29
140 21 64
24 39 67
34 103 15
113 114 60
139 55 88
19 115 40
141 41 90
108 17 74
12 59 94
106 98 6
105 55 21
43 144 9
13 40 49
117 46 97
82 76 81
58 132 100
122 133 59
22 79 3
153 117 16
106 99 7
53 150 15
128 56 39
88 104 21
89 18 41
85 54 59
78 52 84
77 123 83
25 48 69
18 48 23
98 64 59
141 4 64
18 121 7
133 17 100
156 47 66
34 80 3
145 154 93
106 78 69
122 64 81
44 35 19
4 69 66
135 130 38
56 49 21
151 2 41
55 131 29
36 35 29
123 85 85
32 109 73
62 70 65
123 151 30
90 32 29
157 111 55
64 95 70
23 148 19
39 60 82
62 123 77
110 104 55
7 4 82
36 138 41
43 45 44
98 6 90
36 131 2
32 30 45
92 41 27
8 12 54
90 53 88
127 137 36
4 66 33
61 127 78
80 91 45
88 28 3
86 134 28
26 95 9
52 57 61
115 21 22
87 133 93
140 149 82
88 20 35
122 28 56
123 125 13
47 53 74
131 120 97
6 144 73
20 71 100
6 20 37
58 148 57
143 157 82
131 155 54
65 40 80
64 10 89
26 97 54
55 129 82
7 134 89
39 47 40
119 95 21
64 139 90
26 140 52
68 75 10
55 89 45
102 149 57
54 20 64
80 56 64
9 12 92
65 85 87
21 135 1
8 32 46
48 101 54
35 88 85
147 38 8
127 106 62
49 102 80
155 83 94
83 116 76
120 118 71
148 140 24
111 77 75
55 32 5
129 157 44
131 121 33
24 12 76
64 143 96
148 92 96
119 11 63
97 107 6
15 103 7
74 57 68
29 28 73
37 125 81
72 157 33
157 120 9
109 145 74
78 45 35
17 153 6
134 104 3
120 48 11
47 132 51
50 127 77
136 21 90
104 19 61
40 131 41
121 6 99
37 4 56
101 119 37
141 153 33
83 154 80
42 24 87
55 15 73
19 58 31
109 150 45
91 68 90
158 154 31
5 1 74
13 71 4
53 102 49
81 104 86
149 71 75
35 153 42
68 158 21
23 98 8
154 150 92
114 132 48
28 144 28
109 131 31
33 12 11
79 134 53
30 68 30
68 47 10
139 49 17
139 108 66
153 57 81
112 115 83
81 150 89
110 116 55
42 116 26
2 84 84
40 54 58
23 96 83
10 97 36
61 7 8
10 116 49
67 38 17
144 3 39
12 62 71
65 19 11
74 112 17
144 36 36
62 128 37
17 142 90
45 71 20
115 44 81
113 18 31
44 8 32
133 30 6
21 24 39
21 25 4
157 106 87
8 85 6
9 33 20
57 148 78
85 24 39
87 35 41
82 141 6
44 148 48
39 100 5
24 54 27
9 30 100
123 12 67
60 73 50
14 76 39
128 113 23
37 131 30
101 58 40
56 51 33
155 4 20
150 82 66
53 83 49
140 85 28
133 63 75
154 12 55
31 33 54
88 115 11
6 140 70
19 112 100
4 107 37
126 5 24
75 150 45
122 60 55
34 128 24
2 46 34
61 138 96
66 125 30
40 1 65
69 153 9
70 68 75
49 4 28
28 116 64
102 74 74
25 60 23
28 103 94
151 17 1
138 32 82
25 104 66
129 12 66
70 57 65
32 16 54
127 136 15
100 70 48
32 49 2
84 36 46
70 15 68
109 20 5
78 68 93
34 52 6
37 127 36
149 63 61
72 129 62
64 132 17
31 81 71
100 30 11
53 112 89
64 89 92
157 92 21
14 128 62
38 86 89
21 73 29
85 115 26
52 111 12
45 16 75
152 99 43
71 60 80
157 107 37
56 127 41
107 10 83
41 17 98
22 39 3
2 80 40
42 145 79
54 120 90
59 122 73
19 95 60
31 98 16
45 112 48
130 108 35
7 145 42
80 19 41
30 71 67
51 78 75
156 68 82
10 103 42
158 134 20
29 125 94
153 158 95
5 54 47
51 17 65
108 112 17
6 149 24
43 104 50
114 85 83
114 77 79
108 72 60
157 78 100
151 26 68
79 107 66
19 83 27
150 63 6
59 128 88
10 69 85
38 152 11
24 103 58
141 148 43
126 136 89
14 152 24
45 35 65
16 117 59
36 69 20
70 76 33
106 41 79
59 61 34
40 145 63
83 86 33
138 61 14
141 2 74
121 75 57
142 24 37
1 120 28
53 141 95
126 6 15
3 65 14
117 135 23
99 25 62
47 126 100
18 46 32
119 143 55
78 55 28
102 11 44
110 9 17
42 34 81
129 4 52
53 121 43
129 55 97
146 140 9
111 155 95
128 32 2
25 19 97
1 9 53
124 146 82
150 122 69
108 103 61
115 70 78
51 75 19
22 129 31
130 88 75
148 114 72
71 19 33
142 95 38
79 88 66
111 148 92
56 152 88
48 15 93
105 115 98
79 84 32
79 124 68
63 130 52
25 130 49
113 118 62
64 111 69
16 102 29
101 19 20
110 79 53
17 16 74
62 130 27
131 153 64
25 152 73
8 103 4
84 126 87
133 90 37
3 37 36
21 49 12
26 64 76
3 36 40
100 34 92
122 148 27
2 153 19
35 2 59
88 145 90
146 27 45
28 100 28
55 85 94
131 55 22
19 133 18
151 27 17
128 79 90
104 15 20
134 2 70
15 31 65
53 9 80
66 128 43
56 104 25
24 75 66
48 119 78
93 4 59
145 91 41
78 32 30
114 72 76
4 74 69
84 31 56
97 95 2
22 99 21
94 111 66
98 116 30
55 62 3
23 100 10
92 76 53
103 60 2
58 7 28
13 95 30
63 143 4
116 158 28
85 33 45
68 109 63
109 95 43
140 72 10
124 50 99
102 154 46
141 108 81
117 1 49
136 139 15
153 127 74
152 104 66
119 132 35
29 107 12
80 2 40
151 72 2
94 129 92
17 42 81
80 116 62
93 106 84
157 95 7
12 121 55
114 155 2
66 20 78
29 116 97
6 127 88
114 27 45
95 83 93
59 111 2
14 90 16
120 29 89
85 133 24
35 30 27
143 16 31
65 39 3
62 96 19
132 151 33
94 5 62
37 57 37
68 4 18
23 78 85
47 116 17
86 82 26
21 123 95
127 15 55
117 81 19
83 132 3
119 131 48
129 75 43
79 73 12
57 65 14
90 100 4
81 27 73
60 80 23
9 49 47
156 122 33
25 8 55
65 127 8
12 77 26
71 89 59
47 82 33
43 63 78
41 152 15
59 89 77
2 127 36
151 119 90
58 45 9
95 128 78
59 80 28
52 73 86
47 17 52
82 33 33
3 127 41
46 48 96
102 127 78
27 3 60
51 54 48
38 66 67
68 87 29
38 4 92
73 15 63
120 74 73
87 82 64
157 42 13
49 104 49
58 131 54
156 139 63
155 88 68
99 157 82
106 10 77
64 93 24
24 121 28
107 51 77
95 22 32
24 148 45
53 118 98
103 153 40
104 47 83
56 63 98
94 137 50
63 37 92
94 156 63
32 139 95
81 104 10
96 40 54
43 157 19
137 120 53
15 19 58
82 145 72
4 92 85
66 108 32
106 37 66
76 89 93
48 91 63
106 155 58
122 97 33
2 127 49
15 60 95
7 102 15
115 26 100
83 126 63
153 59 51
114 8 58
5 113 31
63 130 32
121 108 11
91 73 70
82 24 83
148 113 92
60 139 63
123 50 18
111 121 60
125 53 16
155 90 11
116 133 87
21 86 23
93 43 75
81 69 29
67 27 53
46 16 98
68 7 18
72 59 57
67 125 30
55 156 98
147 126 35
22 63 43
140 117 21
50 70 10
76 79 56
20 150 19
136 118 44
71 51 22
91 70 36
112 133 38
108 26 63
87 24 77
157 18 19
94 110 45
56 79 61
19 68 97
15 118 13
106 133 16
41 153 86
146 122 33
123 128 58
83 23 27
113 43 25
1 31 70
77 8 86
91 104 34
35 71 31
28 82 75
117 25 85
36 140 99
3 103 51
128 71 71
21 62 52
17 49 28
135 55 28
70 117 40
147 149 59
14 110 82
60 18 15
141 77 74
145 83 22
52 34 89
67 18 61
75 100 89
148 121 45
146 35 6
83 14 99
61 42 24
14 42 63
106 109 45
50 16 16
108 15 31
58 133 89
155 18 84
110 112 79
86 95 53
153 54 70
84 121 50
61 12 1
51 115 25
138 112 7
32 19 25
131 106 30
28 113 40
154 85 62
103 61 68
88 131 5
109 24 84
58 120 6
87 71 22
132 56 90
148 30 48
113 107 23
132 67 99
87 69 61
110 15 2
81 151 53
110 135 67
123 105 24
96 140 23
51 58 21
10 129 18
116 69 56
138 107 13
24 98 11
104 153 68
113 72 1
101 10 27
86 38 85
157 108 47
62 34 29
144 115 99
138 125 67
62 140 47
133 48 90
111 89 97
19 32 49
15 67 65
17 79 69
50 35 6
37 42 95
111 28 87
87 137 88
86 7 97
28 86 63
31 7 59
60 59 65
48 97 73
69 124 89
37 142 38
29 98 42
50 79 54
80 139 87
70 43 45
139 66 82
34 123 88
143 50 66
140 107 82
71 133 50
52 141 57
23 89 51
26 18 51
107 5 54
131 2 71
53 157 33
153 71 28
152 114 45
100 148 25
30 53 99
69 34 51
10 13 49
18 97 38
48 59 82
50 30 48
3 11 74
141 128 73
116 152 67
82 123 28
104 88 64
124 133 67
46 90 14
87 137 65
118 101 13
97 91 23
77 25 21
146 76 34
37 134 75
124 63 8
144 88 95
120 71 20
34 43 100
35 85 40
135 141 63
110 93 56
111 22 20
88 29 91
106 6 59
110 145 66
153 58 30
82 13 12
146 38 7
119 43 13
134 141 32
11 90 69
145 119 50
123 60 7
94 8 1
80 46 16
145 45 21
13 55 48
4 122 93
27 55 64
75 149 93
71 145 38
145 109 42
128 71 38
143 81 30
73 101 23
158 138 48
99 63 75
44 81 6
59 92 44
2 157 57
50 30 25
42 134 69
114 51 85
97 40 98
59 115 27
61 121 19
24 70 19
94 131 76
4 151 92
27 84 63
61 152 6
27 30 92
148 27 5
17 55 74
141 133 21
93 43 55
35 11 68
48 9 94
57 157 36
151 150 74
133 53 15
67 51 61
39 87 92
37 55 24
41 53 92
18 17 27
154 24 13
127 105 40
94 135 82
123 6 13
69 79 71
82 158 84
3 90 93
76 10 22
5 101 14
158 80 84
128 16 79
76 28 76
23 118 68
139 5 56
75 137 95
51 86 50
2 115 37
144 154 58
6 4 49
78 158 35
90 25 18
52 47 3
151 80 74
134 57 51
31 45 17
16 132 74
67 105 73
81 37 34
113 58 70
155 150 99
93 145 43
78 95 15
59 98 100
60 66 35
121 11 71
117 142 61
42 134 43
96 154 10
79 75 5
36 113 61
12 68 4
64 17 84
158 152 81
24 131 11
108 42 29
9 153 51
62 95 91
49 77 7
152 140 29
128 90 6
94 40 87
33 101 63
70 36 31
130 54 76
113 125 16
20 96 85
100 77 76
106 66 63
108 135 80
74 31 30
42 69 74
22 156 47
62 81 49
99 34 2
124 34 56
156 1 40
19 145 14
115 53 24
136 154 76
69 41 57
44 141 90
23 12 63
99 63 65
11 51 73
45 55 55
136 30 46
56 73 59
14 150 75
62 145 69
139 50 40
104 49 40
102 57 51
143 82 21
125 28 42
62 116 42
70 12 60
84 54 61
112 48 8
104 132 74
88 51 77
81 24 77
74 56 95
67 102 17
48 158 64
145 85 25
68 88 62
93 61 62
44 2 53
139 8 79
62 36 18
57 46 46
94 56 8
1 141 99
17 131 59
19 120 78
63 36 79
9 118 43
127 124 43
95 31 69
55 110 37
21 3 80
114 57 10
145 81 27
89 62 71
62 69 88
76 57 93
83 63 70
135 38 22
101 68 69
25 117 6
67 74 76
115 62 6
12 58 57
30 2 77
157 10 70
95 79 81
128 9 66
54 151 43
125 80 66
52 56 78
57 38 83
87 73 24
128 107 80
85 114 32
13 48 97
44 63 40
21 35 4
150 23 80
137 4 31
44 75 14
13 4 27
53 108 93
42 150 16
146 109 11
53 113 28
119 6 75
78 132 8
130 124 18
52 40 75
63 123 60
35 74 96
119 121 61
141 18 79
153 80 34
69 11 25
95 109 1
40 30 79
43 66 25
119 23 20
1 40 65
41 92 22
19 95 3
80 66 96
131 151 7
67 55 39
77 29 92
20 91 1
158 156 82
129 104 20
85 133 59
76 19 79
24 119 4
92 5 5
39 95 40
91 35 3
91 86 85
46 1 42
120 99 39
108 157 62
18 88 31
7 143 97
139 37 96
35 118 31
78 23 78
15 71 5
128 145 25
50 66 49
72 3 22
141 134 2
49 7 31
30 17 74
21 24 93
35 16 19
20 26 29
139 22 89
19 91 10
45 11 96
36 132 19
118 114 30
141 147 57
95 118 63
69 134 72
7 37 51
103 108 32
156 88 11
61 1 60
71 42 18
46 122 17
10 149 29
74 10 95
153 60 68
78 92 69
152 10 43
82 130 86
56 11 87
39 29 71
141 77 83
28 42 84
65 132 99
126 58 4
30 48 39
1 54 98
148 15 73
4 23 48
121 54 98
119 149 77
158 48 89
148 112 5
96 21 89
135 120 59
139 31 35
115 66 87
26 17 3
140 7 55
124 86 47
13 139 61
3 47 88
84 120 94
104 92 89
102 118 5
7 124 96
129 64 81
12 153 33
64 152 1
131 2 18
148 32 18
25 150 7
149 21 33
139 152 32
61 115 53
144 118 92
115 59 47
81 139 2
121 17 72
38 151 38
28 21 2
6 116 67
106 50 40
29 123 18
147 76 92
13 156 6
80 58 45
36 82 31
43 122 32
37 144 30
84 63 90
4 53 48
110 106 49
32 43 18
19 135 65
75 32 8
43 18 60
10 41 63
145 127 2
81 89 37
13 84 23
78 114 70
49 8 93
117 8 54
56 35 12
9 62 6
46 152 21
14 143 52
81 153 58
136 1 84
147 68 93
78 43 46
138 86 35
26 136 80
37 73 91
146 34 100
79 77 7
94 75 87
140 62 84
27 122 1
122 107 90
33 57 98
97 80 82
150 134 35
127 52 3
20 16 54
99 123 73
118 44 41
125 45 52
4 42 16
39 71 22
55 112 63
24 93 62
64 90 2
129 114 31
123 111 4
14 87 92
29 18 58
142 79 22
37 15 42
141 3 2
125 101 69
99 31 75
80 7 13
97 77 49
117 57 73
53 120 11
156 110 25
81 95 94
142 48 34
151 93 62
73 42 5
95 112 94
75 19 51
51 134 38
60 74 94
53 119 51
5 136 31
84 69 39
89 101 99
1 143 22
67 23 31
98 67 88
136 120 17
8 136 29
48 100 21
20 76 82
20 150 31
109 124 21
3 9 51
94 56 86
140 33 39
103 22 75
21 67 57
99 30 87
76 109 96
64 45 93
115 88 100
53 11 81
111 56 63
97 108 13
44 17 30
27 7 32
45 80 18
34 1 4
22 138 90
61 100 5
66 40 7
19 108 38
34 4 9
57 93 61
53 47 40
15 27 28
110 119 94
152 157 65
25 102 41
46 142 83
35 127 59
35 54 75
5 112 96
28 126 49
28 139 68
142 8 96
14 91 80
27 116 60
93 82 91
74 81 63
127 50 33
89 137 35
1 57 75
5 116 66
108 18 48
50 128 89
113 46 20
76 70 82
66 141 31
52 44 38
2 123 81
106 70 65
55 121 22
110 156 17
70 9 82
63 157 15
1 79 99
94 72 44
91 9 51
8 90 11
5 60 27
73 67 52
119 116 24
120 10 67
5 17 65
144 7 84
106 135 87
55 117 24
54 88 79
77 82 60
156 149 6
98 137 58
156 13 82
32 21 82
17 105 97
50 19 74
56 10 71
61 37 78
108 3 46
115 3 11
141 39 36
54 143 14
6 73 50
24 119 82
148 150 97
41 15 2
81 133 52
129 100 64
103 144 55
36 86 9
64 66 21
153 89 53
35 106 98
94 33 93
142 55 41
150 132 78
133 149 10
47 18 89
44 130 41
110 146 66
26 90 52
1 115 29
151 131 56
144 140 60
54 85 45
143 119 92
37 127 70
7 30 5
52 97 26
138 110 71
6 15 1
99 157 38
106 134 99
95 109 56
32 83 34
115 127 18
119 125 86
114 90 75
148 118 6
5 135 34
5 155 12
122 58 56
23 119 91
41 11 89
13 143 52
18 62 92
27 83 17
142 149 89
19 32 38
73 131 86
7 2 28
72 153 80
82 15 98
118 93 21
15 91 39
145 106 44
47 69 32
139 87 9
139 105 57
137 87 97
70 143 36
70 123 58
6 19 92
94 106 54
67 53 26
66 55 18
103 30 46
38 31 79
45 158 85
131 106 32
30 74 26
71 40 28
3 19 68
83 156 41
109 119 58
150 59 70
34 110 58
137 105 1
96 45 17
152 15 92
3 157 1
155 98 51
156 127 58
4 137 84
105 15 32
65 111 10
15 2 82
63 151 47
41 46 87
136 31 27
1 74 10
147 4 29
23 97 80
22 141 62
158 56 27
80 132 73
133 68 34
152 43 10
143 70 69
123 43 51
57 29 43
71 31 64
64 50 31
10 21 78
46 122 72
50 20 29
96 76 89
115 137 81
101 41 96
72 123 34
112 93 38
157 6 1
120 122 91
33 18 64
151 5 51
5 89 16
126 66 63
64 107 12
56 55 68
148 147 18
85 47 23
144 14 54
28 46 29
89 45 4
55 64 92
13 47 33
28 144 6
56 19 2
87 24 69
46 50 88
38 13 7
45 25 26
139 96 70
73 15 9
110 11 11
83 60 50
27 77 71
115 17 20
131 44 70
44 34 63
11 75 51
45 97 51
125 58 64
122 137 74
61 116 73
98 51 65
99 105 97
69 77 15
98 123 90
13 158 22
88 91 63
34 73 89
47 83 64
81 57 24
48 52 45
126 21 69
35 125 79
115 95 61
64 42 40
15 70 86
59 14 6
109 53 98
144 118 3
99 151 69
126 37 13
66 19 49
113 78 96
58 10 11
15 148 5
54 9 17
3 37 70
15 154 85
9 35 44
21 11 83
47 61 18
110 154 37
93 63 58
136 129 59
110 138 29
20 45 51
94 143 48
105 34 36
133 96 87
94 26 57
92 13 26
61 115 85
40 19 92
72 120 14
123 110 95
74 58 32
3 94 88
74 4 61
45 126 91
123 27 97
157 115 42
13 69 70
46 31 87
132 91 39
25 37 18
66 156 32
147 68 40
97 33 61
68 106 86
136 7 74
137 136 100
130 42 91
8 129 67
47 36 2
85 34 38
134 19 49
155 109 55
58 30 82
142 140 92
88 11 52
99 38 25
128 89 66
145 53 84
14 93 83
125 106 95
38 95 30
71 152 56
119 18 84
152 15 59
33 72 30
26 90 32
102 35 16
52 114 59
22 2 14
7 24 54
33 95 13
149 123 89
136 83 41
30 49 21
108 92 75
96 78 17
133 78 51
158 150 37
8 129 44
113 89 59
20 40 70
66 19 39
55 19 88
129 37 1
120 68 86
95 21 44
18 100 40
102 95 44
143 89 27
120 11 46
40 135 28
52 83 85
90 61 63
141 105 59
44 57 13
109 29 1
157 103 58
28 29 28
34 146 40
79 26 92
139 109 12
89 87 89
129 140 98
34 30 94
57 112 21
106 116 7
10 86 8
13 141 85
110 106 71
139 110 93
17 97 63
26 96 61
127 60 25
135 71 80
113 132 34
132 121 57
12 106 95
108 62 65
8 67 82
28 85 44
24 121 62
6 113 56
96 91 85
135 153 6
60 151 94
75 94 90
141 89 92
151 109 88
101 75 74
114 54 87
73 125 84
75 77 37
121 93 61
108 47 58
130 20 35
60 146 15
56 1 77
67 66 38
68 53 42
146 5 64
96 12 26
132 75 62
128 71 7
3 8 15
9 5 24
114 41 4
152 47 1
15 85 37
62 127 31
68 31 23
123 39 38
81 2 32
130 135 21
53 12 6
48 17 68
150 91 95
94 124 37
29 81 20
95 87 87
14 47 78
102 60 35
10 157 45
25 99 76
121 15 34
42 63 14
26 54 41
124 103 27
146 67 11
85 40 85
49 127 80
97 62 91
36 121 57
113 101 23
96 132 63
52 15 48
122 52 68
154 101 86
23 27 63
96 69 43
76 34 83
96 109 79
35 1 29
103 28 56
142 68 70
156 102 79
66 56 33
27 39 2
84 60 92
127 20 50
28 115 85
14 53 13
15 91 94
74 23 18
4 143 98
86 131 64
127 17 81
16 149 96
11 147 33
66 55 73
21 40 62
9 57 47
91 59 97
63 3 2
67 46 72
71 52 57
147 156 96
138 136 12
40 126 54
32 62 43
98 137 67
129 53 56
61 58 61
71 21 69
12 155 90
129 119 1
128 83 79
125 48 98
35 122 29
67 48 38
49 26 10
141 45 39
74 132 82
16 73 78
29 52 91
100 95 99
111 26 98
142 132 68
97 51 31
1 121 33
79 118 57
126 103 37
24 154 85
141 30 32
19 109 60
101 5 5
46 62 32
1 75 2
35 15 25
67 55 18
61 128 17
141 71 69
35 89 90
134 90 30
93 76 75
96 110 29
78 10 2
129 121 88
110 158 85
31 138 47
26 62 35
132 101 46
19 136 19
78 148 52
27 31 16
83 109 34
1 66 38
60 33 69
66 36 72
37 91 49
70 88 24
75 9 13
72 53 2
117 80 68
31 51 15
4 24 95
89 134 23
78 95 82
13 143 97
104 71 32
91 140 40
120 70 76
125 124 100
64 150 37
116 151 16
12 76 75
134 9 77
45 114 51
58 32 48
56 64 100
106 140 80
20 39 90
91 27 99
79 41 79
14 114 99
105 48 53
49 142 54
21 133 15
112 42 24
51 86 9
68 82 72
135 147 14
40 113 69
22 41 48
152 150 60
32 69 73
55 97 72
122 48 29
45 106 83
147 12 73
46 76 29
47 104 34
31 83 88
57 113 46
42 135 86
88 70 36
86 70 43
120 10 66
98 11 61
148 104 44
27 113 62
117 45 87
26 157 20
119 151 17
61 45 81
21 82 54
133 71 5
3 126 95
70 117 64
123 144 62
42 132 53
62 152 32
12 128 99
22 144 32
105 82 23
145 27 2
70 78 72
46 134 91
83 63 16
48 79 67
116 65 69
102 117 19
149 59 39
38 62 52
124 15 2
27 122 3
50 4 66
58 29 56
6 21 38
58 25 22
68 135 61
125 2 93
67 137 78
134 54 61
2 64 7
104 140 1
50 146 6
103 61 92
73 45 40
13 15 46
72 21 67
49 100 70
137 153 100
75 116 93
143 111 7
93 15 49
42 72 43
21 29 56
143 102 38
53 89 26
9 39 2
5 51 70
112 86 79
49 128 25
132 111 86
12 84 33
18 120 32
115 128 18
134 63 2
120 108 93
31 70 18
8 123 56
139 61 50
156 131 86
11 34 100
121 39 47
86 62 57
133 126 33
120 158 35
38 149 70
4 155 52
52 108 48
99 100 68
76 29 69
45 99 34
22 2 46
55 39 57
151 35 100
17 88 34
137 40 56
115 116 21
113 35 35
131 16 30
91 158 19
131 141 61
4 46 1
62 110 20
141 77 52
26 157 10
149 66 32
38 63 2
149 78 6
98 87 46
32 64 69
107 44 42
116 31 30
121 58 37
135 120 28
77 135 60
49 98 15
84 26 56
46 94 8
142 71 38
33 135 10
19 13 36
41 24 76
72 21 21
33 92 48
99 72 63
129 100 89
67 118 18
158 70 81
49 81 47
125 91 11
18 135 66
88 149 67
15 52 95
31 127 12
35 71 22
79 49 22
148 104 11
48 81 22
77 59 79
55 40 35
156 44 72
57 92 75
6 48 23
67 80 27
100 77 2
114 105 80
10 138 1
77 93 71
63 100 13
104 39 60
15 36 92
139 121 54
138 36 3
70 28 38
56 25 52
68 40 19
94 130 28
79 140 1
81 90 92
147 83 77
151 88 97
117 129 25
57 77 67
120 9 82
121 81 39
28 89 82
156 53 12
45 93 93
4 126 64
88 99 43
79 51 45
11 96 6
60 147 48
39 158 32
37 65 97
13 80 78
108 147 33
126 106 40
154 60 81
135 76 55
5 32 23
89 121 47
83 8 24
17 121 57
24 153 54
113 15 52
22 146 22
78 105 52
95 94 51
115 153 14
9 92 96
113 80 32
68 99 82
3 96 52
89 28 84
102 127 13
10 80 9
12 141 18
145 146 82
53 26 94
106 90 36
35 86 19
56 7 17
122 22 77
72 21 11
111 134 95
10 122 91
119 38 61
45 44 65
97 70 99
5 31 99
144 155 55
102 23 77
72 34 66
15 147 57
138 103 11
151 152 94
46 151 16
112 84 99
139 57 24
6 70 32
60 150 30
55 47 64
83 118 16
130 29 48
87 127 6
131 102 36
15 34 36
126 12 89
75 150 71
83 26 55
147 68 52
65 58 85
32 68 6
18 59 2
137 22 90
85 2 18
110 49 4
62 34 33
97 76 71
157 98 86
22 91 99
157 77 63
140 134 68
148 123 72
58 30 94
150 144 8
123 116 42
13 32 56
60 8 67
55 109 17
5 55 25
47 49 32
26 6 45
89 106 16
69 142 25
125 126 85
95 108 47
103 11 48
40 103 74
48 6 75
73 120 27
19 81 30
87 21 2
64 66 98
105 66 13
136 124 54
69 93 25
116 29 81
76 59 77
51 23 44
123 63 8
44 101 91
156 33 29
116 102 34
53 95 62
67 90 44
10 8 87
11 63 84
120 24 56
103 39 2
46 111 41
99 140 62
24 38 63
74 5 50
106 12 70
116 75 53
4 58 40
117 44 34
