160 9169
111 34 20
5 149 67
69 16 64
6 157 76
39 59 42
104 50 99
51 4 30
148 94 85
91 65 72
14 110 75
55 67 27
156 45 38
14 126 19
102 139 12
132 114 88
64 98 57
38 108 24
28 38 39
151 141 74
154 129 61
47 65 25
18 92 83
137 157 39
7 36 52
139 47 84
157 85 56
81 53 4
39 35 48
24 58 53
18 119 78
52 93 1
120 38 88
82 145 68
10 119 88
77 23 76
89 9 72
25 74 58
132 35 37
54 30 90
90 139 7
141 21 4
46 126 74
94 102 29
25 130 74
40 120 8
33 44 84
128 12 4
139 130 95
135 22 99
66 35 21
111 146 85
13 130 72
40 134 64
129 69 70
145 37 10
29 120 30
119 59 99
109 27 72
97 124 85
93 112 26
77 71 22
3 56 52
34 81 97
76 84 72
114 83 30
46 1 55
135 42 54
91 126 54
70 34 87
3 86 79
31 19 16
116 110 12
72 119 17
126 59 41
119 41 58
105 98 24
157 24 8
69 70 100
157 158 8
83 159 46
99 56 42
34 145 95
142 101 20
95 142 60
45 67 45
69 137 46
43 113 19
50 33 42
45 152 89
7 125 69
56 42 87
20 95 33
13 96 33
1 78 59
4 101 17
58 125 58
13 159 89
16 148 16
104 71 79
130 79 98
81 94 44
43 22 22
107 57 61
91 1 8
85 103 34
70 11 52
82 132 37
6 33 82
121 138 82
141 157 96
133 132 26
88 84 18
138 117 36
155 6 60
68 8 26
144 79 6
3 116 92
57 95 44
26 149 63
88 118 16
98 153 48
24 113 85
21 57 44
5 148 72
142 121 96
38 128 45
127 83 4
76 58 45
60 84 31
141 41 42
87 121 58
120 157 24
140 147 91
57 49 49
39 137 17
52 85 98
20 71 39
73 6 96
125 81 24
34 64 11
144 67 9
123 91 75
110 120 10
96 100 22
6 58 88
59 114 64
48 127 46
107 94 77
123 7 81
94 128 3
90 154 7
114 150 59
46 21 9
10 34 86
156 144 72
119 148 8
136 56 45
13 98 68
11 8 94
58 6 69
63 73 88
132 89 86
110 50 8
89 67 11
37 106 43
1 12 81
5 96 16
29 7 74
141 17 48
18 80 20
90 45 77
55 108 96
11 10 32
51 74 49
48 100 47
56 80 58
107 70 83
75 22 87
42 37 86
17 149 68
26 84 44
128 86 89
70 33 79
85 64 14
14 52 30
61 131 18
91 159 44
84 138 56
41 96 83
91 57 33
97 21 12
93 133 19
21 19 20
64 58 66
75 119 33
47 146 58
152 135 44
54 98 33
153 148 7
74 142 77
128 99 41
105 63 1
70 30 23
65 1 30
9 84 23
44 126 61
1 51 35
11 141 60
21 35 85
85 57 24
70 111 96
3 100 69
158 70 82
62 7 49
111 4 33
116 124 2
40 126 12
52 93 82
37 133 27
55 19 13
8 59 26
49 20 74
12 29 88
132 16 68
28 138 4
68 121 9
113 5 26
23 59 66
87 127 53
136 52 19
103 134 45
125 10 65
37 109 20
85 3 30
32 25 91
87 101 37
33 80 88
116 112 5
23 29 79
7 55 65
17 23 39
100 134 20
142 157 91
32 18 88
113 58 10
59 91 1
16 68 78
111 122 1
15 122 24
95 3 77
11 53 81
123 3 4
95 121 69
11 92 9
35 2 21
40 149 93
146 91 28
36 86 25
29 151 40
26 20 4
5 140 7
91 44 2
121 19 78
67 53 65
150 30 46
14 34 69
67 111 6
141 156 84
16 5 35
120 56 27
157 72 93
1 110 52
12 116 83
69 145 96
50 60 68
30 59 21
88 85 15
95 125 16
80 32 25
126 149 15
136 125 79
133 88 51
5 115 71
40 86 50
157 81 34
2 116 12
49 80 50
13 101 7
91 70 31
1 57 81
39 123 29
13 152 9
134 119 41
86 38 67
48 30 60
97 87 58
131 20 17
70 107 70
54 92 55
47 111 22
125 139 33
126 114 7
125 84 97
110 159 6
44 76 40
46 69 81
105 136 50
74 30 80
112 16 99
95 44 77
92 134 90
67 127 84
151 160 89
159 51 17
152 15 85
40 44 39
53 157 15
87 21 16
79 24 95
94 121 68
14 98 80
144 39 99
103 152 37
50 84 7
151 13 12
22 153 29
157 76 53
5 40 31
79 100 90
113 38 40
18 84 86
128 116 50
65 41 23
70 149 80
146 86 60
108 74 89
66 35 10
130 89 62
80 54 2
81 71 60
84 119 98
67 87 25
113 126 8
114 70 80
106 147 21
32 127 60
144 117 32
126 9 88
68 4 55
113 105 70
57 111 82
72 8 54
43 16 62
156 14 43
114 82 90
135 54 53
146 85 77
22 145 43
85 55 33
117 62 78
129 8 62
105 31 23
89 3 13
156 86 3
83 104 99
95 110 97
136 124 58
5 110 86
136 18 76
41 58 17
58 48 93
144 33 51
28 56 20
131 51 56
154 105 82
18 82 2
137 28 7
19 159 74
155 20 92
87 99 46
48 49 18
90 30 92
60 41 81
64 80 14
28 25 74
64 124 20
119 140 39
76 146 26
26 112 49
36 61 10
92 137 67
37 93 23
75 123 48
133 112 73
108 24 55
92 9 3
149 143 69
83 36 62
103 148 11
112 21 14
83 106 13
46 77 1
154 76 37
52 60 94
113 81 89
42 50 55
10 104 13
32 154 44
86 155 51
137 125 74
82 109 55
11 152 7
70 4 51
81 29 38
37 153 50
139 80 63
107 85 17
134 48 95
154 134 99
57 12 48
33 143 37
28 106 96
91 132 62
80 64 32
92 85 11
116 14 36
4 147 84
50 143 13
55 132 92
37 39 42
100 96 38
2 100 15
145 135 34
156 33 85
22 89 86
3 119 82
26 31 86
67 27 80
61 143 41
17 153 55
103 62 78
37 127 10
100 110 94
58 147 74
30 56 20
109 38 33
58 32 87
27 99 45
68 146 96
72 45 42
132 109 30
25 24 52
146 102 2
145 31 34
98 104 26
83 31 94
62 47 13
158 24 6
111 91 72
54 110 19
146 65 56
160 24 34
132 123 86
7 11 52
48 107 52
99 141 90
42 157 5
47 9 42
151 2 93
160 35 85
95 138 36
84 136 93
112 11 52
154 108 72
82 15 15
134 47 61
65 129 83
84 52 99
18 68 25
145 30 51
102 81 77
10 65 30
94 158 18
89 115 3
138 44 20
30 69 93
78 138 36
104 41 39
147 80 85
142 71 64
80 74 49
86 77 76
22 146 94
35 89 60
130 158 1
134 35 64
124 120 40
110 3 32
150 61 69
115 28 91
5 16 92
45 28 13
130 77 12
101 144 25
137 75 53
78 94 87
52 70 60
137 107 5
97 95 84
7 54 4
62 97 89
51 24 68
9 52 73
112 17 1
150 47 26
145 64 62
148 114 59
25 2 80
41 130 96
158 102 73
127 137 42
134 90 13
138 99 90
93 17 88
12 112 88
119 98 97
25 27 29
122 40 36
114 65 46
141 4 83
118 55 23
61 79 85
48 111 25
138 24 37
42 11 34
132 129 68
144 151 74
57 47 84
146 48 91
130 109 98
51 97 7
87 20 50
73 18 29
131 141 54
112 139 61
108 24 2
116 62 11
109 104 79
80 113 87
99 28 13
7 2 69
129 37 26
109 138 77
87 98 10
28 120 86
137 35 91
53 19 57
49 18 100
7 99 86
4 117 31
22 89 20
98 86 51
6 134 19
71 84 75
150 23 45
60 96 98
12 148 37
159 100 43
103 20 15
1 100 9
43 142 93
39 70 20
135 152 66
22 1 28
39 110 92
151 160 78
135 145 63
36 111 33
9 4 4
128 142 92
107 145 72
73 143 50
147 3 82
1 66 24
105 99 49
12 56 47
11 121 28
91 97 28
100 1 98
139 82 69
33 104 5
104 160 32
42 37 22
102 120 3
156 91 94
147 11 27
67 108 73
102 78 6
21 77 69
100 83 29
45 26 9
79 105 22
66 26 71
17 128 66
23 118 98
8 134 2
9 29 10
104 88 48
32 95 16
129 13 45
153 30 96
30 27 30
111 70 81
43 9 48
29 22 8
34 68 28
95 134 93
61 145 10
107 12 91
111 123 92
79 109 33
84 36 65
7 140 5
51 136 58
22 138 29
136 60 62
93 47 73
79 63 38
115 105 100
139 130 99
10 89 41
148 123 42
85 148 78
23 83 9
83 9 93
106 103 74
112 94 10
92 20 60
160 79 51
19 91 50
21 62 16
58 130 43
144 40 56
77 96 19
138 81 91
4 108 11
100 9 69
149 44 79
129 19 78
95 17 56
3 128 80
67 135 57
48 90 21
114 37 39
75 54 58
117 159 26
32 154 33
115 9 1
145 18 14
7 44 27
20 90 30
144 105 13
4 117 73
134 72 27
1 6 39
117 122 80
26 64 10
159 158 90
136 156 25
10 35 60
105 30 15
36 72 26
145 159 74
100 66 64
29 156 91
21 159 46
112 91 75
49 152 34
29 72 97
89 93 42
27 16 23
61 97 22
120 144 76
135 92 13
156 159 65
100 33 8
82 132 41
138 41 45
96 45 77
20 92 89
79 114 56
125 61 36
12 44 35
51 77 96
151 58 1
40 123 26
130 141 91
100 107 78
10 92 18
122 121 5
64 67 36
142 156 57
8 148 43
104 96 89
33 139 41
26 144 73
26 1 24
31 101 21
54 14 71
144 127 27
110 4 68
1 108 76
1 149 77
29 23 46
79 31 34
136 104 90
103 145 78
86 68 3
105 112 43
117 96 53
32 91 60
118 12 3
107 145 19
160 109 23
86 89 62
66 89 61
3 10 33
155 98 16
9 53 72
140 106 40
41 73 6
30 93 89
141 21 50
45 84 69
132 7 21
108 121 100
74 60 16
87 79 78
46 16 19
72 38 4
88 112 43
8 7 53
64 146 49
110 68 66
64 85 39
85 118 12
61 111 67
64 65 60
134 33 7
36 21 63
26 92 17
3 77 100
67 126 37
71 94 26
98 79 92
120 10 48
46 4 22
106 149 3
15 99 42
28 42 45
147 127 41
34 79 97
79 51 83
150 159 71
102 81 79
6 119 98
30 67 49
35 135 57
24 47 74
156 97 98
46 18 41
93 22 71
81 92 68
54 52 29
99 78 49
67 50 55
126 60 83
56 26 68
37 98 24
48 49 62
87 30 27
2 104 98
28 81 13
33 8 82
78 92 43
30 138 50
79 7 53
21 62 71
87 124 39
124 17 65
147 66 44
106 10 86
88 103 64
100 4 46
58 127 29
73 42 25
34 153 32
34 120 84
42 55 93
64 25 14
157 54 81
29 103 41
93 3 34
39 119 60
122 115 91
30 108 36
23 128 49
83 30 99
74 96 86
32 18 79
141 134 74
69 88 92
130 7 76
84 124 74
76 7 69
81 108 25
101 55 76
124 76 12
30 110 1
125 36 85
8 17 33
19 22 18
51 9 4
120 89 74
133 126 28
97 79 91
2 11 4
101 104 89
71 130 59
31 132 73
35 160 76
9 51 92
75 158 62
39 103 65
93 76 37
147 42 50
116 130 63
108 114 5
57 121 35
152 27 60
128 31 8
103 88 54
158 64 25
125 24 88
94 59 94
70 66 47
122 66 67
123 61 13
27 70 85
71 74 56
40 54 89
3 76 79
27 127 67
68 47 77
103 57 71
119 28 16
80 11 78
116 3 79
146 107 40
92 51 70
6 78 5
132 34 75
43 112 95
133 23 34
128 101 80
141 138 34
71 145 57
134 36 34
117 131 89
104 126 87
103 55 82
152 87 87
154 99 54
56 134 98
144 46 9
139 38 15
152 144 69
104 142 31
91 132 11
43 8 95
20 106 55
85 151 2
108 130 83
12 58 1
125 151 34
93 48 45
62 31 5
3 110 90
71 124 11
28 142 89
44 69 28
100 47 95
142 116 53
20 18 63
55 41 88
118 121 1
85 65 56
128 119 83
119 99 30
118 101 22
115 79 60
68 51 37
46 153 79
14 32 97
71 73 22
160 14 83
48 143 62
105 126 46
122 26 78
96 137 97
71 149 17
101 142 60
107 126 37
62 77 70
74 159 90
25 60 8
26 117 21
84 6 40
122 18 79
86 22 76
132 65 30
34 109 31
129 48 4
69 24 28
40 115 44
110 21 22
127 17 85
73 137 75
143 69 42
154 75 73
51 136 60
150 41 26
123 142 31
130 142 77
50 17 78
38 27 24
99 52 88
55 1 5
53 22 73
64 113 61
158 77 60
112 108 55
24 47 21
96 153 54
99 68 32
55 22 64
112 5 48
64 29 67
34 118 93
4 21 4
31 102 7
43 9 63
124 148 51
32 55 80
64 108 67
117 159 15
102 24 27
110 107 38
129 40 18
23 138 68
77 96 21
47 147 59
111 141 97
89 40 20
70 131 26
121 39 12
124 155 67
98 112 27
118 9 28
75 42 50
21 76 37
60 36 34
57 33 85
87 108 99
143 73 66
66 140 26
108 122 59
42 6 40
105 137 22
152 67 66
84 81 65
158 30 82
28 6 28
104 3 59
116 84 2
12 10 26
139 45 97
120 95 65
32 13 32
72 37 75
137 42 30
87 94 56
110 67 100
97 43 85
46 110 61
8 98 90
32 108 40
10 150 12
3 129 24
59 126 54
136 24 73
70 156 32
152 110 5
91 109 69
99 70 67
5 119 7
125 151 76
158 127 28
7 89 14
85 70 92
24 141 32
72 57 30
140 121 68
1 124 73
125 3 97
35 84 11
11 77 66
145 124 95
15 40 27
146 33 38
40 5 36
142 93 84
63 61 71
100 82 23
128 1 25
157 53 31
44 51 29
58 6 62
4 45 40
22 91 15
97 131 39
133 97 51
156 117 83
57 144 63
52 101 48
22 70 77
45 38 63
25 38 62
24 15 54
159 98 67
32 111 41
20 127 61
132 158 34
5 149 20
158 61 37
23 115 29
8 21 61
48 59 2
63 102 85
66 149 77
89 42 68
128 144 87
24 84 46
137 136 41
119 9 84
126 49 85
74 57 13
148 128 80
75 140 72
119 48 12
103 156 94
66 65 83
35 133 37
73 17 8
34 35 16
96 91 36
142 79 54
146 104 52
110 50 14
53 113 4
14 96 29
132 44 26
71 24 77
79 158 90
15 81 54
139 160 22
63 62 26
150 4 78
146 118 71
12 129 70
159 81 76
41 19 14
35 98 56
127 94 94
39 127 48
117 111 53
60 141 8
78 126 30
147 68 79
35 116 46
96 109 66
122 11 23
33 80 68
135 33 53
43 62 8
8 50 78
150 142 25
57 99 23
50 59 22
43 23 53
2 143 55
30 145 92
45 155 85
60 11 19
78 38 38
103 83 100
75 144 32
40 45 16
86 132 100
39 57 2
27 95 10
150 70 14
16 50 81
16 3 6
69 51 27
84 102 58
45 99 18
98 80 49
145 99 23
119 138 52
125 41 17
67 49 47
141 34 74
118 78 38
2 1 69
128 46 12
116 144 71
34 57 43
64 12 23
94 147 88
105 146 18
59 22 52
24 111 87
117 71 91
123 33 61
57 70 35
59 15 12
48 14 96
30 107 55
126 63 49
29 3 54
111 67 71
45 152 42
5 52 8
59 128 10
89 28 91
82 81 52
98 75 68
81 29 97
32 86 90
121 87 97
15 114 31
93 64 42
21 36 46
147 21 6
115 59 13
116 35 33
105 62 37
19 81 24
54 138 43
35 99 81
143 91 16
58 87 69
37 111 48
90 87 1
134 103 26
131 48 72
159 43 65
100 15 24
118 142 49
24 36 47
96 82 29
100 91 19
144 25 73
132 96 29
4 93 28
84 55 93
11 119 94
10 36 72
79 12 78
31 36 97
135 68 76
84 30 36
62 17 72
20 121 42
159 130 74
107 82 20
70 93 57
111 110 23
128 40 85
18 8 84
86 135 6
120 142 19
101 1 46
146 67 40
135 35 20
31 6 46
136 157 94
13 73 72
76 4 4
108 132 23
58 117 82
143 60 19
21 125 50
87 146 17
6 147 96
18 54 28
76 117 2
154 87 72
33 115 23
157 13 3
35 38 97
112 24 50
115 118 30
125 86 4
32 37 15
8 113 68
53 37 77
65 40 70
19 76 56
149 39 100
108 57 91
116 131 53
141 146 7
8 78 3
20 70 66
93 112 21
67 3 37
129 59 20
157 80 70
94 67 80
39 104 11
75 82 27
69 77 14
97 139 65
119 129 45
159 108 18
32 140 5
56 14 7
135 160 41
42 16 37
145 53 70
56 35 66
41 111 21
65 21 33
126 87 98
14 116 52
144 112 44
31 123 68
102 52 91
5 25 92
17 122 93
97 83 25
84 117 7
2 87 43
97 86 30
42 104 42
90 106 80
49 124 71
4 35 25
88 103 13
32 31 75
83 120 49
10 77 48
94 9 88
135 64 50
90 143 83
153 53 73
158 35 78
72 10 82
10 69 49
77 33 88
47 82 53
12 160 80
47 114 5
149 154 76
26 36 60
75 153 41
97 83 38
84 97 11
141 27 18
124 143 72
96 154 11
60 66 36
53 86 49
80 148 19
112 9 10
64 93 80
29 95 48
120 148 14
138 12 99
111 131 3
56 34 96
101 99 44
112 106 64
117 6 30
31 44 30
13 6 3
41 8 40
98 126 61
107 73 13
67 153 64
57 83 42
121 151 29
145 102 79
139 122 66
153 63 77
13 43 6
103 27 77
72 136 32
150 78 40
150 37 2
15 158 21
159 130 8
56 105 97
71 36 63
109 127 98
113 92 82
116 101 11
74 23 4
75 64 66
82 104 67
50 90 8
124 75 35
14 62 84
95 141 21
46 157 13
1 61 76
24 29 99
57 72 41
30 58 59
145 17 92
75 15 66
98 21 21
43 132 80
74 97 74
142 88 48
81 93 5
136 76 76
128 98 81
121 77 93
53 35 73
27 11 46
14 50 87
113 96 29
66 96 68
87 77 80
118 156 15
157 69 98
125 95 51
75 20 36
124 117 45
11 70 41
107 7 22
26 132 80
143 134 23
48 52 1
135 107 72
72 80 5
67 159 97
60 16 2
69 68 7
148 35 39
58 142 86
18 89 77
94 19 81
13 107 17
97 107 74
119 78 41
147 80 78
128 56 97
31 17 44
107 135 99
29 22 67
28 151 100
149 86 1
64 39 48
73 91 16
79 9 90
11 148 95
4 25 59
5 41 34
71 47 39
122 55 31
7 14 46
106 25 92
77 127 88
106 66 93
79 98 54
77 99 26
93 158 84
61 94 80
64 141 72
73 74 89
107 93 51
77 133 24
20 104 11
115 9 47
62 127 82
82 126 94
65 14 85
120 68 6
113 14 70
2 78 49
73 65 13
137 100 52
5 127 87
19 15 6
147 71 99
32 25 86
4 104 72
77 6 40
150 8 40
44 142 13
129 112 72
34 71 51
52 97 24
136 91 63
60 52 72
102 130 42
131 141 47
29 60 25
150 42 38
110 88 95
82 91 86
65 55 99
49 106 85
121 126 78
151 43 62
4 90 29
120 153 63
158 37 34
86 85 40
72 150 9
48 44 85
33 81 25
72 146 38
138 66 40
77 112 35
18 83 5
60 98 16
109 76 94
24 145 87
82 95 97
45 140 34
7 13 76
81 158 92
60 135 83
160 135 1
148 69 12
92 152 5
56 9 94
98 95 49
4 154 27
9 136 32
79 87 12
84 155 20
112 90 30
52 155 99
26 105 83
127 7 72
93 6 39
68 125 85
107 40 12
159 5 68
85 91 100
42 112 68
125 3 46
57 28 53
66 96 2
125 8 97
82 69 57
41 107 50
122 44 2
49 128 99
116 106 36
13 107 59
67 125 33
92 16 93
6 148 81
27 2 52
16 95 57
147 88 11
36 53 61
74 78 8
81 118 9
36 152 40
75 4 83
131 151 27
36 69 42
88 115 23
98 23 14
149 79 40
135 22 83
134 154 6
132 93 83
122 37 83
22 14 94
136 11 42
135 35 22
133 41 41
99 159 84
81 132 65
30 148 20
29 25 6
62 102 10
79 151 23
138 77 16
46 147 9
159 16 68
55 8 36
52 31 59
56 49 98
134 33 66
146 14 71
98 39 79
74 43 27
2 138 21
37 112 5
67 140 31
98 32 76
66 51 70
41 137 63
105 131 64
158 128 16
36 27 58
130 77 60
10 108 47
131 26 45
15 131 53
81 50 9
80 22 58
79 55 32
138 25 68
78 46 94
72 137 55
9 103 86
81 32 76
89 22 21
5 51 26
40 22 5
132 18 43
61 149 71
34 20 84
77 147 14
129 19 71
30 133 31
85 149 13
57 117 70
138 148 30
137 15 63
112 145 62
133 95 7
55 89 14
14 148 43
73 160 76
154 12 34
80 120 54
74 149 35
21 30 33
115 154 89
145 39 66
79 111 61
94 32 37
32 89 18
129 102 82
160 52 45
87 148 54
88 137 13
85 88 16
50 137 96
86 83 49
85 93 94
31 9 62
125 47 10
144 49 3
149 117 11
106 123 35
36 68 21
28 71 13
82 56 39
41 36 91
125 110 66
57 109 84
151 72 37
40 96 24
136 7 16
46 53 53
85 146 78
40 72 81
90 131 88
31 155 8
67 102 7
12 72 90
17 99 97
68 49 24
19 151 19
16 21 29
123 144 70
16 158 34
26 79 1
133 67 15
108 40 7
78 37 98
98 130 61
2 12 5
22 117 59
137 50 16
51 69 90
31 41 27
119 160 2
134 57 31
47 100 85
152 144 7
65 45 95
68 98 37
130 127 41
15 47 34
100 156 84
63 65 73
57 19 59
134 80 99
75 113 68
120 37 77
155 130 69
96 80 40
114 73 65
117 102 90
153 158 87
58 110 2
14 25 19
74 23 6
144 62 12
13 77 6
4 93 85
125 116 99
84 127 26
18 112 77
132 54 89
71 115 65
12 20 34
3 22 36
46 76 63
93 80 56
42 130 5
119 143 11
115 116 65
98 139 15
158 27 43
38 81 64
100 96 46
2 108 76
25 93 2
106 57 57
156 151 85
87 93 90
152 98 25
72 135 51
19 35 99
137 24 97
114 149 73
143 127 93
1 40 32
24 94 58
63 83 76
90 35 2
61 62 60
101 100 1
92 11 46
153 49 49
95 159 90
130 13 9
143 18 79
94 84 64
83 12 89
12 41 69
156 37 40
72 82 53
71 98 30
132 104 44
21 109 18
17 116 9
107 14 40
21 108 59
56 109 59
132 23 92
129 61 2
114 133 78
30 23 93
157 40 55
47 41 2
90 95 29
124 100 56
71 96 41
49 55 15
41 56 21
5 69 98
102 94 24
24 28 67
95 117 42
21 29 8
54 93 36
27 91 3
102 133 100
81 149 19
143 29 42
124 5 61
69 2 18
17 120 77
119 140 89
70 136 42
115 108 28
73 16 86
82 123 27
103 159 99
11 152 44
109 79 4
14 144 100
157 17 20
11 132 65
122 64 95
138 66 29
44 33 72
39 138 79
153 47 56
96 51 78
86 122 32
57 6 41
132 46 65
85 100 81
144 126 12
60 52 74
155 33 94
48 62 20
72 58 72
35 28 71
133 130 32
60 54 83
132 138 4
80 9 25
158 79 33
130 104 99
85 22 97
107 108 51
147 72 43
140 70 68
113 71 67
61 42 26
148 80 15
159 131 48
110 39 60
60 8 88
3 132 88
91 5 71
76 39 84
72 148 86
57 89 52
13 154 39
91 123 63
150 157 84
75 14 60
53 137 44
27 39 68
128 62 81
49 8 50
14 152 58
35 147 5
52 122 32
62 86 42
18 1 59
80 60 84
98 54 13
147 98 72
148 27 17
117 8 96
113 55 99
66 75 53
73 115 91
90 154 59
27 101 20
6 23 75
118 54 48
96 156 90
141 119 27
59 142 70
5 84 58
137 127 38
82 136 49
65 133 10
94 135 71
41 110 57
84 122 87
36 118 44
10 39 81
41 122 67
147 129 14
30 136 76
62 56 4
110 17 4
32 44 46
110 68 6
62 93 71
39 125 48
152 132 78
132 91 39
148 140 28
87 42 72
111 153 74
93 159 3
4 56 5
46 39 27
56 95 95
4 160 62
68 134 41
131 47 93
74 133 67
16 125 59
117 44 45
119 120 95
7 75 100
61 48 72
101 98 67
75 8 96
141 7 68
94 7 20
5 152 67
30 76 38
85 50 60
47 83 54
131 132 29
11 35 90
58 26 89
73 63 11
114 3 23
28 116 55
54 79 72
112 68 97
30 11 30
91 4 50
160 146 100
95 73 91
107 153 38
60 13 3
110 107 31
109 123 8
26 48 48
153 41 54
20 76 6
13 60 96
28 97 18
75 61 93
60 78 24
110 111 42
94 43 77
91 128 99
45 145 72
111 9 55
27 109 4
102 116 80
26 20 43
111 129 93
73 150 33
32 128 12
16 79 23
132 120 69
155 89 44
79 152 64
51 119 75
53 26 26
160 20 58
145 55 12
9 79 94
155 8 92
33 121 33
117 41 86
118 136 38
6 79 76
17 152 97
30 94 54
145 6 12
89 19 88
134 85 82
69 113 38
25 103 87
120 157 10
40 79 86
99 146 55
54 158 98
68 98 26
4 96 22
136 125 10
51 139 30
156 34 65
78 125 92
9 7 46
111 8 45
117 40 19
74 5 5
40 130 24
10 74 23
11 77 59
98 17 1
121 131 78
150 78 31
150 64 96
17 29 40
44 14 19
48 64 97
3 131 76
141 50 90
24 126 23
58 86 48
83 115 72
149 42 81
1 96 61
83 107 73
91 76 19
6 145 12
118 6 62
49 3 40
80 39 93
116 53 82
4 114 25
144 120 19
118 156 6
120 53 23
5 14 54
12 14 100
128 123 21
46 65 14
68 83 37
4 93 87
21 40 52
137 136 34
93 145 2
70 33 65
40 44 91
122 58 78
85 67 42
62 91 16
71 15 21
80 154 56
89 154 100
2 69 86
54 64 21
131 137 78
26 151 97
110 40 83
58 153 64
124 119 95
55 8 93
148 128 86
79 84 26
78 53 70
101 102 49
11 88 35
65 100 22
135 65 79
24 19 7
8 50 71
38 58 95
53 29 16
21 108 61
59 18 21
98 39 28
30 85 34
13 67 70
28 49 56
84 114 48
60 46 6
40 87 6
58 48 24
95 144 26
19 91 100
28 42 53
157 158 49
70 18 12
157 116 52
98 113 98
52 70 57
90 97 77
51 110 68
113 7 58
102 52 29
72 63 18
64 66 10
114 160 38
159 152 83
13 14 35
13 71 17
109 26 22
19 113 10
150 126 23
6 54 61
89 27 21
100 127 3
56 42 20
1 65 53
29 156 20
29 142 85
87 51 57
151 158 40
66 11 44
95 63 50
24 147 3
98 110 42
76 111 13
155 38 53
156 18 55
51 62 10
35 132 9
81 54 26
45 146 99
28 55 89
120 65 62
77 105 23
62 106 40
78 19 44
120 97 51
160 80 56
51 44 77
74 153 39
52 154 10
142 45 34
140 58 60
70 84 96
113 69 23
147 114 42
126 132 34
134 94 78
141 87 91
97 60 86
93 83 48
35 157 79
123 116 65
106 51 44
75 120 44
48 139 97
37 25 38
32 63 35
69 133 48
101 17 34
52 4 79
57 123 52
98 63 64
112 56 36
141 130 30
110 69 62
12 148 34
86 117 53
78 34 5
122 63 6
152 64 71
81 7 48
94 10 65
115 82 3
55 23 93
102 42 67
60 104 40
131 152 14
14 25 76
45 3 46
35 140 88
127 150 61
12 104 48
27 135 20
137 152 97
146 125 38
140 5 38
83 91 12
59 21 11
43 70 79
10 6 14
40 74 52
95 115 64
127 60 60
157 69 36
99 57 27
39 98 92
11 15 43
36 157 38
118 84 50
159 132 5
75 22 20
160 24 86
58 117 75
78 136 2
1 102 65
100 125 23
99 94 67
67 66 73
28 63 33
131 119 79
88 57 49
154 144 47
137 31 49
60 55 53
38 157 8
92 142 34
141 79 54
54 133 68
108 76 97
38 35 18
149 90 58
1 125 25
108 67 48
90 144 86
150 59 75
112 73 56
62 97 20
6 144 33
131 132 31
1 65 95
118 14 88
98 67 37
154 105 68
5 83 90
135 5 96
19 57 49
79 55 36
110 146 25
137 151 63
15 108 46
85 121 63
79 76 95
62 91 97
21 104 10
95 149 51
135 72 42
69 70 88
121 11 16
113 74 59
119 43 92
28 60 17
20 42 10
134 145 1
141 4 14
74 89 96
120 110 62
149 57 15
34 23 93
60 59 13
21 2 83
25 101 30
36 93 69
142 138 11
52 125 61
22 117 37
105 102 23
140 144 61
99 121 51
37 10 95
42 110 92
25 119 20
37 100 25
70 43 29
123 91 50
57 89 96
81 73 94
56 46 86
111 46 97
32 13 27
39 135 67
131 78 50
34 24 35
46 110 56
112 98 75
56 138 25
35 41 67
101 74 88
74 28 99
75 23 45
49 78 82
121 38 24
45 11 87
98 121 3
103 74 61
29 149 48
21 119 92
76 79 92
136 90 18
139 129 62
17 43 48
67 16 52
16 102 22
73 156 28
93 101 93
24 2 97
118 80 37
87 135 65
100 117 83
79 52 77
74 42 10
157 79 42
136 37 20
32 68 97
100 82 18
112 71 76
6 57 9
137 36 85
76 60 92
43 56 78
24 87 33
17 126 59
10 71 77
43 14 81
16 48 28
127 148 70
129 155 46
59 61 17
136 19 87
135 158 54
133 78 33
127 65 72
139 144 60
32 95 55
135 36 64
120 133 18
117 1 42
129 64 49
102 9 66
6 147 23
111 102 72
74 51 72
141 130 98
91 55 83
83 158 13
152 119 75
47 28 78
155 107 62
67 4 31
68 25 34
87 47 86
79 70 80
95 157 8
91 106 21
133 129 92
153 7 43
117 88 51
57 48 67
18 160 14
73 121 60
56 149 38
151 74 76
21 32 55
159 25 55
95 113 86
151 4 17
31 103 40
8 143 59
63 30 69
50 59 4
42 141 23
115 7 18
140 75 27
32 146 6
151 69 82
89 4 50
101 7 6
84 50 52
8 138 65
24 10 68
94 104 10
84 135 96
77 53 11
96 56 50
135 21 38
127 110 70
137 119 45
160 113 88
33 160 56
141 97 55
112 48 54
19 120 39
26 41 89
115 42 96
43 71 52
86 42 81
39 97 56
131 126 42
136 130 35
2 111 98
13 32 78
98 80 31
23 3 38
152 23 97
141 92 61
153 78 57
31 118 38
2 145 96
58 150 37
141 104 71
45 132 69
136 105 99
54 40 29
115 106 94
96 74 53
59 126 91
52 44 6
77 31 90
48 111 11
13 115 89
13 118 94
138 106 92
90 50 88
99 1 41
70 50 87
97 2 13
49 46 91
69 44 19
2 85 58
87 115 44
105 95 75
133 111 10
129 63 65
95 121 57
17 50 22
22 80 65
86 43 36
25 103 23
3 9 9
42 36 90
52 44 19
153 48 19
82 58 23
74 135 51
6 160 58
101 120 30
148 18 67
76 11 13
83 85 8
2 31 64
