167 10295
152 92 73
62 152 45
33 61 47
148 120 86
161 16 14
45 99 34
128 136 66
126 22 51
153 22 11
21 133 90
50 58 55
44 102 76
83 122 56
156 150 76
56 141 22
37 158 42
62 99 10
15 140 87
42 159 60
71 90 5
90 152 12
102 84 61
160 34 71
165 90 25
7 136 39
9 33 56
28 76 50
23 154 96
13 78 56
79 66 75
56 36 90
2 156 80
92 143 78
21 70 47
92 85 73
31 23 40
50 26 79
60 1 97
56 129 25
44 144 86
94 152 74
135 92 86
19 150 19
86 150 11
146 114 61
112 72 27
112 132 41
130 159 60
82 62 55
125 116 45
70 36 78
141 40 2
72 108 39
29 74 71
76 145 91
67 118 31
35 36 41
157 83 89
76 136 42
120 25 26
55 80 85
39 100 54
157 74 40
101 161 65
61 76 49
156 56 23
95 155 25
14 101 81
5 81 65
112 43 90
58 163 80
156 96 95
140 62 30
32 97 56
83 167 17
63 58 29
44 127 95
50 99 18
68 111 56
22 81 41
166 153 3
27 22 45
10 110 37
107 28 29
94 109 67
65 10 73
36 16 8
98 132 79
111 135 96
100 83 36
36 53 75
139 35 85
114 42 14
6 122 42
143 99 98
145 51 51
20 82 66
52 27 62
134 17 15
25 102 10
27 135 43
115 19 91
148 158 57
40 37 8
67 152 42
9 73 60
150 36 61
58 163 93
25 137 4
161 117 4
13 12 78
78 2 89
44 22 55
37 1 67
104 84 57
133 75 53
20 128 74
154 89 13
113 93 69
167 26 29
128 86 45
141 65 21
158 75 19
142 65 82
130 17 87
116 115 4
125 134 61
107 167 93
87 65 44
88 15 75
120 142 48
105 84 3
3 68 60
28 88 5
9 31 76
114 5 81
124 2 2
34 35 100
76 89 77
92 1 54
78 59 47
152 162 66
88 163 67
32 31 78
124 60 64
129 19 85
20 136 32
120 49 62
84 149 83
62 16 54
147 6 66
52 46 7
114 76 38
92 63 6
96 155 81
64 73 91
61 17 87
34 131 50
98 38 2
49 46 46
3 23 7
126 145 55
134 79 37
112 116 18
30 138 15
77 61 45
81 131 45
68 52 94
24 76 80
134 72 34
49 41 52
122 103 46
34 117 7
105 90 36
155 22 2
13 55 6
127 42 1
68 6 99
103 11 15
27 19 99
122 117 65
100 18 30
33 40 56
22 66 14
56 51 39
64 163 34
40 77 25
64 102 24
21 113 58
100 80 90
104 86 75
144 114 82
38 15 58
39 15 25
118 81 6
163 47 62
102 167 6
15 82 29
127 132 15
141 26 38
93 9 56
30 101 82
63 155 4
120 53 22
138 152 4
135 163 21
33 60 48
45 8 68
79 27 30
32 142 56
63 134 66
110 150 8
23 12 44
139 108 26
23 130 36
53 158 62
144 166 26
77 40 12
25 100 43
37 7 62
34 73 71
156 117 88
83 149 82
5 79 74
124 163 43
128 15 86
147 58 80
122 10 73
79 31 41
4 56 59
58 154 86
104 123 91
37 2 68
153 98 50
60 30 48
138 119 69
80 87 1
9 16 12
41 79 57
9 76 63
157 79 65
165 136 37
71 30 35
102 79 27
18 145 39
50 51 32
146 28 62
139 28 16
23 130 49
20 52 13
132 102 36
62 88 23
141 17 59
75 8 42
5 139 74
134 93 65
145 58 1
11 93 41
122 127 82
14 6 33
149 127 42
61 11 72
140 52 53
22 162 34
97 116 18
11 86 1
76 96 14
141 2 57
74 57 31
74 2 95
17 47 31
87 60 48
39 118 4
107 3 40
114 43 41
155 90 37
65 1 28
47 55 59
32 76 78
106 6 82
77 67 77
110 125 31
17 83 75
167 38 30
44 120 15
76 68 73
148 133 68
151 163 33
46 129 37
36 4 79
107 134 92
33 47 17
99 13 48
124 81 57
27 61 17
157 57 9
105 149 79
156 58 5
145 113 71
116 33 3
132 92 61
44 31 64
51 5 64
62 152 34
70 132 45
54 17 92
85 34 95
80 120 2
17 125 85
83 127 2
53 93 26
167 140 54
121 57 89
46 75 43
157 144 18
142 138 76
48 14 88
67 75 68
45 57 26
41 111 92
63 103 58
98 38 57
120 116 63
84 63 71
41 9 44
44 3 86
38 99 94
19 134 81
45 37 84
39 32 71
161 50 31
124 136 6
11 89 2
113 155 62
104 20 59
64 41 86
63 140 61
77 33 38
29 75 43
34 57 48
88 42 74
58 127 49
131 155 69
46 98 67
79 108 61
91 130 67
113 166 76
100 25 88
31 62 21
23 65 13
33 19 52
160 87 71
39 122 85
50 167 44
156 52 65
45 76 52
42 128 39
63 80 60
39 3 26
27 146 87
90 94 9
59 108 73
161 127 89
84 106 23
63 149 15
146 7 45
131 46 31
29 51 49
96 6 39
140 97 40
31 25 88
110 80 4
121 130 41
74 130 80
164 141 25
67 167 33
130 66 100
92 58 93
167 13 66
131 159 29
39 47 45
36 95 61
126 93 67
33 125 60
56 59 52
156 142 92
86 87 78
87 82 24
1 158 80
140 148 99
51 23 56
113 140 49
68 39 34
70 149 78
116 11 44
134 38 63
28 10 61
106 120 61
162 112 63
127 18 75
110 27 90
89 108 51
12 67 70
63 118 18
164 102 46
38 111 12
111 158 82
77 16 73
134 142 12
128 63 50
7 91 1
65 6 77
25 88 77
63 113 24
155 78 82
106 85 80
36 30 66
139 102 33
86 3 33
112 161 60
164 71 36
70 60 19
153 164 41
123 108 40
106 136 18
85 39 23
1 106 24
48 103 10
59 134 34
93 128 34
94 49 31
62 21 37
82 147 90
14 86 94
152 79 57
145 113 5
146 34 2
57 131 35
98 128 29
85 94 80
151 13 36
12 98 12
66 83 38
95 135 44
15 30 17
85 43 34
132 148 48
8 129 94
56 35 71
20 56 28
147 124 47
114 5 83
130 26 30
117 67 19
38 115 36
110 31 50
91 103 43
61 39 94
23 85 64
23 126 65
155 129 33
28 134 59
110 107 45
132 140 49
145 78 24
2 106 61
156 12 65
126 52 38
84 135 66
46 130 34
15 57 12
150 63 34
165 3 60
7 18 7
31 33 72
18 86 11
121 108 82
11 150 67
121 6 71
123 36 5
108 18 9
76 16 72
79 78 8
129 98 87
65 62 52
95 26 6
35 69 20
108 156 64
115 75 41
115 52 57
67 28 61
26 31 71
70 80 44
46 49 58
113 153 84
23 154 32
66 13 49
133 125 23
67 21 21
56 159 96
12 142 44
83 52 17
166 48 48
43 86 20
28 80 78
84 146 29
34 134 70
150 83 2
84 65 77
51 120 31
126 119 54
166 84 92
158 46 46
1 108 72
4 117 95
81 70 50
20 105 37
71 34 22
95 104 23
51 71 31
104 100 96
69 41 4
86 131 55
1 59 72
35 85 98
74 118 17
107 20 20
63 137 73
150 92 64
65 59 9
9 101 1
26 116 20
123 53 25
116 32 37
149 35 92
53 58 62
1 144 8
106 39 6
160 98 18
21 68 7
89 88 70
63 165 27
64 139 42
100 153 31
94 26 5
34 100 31
82 25 21
46 65 28
152 17 39
12 30 58
151 120 83
91 74 81
84 94 94
85 164 16
56 137 40
36 90 51
56 13 4
108 160 37
30 150 80
56 31 58
146 164 73
129 11 63
102 11 16
45 116 3
123 11 41
134 117 10
44 145 61
128 98 99
5 76 20
139 84 34
101 117 65
128 111 38
50 17 19
162 167 67
26 130 52
86 95 91
56 17 15
66 48 15
105 156 71
14 165 28
2 62 97
151 41 32
69 100 85
43 16 7
94 146 19
162 86 78
22 139 52
48 61 68
65 151 82
56 35 5
153 74 58
77 71 77
6 133 5
21 116 74
77 93 95
113 100 58
120 124 51
21 32 80
65 102 82
93 63 81
28 111 9
82 115 85
129 109 59
152 121 1
150 68 83
152 139 55
125 99 16
14 3 6
20 88 72
163 43 38
23 22 63
156 148 45
66 48 28
18 72 47
138 113 23
119 22 100
152 39 53
112 94 74
47 149 46
18 107 4
164 36 2
149 164 60
88 103 73
37 52 38
111 152 52
89 19 23
163 38 44
66 164 95
156 162 64
51 165 18
12 163 24
101 85 72
40 38 20
105 63 14
120 146 52
64 126 75
89 17 98
136 89 22
122 131 44
52 56 28
124 57 8
120 135 78
51 118 64
136 68 84
147 131 10
137 84 89
128 4 22
25 154 81
140 167 4
60 108 93
68 8 81
7 2 67
5 108 55
81 19 46
97 92 39
155 137 46
159 6 56
52 2 34
68 1 78
134 138 41
101 18 31
33 51 43
37 88 95
52 138 43
149 34 84
59 154 70
106 12 9
88 164 79
152 64 72
73 71 51
31 120 85
28 105 82
6 91 91
129 5 48
68 165 41
144 2 83
60 47 96
88 41 93
114 122 52
28 161 98
152 6 23
81 137 51
157 93 44
114 39 17
94 6 68
98 65 3
140 2 34
119 106 66
39 135 39
145 166 46
153 63 29
52 4 93
111 29 65
34 10 72
44 23 29
8 21 2
142 89 67
56 149 92
122 63 20
126 81 59
96 40 39
15 60 44
156 149 97
130 38 3
150 143 57
38 91 86
50 152 20
103 73 37
71 92 31
41 103 57
39 8 55
71 27 87
167 83 19
124 56 95
55 38 92
92 66 40
120 142 26
105 122 44
86 105 70
15 109 57
140 97 55
121 153 3
106 46 77
163 134 77
34 12 94
148 35 99
117 137 10
54 108 12
161 55 56
53 43 7
17 116 67
9 138 72
153 35 64
62 21 26
140 150 39
78 94 19
59 130 89
80 5 2
101 165 16
68 46 52
81 99 14
57 152 83
1 139 82
81 41 9
19 42 65
121 162 65
165 110 54
72 116 1
9 63 19
162 134 66
84 124 4
121 51 5
30 62 35
57 101 10
123 89 29
146 41 7
25 30 30
55 110 65
106 61 75
76 105 12
58 12 49
114 68 47
80 47 12
62 167 93
65 49 18
70 42 88
107 113 90
4 35 19
49 146 83
115 48 99
97 40 93
81 25 78
37 156 66
143 122 99
152 95 3
52 151 78
63 14 60
164 97 67
88 114 58
110 70 44
113 63 59
60 39 72
29 108 35
150 26 33
88 47 4
35 28 8
17 2 35
131 118 2
129 146 9
125 59 12
132 99 13
17 23 94
129 21 14
65 118 94
64 114 12
145 71 23
63 120 55
25 48 33
43 80 73
155 50 92
124 32 6
64 94 33
30 92 11
27 42 74
139 32 46
26 43 70
28 96 75
156 52 1
162 41 93
47 40 63
83 32 64
78 165 46
79 80 56
130 69 92
142 136 100
39 18 85
132 99 26
75 70 13
163 70 37
19 31 23
11 20 80
76 44 28
34 127 56
136 128 18
96 67 93
64 100 90
146 61 96
74 68 64
42 87 58
54 49 50
8 79 49
54 141 53
151 77 12
141 108 98
144 56 24
148 82 11
56 36 28
25 91 93
148 40 14
79 68 59
156 154 25
69 36 100
39 47 89
109 79 88
52 4 27
31 22 19
112 167 81
153 128 92
152 131 73
29 107 65
41 8 47
47 17 92
14 27 13
23 167 94
20 29 44
7 110 82
2 100 15
163 102 2
66 135 54
164 63 41
34 107 60
147 72 6
36 63 45
60 14 95
94 54 56
138 56 4
60 91 49
98 118 69
75 103 65
67 44 20
163 62 51
116 2 39
78 150 57
105 29 43
102 63 74
65 108 11
82 2 63
154 67 58
137 164 99
114 8 62
89 55 3
39 121 51
46 118 28
69 126 6
92 106 83
73 20 9
73 121 61
106 64 65
60 153 1
132 165 83
130 25 11
103 165 31
123 27 11
115 35 81
68 90 56
28 24 53
29 41 74
45 54 16
115 26 32
51 157 49
1 82 34
149 72 97
92 50 43
38 51 82
132 14 35
5 65 35
101 128 68
81 2 15
123 6 73
150 138 10
34 61 78
6 126 99
77 53 12
98 127 23
2 74 96
71 31 89
16 89 56
11 5 40
51 43 68
48 128 3
15 69 53
29 62 25
150 152 66
13 107 24
79 95 43
108 120 88
47 39 42
84 20 2
116 66 50
156 30 42
78 159 95
120 1 91
116 68 96
49 164 71
120 52 56
72 151 13
34 144 89
91 52 41
52 49 1
99 32 52
44 57 71
50 15 96
35 123 58
14 81 36
137 75 53
84 126 61
29 52 74
124 125 10
132 127 46
81 76 98
149 90 19
29 1 28
126 166 39
27 52 80
66 55 33
154 119 72
87 113 36
158 23 9
152 37 9
50 163 88
66 76 92
125 60 63
23 140 57
104 97 68
124 81 61
98 31 45
142 66 83
99 86 42
72 125 10
28 41 73
63 57 54
67 163 64
33 87 93
64 13 15
52 83 12
52 146 68
166 27 33
140 3 6
98 26 51
19 4 83
52 2 23
40 114 17
15 66 10
7 110 3
152 143 4
59 120 61
48 14 92
6 54 77
135 106 1
158 85 82
89 7 28
81 26 51
17 110 50
71 48 1
125 33 27
128 108 81
99 69 51
61 143 83
72 107 90
88 51 19
95 91 20
58 36 56
141 73 88
55 92 75
144 46 7
83 64 84
148 110 20
147 153 13
6 9 24
16 39 35
139 156 5
65 113 60
140 93 33
39 47 36
120 166 22
40 88 98
61 42 44
43 135 90
92 166 31
2 153 81
97 31 44
163 139 60
135 1 18
151 74 11
132 5 28
9 48 47
115 22 76
106 162 12
143 125 23
97 27 46
32 116 62
148 110 33
139 82 69
67 150 97
22 82 30
146 76 41
151 143 3
135 75 88
57 56 14
2 122 71
31 114 26
98 111 13
95 127 77
38 72 75
65 129 17
113 10 51
1 165 87
166 49 60
117 132 42
55 20 40
103 15 34
115 144 79
156 56 29
30 130 37
134 103 48
24 98 8
163 154 58
33 101 57
123 32 36
96 146 36
137 107 47
112 152 2
138 67 59
95 73 83
131 146 77
158 124 12
151 69 30
109 140 4
143 25 34
56 47 59
112 80 99
1 84 27
10 122 97
75 6 28
90 158 24
65 10 79
70 61 90
32 9 70
5 143 23
143 62 37
28 95 1
38 145 14
155 162 80
159 25 16
155 60 32
44 52 48
57 136 77
115 105 100
15 30 8
159 106 89
36 129 12
36 147 66
33 91 25
13 130 76
120 93 4
116 128 57
102 27 30
72 153 6
103 159 38
33 68 14
143 71 99
61 3 24
19 126 7
60 25 18
74 103 34
115 150 85
66 106 26
54 163 84
4 148 83
161 3 2
11 141 9
128 18 1
162 118 100
92 82 12
67 1 57
115 162 95
143 57 56
150 10 27
121 59 73
52 160 21
160 99 6
12 116 6
21 132 88
135 155 56
16 3 70
3 44 59
87 51 7
72 21 92
27 143 7
7 129 71
144 5 75
72 98 83
153 57 80
56 164 81
1 41 60
126 22 99
21 6 97
37 93 25
166 20 85
58 69 46
28 30 90
134 30 30
4 50 19
17 92 88
49 18 34
120 62 7
142 124 92
123 54 63
92 49 77
96 155 87
74 156 58
42 89 49
55 139 84
68 137 23
163 77 42
84 7 90
161 100 32
92 42 74
152 99 29
15 6 27
20 29 33
2 128 66
109 71 78
62 11 66
144 105 26
117 40 24
111 101 12
99 158 70
111 161 63
128 50 87
120 153 17
106 3 98
128 150 25
44 81 78
149 26 21
71 53 63
67 5 81
44 56 21
40 151 88
49 24 91
158 25 99
52 11 32
167 25 1
21 140 46
75 39 69
139 13 11
22 82 72
139 73 62
26 126 83
157 79 45
112 72 75
36 33 47
65 27 48
9 88 53
156 82 87
143 111 22
56 18 97
89 35 50
120 160 33
113 106 97
59 93 9
101 156 35
87 73 21
124 48 86
123 127 2
51 46 86
68 116 98
94 93 50
10 36 15
87 88 6
82 51 65
119 48 53
50 23 71
98 58 20
6 106 25
143 100 21
65 150 10
137 41 31
50 118 79
119 153 90
138 109 54
43 139 92
104 77 89
51 127 51
136 74 39
137 129 36
126 100 21
34 130 22
65 135 8
113 122 54
51 145 41
59 21 82
118 19 19
95 43 30
156 49 44
112 59 95
61 127 11
157 124 43
56 17 6
114 152 85
12 11 49
139 12 41
41 123 69
24 65 7
28 61 58
153 71 44
75 66 97
114 126 69
159 106 23
97 35 59
93 163 74
79 102 48
99 25 38
5 102 40
123 62 91
37 103 18
70 46 22
65 17 29
6 94 41
164 66 44
11 39 40
98 67 95
125 141 4
61 50 70
134 93 71
45 35 18
71 119 96
165 82 49
67 107 37
148 91 64
22 25 35
16 120 17
26 152 44
31 19 62
7 67 53
49 123 72
132 36 38
34 23 30
16 96 74
155 87 82
150 96 28
21 136 20
136 94 7
128 64 51
59 106 31
166 53 75
8 113 24
95 133 57
135 97 49
101 62 79
15 94 61
25 124 72
10 45 66
137 153 59
101 139 70
148 37 70
43 147 63
60 136 25
91 59 59
141 92 77
116 110 71
29 121 31
154 90 16
162 106 37
147 54 47
81 52 93
81 110 34
26 27 62
13 69 97
46 86 50
2 161 56
46 3 52
118 141 92
98 15 39
79 32 59
101 64 17
98 149 39
122 103 94
106 112 46
86 106 95
20 159 77
72 107 79
70 134 97
56 27 23
119 126 53
52 21 38
163 34 50
37 88 86
141 115 74
83 43 14
14 111 51
128 71 80
16 26 85
62 22 51
6 28 63
120 71 3
123 146 57
67 100 23
109 164 95
130 159 42
95 44 55
17 27 54
160 89 2
136 22 93
120 69 78
77 68 1
9 115 90
8 137 84
52 145 87
74 56 3
115 122 67
130 71 50
33 137 50
159 104 43
86 80 55
77 105 41
134 39 39
45 117 59
148 94 78
145 31 78
131 6 73
2 165 16
47 111 13
75 70 83
25 91 42
100 110 30
156 149 88
59 35 59
73 29 58
34 25 78
91 74 6
140 51 38
58 89 5
139 119 61
126 93 60
92 106 19
166 91 46
111 135 78
128 165 78
59 121 18
106 64 1
28 59 91
91 44 19
47 160 26
137 133 89
76 71 56
42 65 2
51 23 49
16 46 53
135 96 28
132 26 89
86 156 63
96 91 89
149 100 95
24 17 45
83 84 14
48 45 49
38 155 75
9 1 58
114 110 22
125 116 53
17 158 55
80 15 38
145 14 43
43 139 39
82 87 56
91 134 33
135 49 74
56 101 55
78 94 10
70 56 1
25 23 5
58 107 72
151 20 19
162 65 65
8 76 63
68 157 59
117 7 49
82 134 23
14 133 41
23 9 49
157 25 11
72 61 56
87 77 36
126 18 20
82 8 32
9 145 79
37 161 14
114 33 81
77 4 69
58 54 37
65 116 63
119 59 92
33 145 21
82 128 70
115 104 22
145 39 49
45 49 8
16 98 54
7 123 40
118 16 18
17 151 28
124 153 45
43 58 63
138 113 69
142 78 16
52 165 4
83 14 52
42 137 96
147 80 34
50 147 43
13 137 81
6 82 99
32 152 13
122 95 46
112 145 58
121 18 61
12 77 67
82 149 21
95 114 99
76 28 62
120 137 49
102 110 30
59 117 100
151 126 27
97 127 66
119 98 33
131 120 39
167 38 91
47 43 2
111 78 41
42 106 86
121 106 66
41 102 91
78 10 42
23 80 63
133 26 24
45 51 30
42 138 38
118 153 36
88 82 73
97 69 17
4 101 10
17 166 26
44 87 20
167 84 99
140 42 55
110 72 94
60 57 93
52 99 13
87 15 56
14 46 4
77 164 47
20 150 83
129 21 18
123 49 58
27 85 4
134 113 30
61 130 80
134 145 19
73 155 91
91 75 71
35 55 7
65 9 47
33 88 92
44 93 77
69 120 48
122 96 1
82 63 51
7 41 81
139 31 54
54 19 54
28 55 41
166 133 85
24 20 35
50 9 41
151 31 8
158 11 82
10 167 73
141 152 24
87 31 13
31 18 12
27 113 79
47 77 70
134 53 29
125 124 94
56 1 38
163 104 39
59 130 1
24 133 33
109 23 39
23 121 90
36 75 46
113 124 32
4 154 91
52 115 91
107 29 62
64 109 35
25 66 40
74 35 12
93 48 100
129 95 37
132 163 28
100 1 34
17 43 66
92 64 77
106 139 1
145 26 95
50 145 63
42 167 68
94 52 14
12 137 56
99 120 22
100 96 42
162 165 1
109 87 37
84 39 30
104 5 94
150 46 62
140 95 28
135 13 85
70 102 51
94 31 76
105 112 45
143 58 26
152 77 83
30 116 75
12 164 51
3 29 48
118 116 62
74 159 24
47 145 79
49 116 45
14 119 77
23 152 32
159 65 11
100 125 83
72 80 3
73 20 13
1 35 71
140 66 91
164 150 27
98 167 86
106 64 69
52 98 56
128 95 87
18 108 88
16 83 3
63 28 28
35 112 99
148 38 42
59 118 17
27 135 93
164 66 33
39 157 99
27 94 55
121 91 2
50 119 23
31 135 34
146 160 68
129 164 5
94 153 15
50 122 28
147 13 22
65 117 77
33 22 6
63 97 20
51 13 45
44 99 59
120 10 50
144 80 51
29 120 78
112 11 56
69 98 5
137 119 50
8 30 15
16 166 14
142 152 20
37 6 87
122 157 77
166 5 23
86 116 35
34 14 91
21 109 27
29 166 86
129 68 14
40 50 10
102 131 23
12 133 17
34 145 22
72 116 60
76 26 71
79 155 34
7 144 46
73 132 65
65 88 32
50 115 38
108 32 100
142 140 23
62 76 34
26 148 48
102 145 79
62 53 50
164 159 65
130 98 75
117 113 75
54 100 85
122 20 48
136 140 61
164 89 6
53 20 31
42 55 95
81 101 95
73 159 23
84 163 68
92 165 67
131 65 50
119 1 47
82 31 97
159 59 47
84 77 1
1 43 42
81 126 44
149 152 56
15 121 58
26 52 57
101 51 80
149 68 62
29 114 30
8 77 86
144 77 8
74 123 46
146 33 80
98 91 36
55 37 9
65 83 51
116 79 63
115 122 56
89 158 80
134 23 84
24 44 33
24 145 85
105 138 19
166 6 99
25 43 98
144 7 70
34 29 65
58 154 2
110 25 50
73 155 38
16 100 36
51 16 22
34 147 57
121 75 87
40 35 78
100 33 65
33 148 90
158 2 88
113 14 94
150 118 44
9 155 43
164 77 22
106 132 40
161 167 35
96 39 90
78 151 62
63 114 53
155 38 73
158 157 83
109 58 88
150 53 36
91 72 70
53 160 37
119 21 15
158 55 35
72 2 41
152 50 22
31 106 35
3 29 90
25 107 96
115 93 11
24 101 28
67 155 18
55 92 79
67 55 80
90 3 7
102 130 66
68 35 82
107 156 77
85 42 98
133 78 93
73 52 44
31 101 78
70 82 6
40 86 56
76 101 45
156 123 74
48 15 51
78 164 14
109 141 99
41 52 4
70 96 62
101 142 49
116 78 93
109 112 41
138 49 60
45 162 46
26 104 71
87 103 78
108 53 23
64 167 44
135 22 81
15 90 37
78 44 70
154 147 2
108 150 40
165 48 95
116 4 36
62 60 11
86 15 25
105 152 64
78 152 17
100 90 36
62 82 29
143 148 95
22 83 84
57 99 65
128 102 37
26 166 23
152 111 28
20 6 68
20 79 58
3 24 1
105 119 8
126 6 12
53 2 83
114 156 32
14 59 94
18 65 79
132 148 30
41 86 15
133 143 63
33 15 21
30 164 39
73 56 4
150 29 18
107 16 29
84 142 51
12 55 68
92 163 100
67 29 53
69 81 12
30 23 36
103 86 39
124 17 1
53 48 91
65 137 87
78 94 25
55 100 50
44 17 58
58 151 93
81 85 85
66 167 27
64 53 12
5 145 36
63 13 94
50 128 32
21 97 85
77 161 31
128 71 3
13 56 94
53 20 86
80 120 52
158 63 19
56 88 77
162 108 19
91 165 98
64 57 23
67 86 48
16 66 80
15 101 13
132 133 4
136 137 3
161 28 63
127 26 41
29 96 31
157 140 70
161 146 18
55 137 66
155 18 52
64 96 72
137 111 11
150 121 91
26 15 1
116 14 16
95 77 47
6 21 67
149 136 22
77 43 52
69 90 87
162 76 43
147 139 40
128 115 59
112 102 80
153 140 82
28 105 9
6 132 56
89 34 99
19 149 8
125 135 13
39 154 87
53 54 97
146 75 24
74 167 36
162 126 22
58 11 45
31 16 76
12 162 18
160 115 75
126 47 52
52 48 90
53 165 49
156 1 5
166 57 92
58 4 5
6 137 26
37 33 99
61 125 88
96 66 19
55 56 90
128 154 27
56 73 24
153 45 87
141 43 83
110 11 62
23 28 9
46 76 48
148 41 87
157 93 92
57 51 90
136 10 32
88 48 73
167 19 69
102 109 62
63 5 57
41 106 53
118 140 58
86 11 12
75 85 4
156 110 69
92 34 79
95 21 20
136 88 73
46 123 15
21 121 37
51 55 18
147 10 23
136 120 25
78 67 15
95 97 15
166 153 42
59 141 17
55 92 26
24 147 91
104 68 31
73 163 51
145 126 35
153 42 31
106 64 58
128 35 25
129 71 96
106 67 63
41 29 75
153 107 96
164 5 42
102 23 8
150 145 43
40 46 52
152 56 26
4 72 37
99 57 89
15 44 97
102 79 24
143 37 90
12 64 51
155 99 70
3 149 51
80 142 55
164 136 94
164 53 96
149 16 50
6 80 97
26 58 23
65 121 77
160 5 27
65 74 2
43 167 50
119 4 92
72 40 54
20 86 8
121 16 59
26 136 91
11 163 97
111 125 76
122 9 87
161 150 4
71 17 39
156 93 91
166 16 63
48 103 60
59 90 41
114 40 33
18 68 31
9 154 77
129 135 70
23 113 55
164 117 94
48 86 12
72 63 14
81 41 70
26 25 88
107 132 43
25 136 73
137 5 71
67 110 46
35 28 56
52 58 56
150 42 25
38 131 30
104 78 48
122 143 36
29 101 80
9 56 77
41 136 25
139 95 29
25 46 35
30 131 51
37 151 12
14 157 37
20 58 16
50 107 41
52 63 26
15 94 65
115 55 55
23 68 2
108 133 9
9 26 26
12 101 80
138 161 35
140 24 58
79 37 57
141 134 78
100 92 18
19 112 60
66 57 48
16 142 22
92 97 56
104 138 75
161 151 80
86 69 59
115 25 4
12 68 24
121 110 70
79 166 63
33 128 100
55 120 9
37 19 98
59 45 1
41 97 46
88 42 71
133 107 19
19 82 9
12 121 35
153 6 29
85 165 36
6 109 19
159 40 49
96 121 10
35 152 81
140 100 66
101 157 40
166 156 45
85 74 39
125 84 79
41 1 55
124 52 22
22 122 82
27 104 87
161 87 14
52 50 83
5 3 10
80 24 21
92 32 24
31 85 15
48 161 94
93 99 1
74 42 72
29 67 54
57 28 53
38 4 72
151 10 19
16 27 31
48 20 91
158 166 53
111 26 18
91 65 69
75 150 80
146 3 44
38 19 57
42 149 71
84 78 42
51 133 33
16 115 36
58 31 68
19 129 80
75 85 72
148 61 26
39 5 45
164 5 97
47 67 95
132 75 93
95 113 27
44 134 97
59 39 74
87 160 25
104 167 41
90 165 20
28 128 50
56 89 49
151 2 33
108 35 92
35 5 30
32 90 52
128 51 37
116 48 44
24 10 9
115 90 78
57 112 6
59 9 23
91 31 30
53 4 10
94 51 61
82 3 66
41 135 17
29 57 79
29 131 65
63 116 90
60 62 65
47 124 90
118 56 81
30 8 23
67 136 33
30 113 39
87 58 27
140 138 37
127 136 40
153 39 43
12 70 55
27 79 2
46 5 23
78 10 33
99 151 34
56 74 60
32 101 15
21 155 92
104 113 60
24 123 20
60 122 65
153 110 44
155 136 33
38 127 87
50 149 93
33 36 95
74 117 83
26 122 52
90 30 87
4 138 4
7 12 68
101 162 76
121 34 9
46 114 50
50 65 99
115 36 97
91 19 46
164 61 1
118 23 38
119 126 99
149 115 73
146 133 18
68 107 16
73 92 26
113 16 63
117 141 86
31 46 8
131 39 54
65 111 86
29 115 46
75 39 49
151 121 37
157 98 75
42 57 90
16 107 12
105 83 19
18 30 49
108 103 50
65 162 24
41 152 37
94 161 43
124 106 71
113 46 63
104 147 71
24 83 82
157 49 75
160 38 2
70 145 49
32 112 42
101 134 27
103 25 57
59 156 45
157 84 32
24 159 77
57 61 43
73 15 85
79 114 49
156 66 15
22 3 65
134 113 34
49 22 38
67 102 7
138 117 33
60 33 90
22 80 19
92 34 68
50 116 50
31 113 11
60 5 28
91 130 11
47 86 66
89 68 99
54 26 61
65 50 52
158 157 19
121 61 17
153 33 79
7 96 21
92 132 81
23 54 27
113 11 82
28 80 75
104 91 4
62 73 48
165 74 71
69 52 39
61 74 44
120 127 78
4 165 96
135 15 1
166 126 49
136 125 21
164 127 21
73 82 88
163 63 5
56 147 96
1 24 75
70 140 68
151 25 59
31 38 79
85 130 2
112 56 100
152 75 28
51 55 20
8 53 41
127 9 65
52 87 33
160 26 18
126 104 12
81 97 5
113 24 34
37 71 46
108 74 18
121 139 34
60 118 39
66 100 68
151 55 59
78 23 68
44 20 50
42 39 8
139 96 28
23 118 38
7 163 37
153 132 47
69 158 10
13 79 65
88 36 54
136 157 43
164 32 39
35 103 98
106 161 6
115 120 12
80 123 44
88 154 46
81 118 77
161 166 95
14 19 79
73 63 64
154 135 62
89 94 60
60 69 15
122 90 14
1 132 92
111 42 43
6 89 40
8 1 69
138 16 74
135 105 41
101 51 58
133 152 61
105 130 52
149 164 44
161 43 1
21 14 23
150 130 19
94 83 81
20 77 18
167 124 96
8 45 4
167 21 89
146 119 17
101 152 2
72 158 61
133 22 72
161 38 7
82 12 75
101 39 61
17 18 93
42 9 91
45 78 71
95 45 58
161 50 17
167 49 43
111 76 54
86 146 39
53 8 25
74 8 87
104 112 48
36 10 14
134 44 13
28 118 22
129 116 72
78 68 42
77 31 99
132 66 7
72 167 86
135 154 37
106 121 44
7 74 75
18 146 50
124 25 16
157 114 74
68 151 6
101 58 87
150 125 38
43 66 80
152 141 74
21 8 83
21 101 45
64 38 80
25 110 35
139 18 53
73 131 86
1 119 4
129 126 93
118 154 37
19 65 71
120 102 19
6 125 73
104 13 18
27 120 20
14 13 7
63 110 73
154 125 100
133 141 19
120 162 6
99 106 49
4 158 27
96 149 74
36 109 90
100 117 26
32 56 30
116 71 68
34 147 61
80 101 85
