156 9705
13 30 57
32 147 37
150 139 40
134 131 89
60 8 34
131 115 63
113 25 18
31 102 38
108 122 77
109 37 87
88 14 78
74 98 60
51 76 23
125 100 35
55 30 77
131 46 84
137 4 22
120 134 11
79 73 25
101 50 47
40 149 49
148 25 38
155 19 10
84 76 89
139 36 2
127 7 20
128 24 78
133 92 86
147 10 26
75 78 4
128 145 75
32 142 56
100 8 79
69 136 47
147 146 72
111 112 6
116 58 88
71 32 68
116 132 37
90 34 61
35 152 42
23 47 38
138 6 71
14 94 12
8 109 58
50 44 16
17 100 53
100 10 44
14 134 84
126 118 69
46 155 64
116 25 32
58 135 73
30 137 18
108 14 89
60 91 58
28 43 62
134 129 5
25 114 62
138 88 2
77 153 10
8 21 66
111 38 97
34 17 31
128 40 35
129 41 48
26 104 21
117 29 6
101 61 10
43 130 50
67 20 22
76 50 70
90 24 29
94 75 16
60 95 69
44 146 55
8 122 10
1 12 92
41 10 78
89 127 9
143 106 85
46 90 96
20 66 69
42 144 75
90 124 88
15 23 54
64 55 59
115 111 85
110 82 92
34 39 32
130 135 13
15 141 46
47 41 3
64 71 3
16 129 16
77 14 93
62 63 87
14 68 93
96 130 9
1 14 30
29 110 75
60 39 2
87 44 40
146 85 20
129 149 8
75 73 36
77 65 31
47 138 57
2 90 49
20 156 83
8 87 2
109 8 4
134 75 24
55 68 11
154 14 15
155 150 24
24 40 78
1 104 44
63 20 47
99 19 92
136 82 4
116 27 67
62 83 42
61 11 85
91 94 47
83 138 40
60 43 13
48 21 7
19 106 6
3 54 72
111 120 98
107 102 59
148 42 71
129 40 78
112 8 5
48 19 82
70 55 91
7 95 14
132 83 12
56 37 62
25 106 25
32 80 25
117 104 31
46 18 61
8 128 16
42 113 41
133 61 78
41 16 84
95 33 62
99 17 59
93 139 87
23 64 71
96 141 9
3 97 11
153 78 80
12 8 40
65 111 34
44 80 77
27 144 28
122 83 1
85 61 90
130 141 19
10 53 55
8 40 24
127 15 61
45 129 50
36 154 36
81 145 35
78 107 48
70 110 40
10 46 15
78 74 100
15 18 86
84 151 76
92 153 75
51 132 81
136 3 74
34 134 2
104 73 70
132 34 69
100 39 23
121 94 21
148 57 5
124 25 30
32 75 44
98 96 11
29 60 41
46 49 3
156 4 24
144 100 10
100 43 34
3 76 86
141 69 86
129 21 91
34 57 61
33 81 41
143 79 11
87 85 80
43 75 35
45 64 55
67 35 22
92 69 94
60 40 54
97 94 96
14 15 67
88 51 28
52 78 40
46 14 22
125 47 92
45 15 55
20 27 62
10 2 79
6 37 95
63 45 79
99 118 73
87 73 83
139 140 6
72 74 43
73 129 3
99 92 20
80 34 45
142 63 49
33 7 68
15 40 100
143 56 40
118 115 72
104 12 86
75 37 34
45 89 61
46 139 30
154 59 2
79 8 85
90 68 6
72 46 65
37 83 4
151 32 23
3 119 38
8 146 8
115 95 75
13 128 13
150 67 73
84 120 55
135 130 33
150 80 12
64 118 49
2 62 29
124 116 36
143 44 43
75 22 32
11 91 50
78 55 89
122 125 91
125 132 4
86 68 78
144 145 92
150 94 68
94 102 29
93 5 72
82 98 77
14 82 83
79 21 37
86 121 89
29 92 76
30 88 49
29 111 89
145 127 48
49 28 5
6 133 58
86 40 100
144 64 59
68 32 7
26 99 95
68 69 74
108 134 50
51 117 54
24 137 66
90 125 85
111 139 45
45 96 90
12 6 73
141 148 58
33 87 23
57 38 73
81 127 87
25 67 31
115 23 40
135 42 54
78 13 41
65 102 27
146 87 13
19 4 13
111 109 58
110 112 39
11 44 72
107 141 42
51 42 1
51 61 14
19 25 72
84 105 2
83 48 57
80 118 11
53 94 40
134 153 12
133 15 17
76 86 10
136 29 61
113 88 6
53 129 34
88 26 64
47 10 61
78 33 33
25 34 96
114 9 94
114 95 97
152 155 65
144 17 54
50 86 53
83 148 8
94 120 45
115 41 43
67 93 69
32 61 80
44 149 87
103 23 14
102 33 59
147 98 7
23 24 67
133 42 96
107 51 17
66 110 46
109 123 35
2 64 77
66 10 44
35 23 25
137 118 32
53 130 97
49 98 36
54 39 3
104 133 68
138 33 42
4 36 93
52 11 28
125 114 80
62 154 3
73 62 55
5 1 59
153 36 87
34 154 12
22 126 30
83 45 14
144 125 14
100 94 27
131 66 65
151 49 69
5 112 11
111 124 5
63 140 21
122 126 8
94 96 51
143 21 17
27 85 24
10 55 24
103 142 69
94 73 67
109 41 100
55 99 34
82 44 58
5 151 60
107 122 31
146 28 51
88 138 92
82 78 56
47 81 88
3 64 36
59 3 88
103 147 39
43 47 41
150 64 2
20 52 2
41 52 64
21 126 12
59 35 13
42 24 26
109 129 41
58 78 93
23 39 41
40 28 3
71 18 27
147 35 98
13 45 70
148 151 98
129 99 55
90 63 67
131 36 27
75 119 20
50 76 91
41 54 2
46 143 96
85 90 67
61 4 58
141 21 59
54 117 70
36 49 13
55 117 37
119 6 22
140 80 33
51 24 53
55 94 53
50 25 18
64 146 58
86 139 13
16 83 10
41 13 85
78 55 36
91 78 92
148 72 47
59 132 43
150 80 80
90 76 19
24 33 64
138 16 77
42 146 86
82 15 26
10 8 59
106 110 20
151 34 29
83 134 31
17 132 77
66 148 74
82 94 26
100 14 6
19 120 51
146 148 78
41 151 32
125 4 8
80 116 57
59 34 43
76 49 62
37 140 30
114 79 87
142 129 16
81 34 72
8 66 66
36 82 1
132 37 6
90 86 40
154 12 92
110 121 35
28 39 25
62 44 89
140 68 12
54 66 94
41 81 94
87 108 40
14 58 63
4 108 75
128 39 3
47 59 8
42 36 89
115 97 57
52 104 69
116 12 67
101 120 29
63 85 6
142 126 24
107 69 5
152 46 69
92 21 66
153 60 28
148 113 74
91 117 9
20 14 99
42 64 43
18 139 50
11 131 1
89 86 90
76 86 78
49 120 25
132 138 7
48 83 82
86 127 42
89 61 33
15 101 86
113 104 18
47 27 69
148 39 17
22 39 76
19 65 74
9 14 34
152 34 72
148 143 74
139 55 59
113 125 77
109 74 90
24 104 91
153 105 13
45 66 90
11 64 68
13 90 57
89 33 92
72 23 94
95 151 69
29 19 5
63 100 4
83 45 69
106 139 50
81 91 43
20 71 94
66 50 63
102 8 70
114 11 63
1 17 9
85 137 100
37 55 39
116 86 86
27 43 82
148 64 23
129 100 93
43 91 18
30 31 80
58 27 62
123 72 9
109 90 47
29 7 8
108 100 92
27 39 84
127 86 77
95 72 18
131 145 12
111 45 73
120 138 79
126 121 10
39 96 47
50 143 79
153 139 24
146 63 100
10 15 20
111 156 25
80 136 95
93 147 60
13 98 15
96 75 33
124 3 84
98 53 6
147 104 24
38 28 3
59 149 89
149 102 56
112 92 94
152 15 85
115 81 21
101 140 10
11 112 98
57 134 53
31 110 26
16 69 46
58 26 79
147 99 30
77 25 3
146 86 60
26 84 99
32 74 76
29 85 62
105 115 4
31 142 99
130 121 14
152 118 38
9 1 67
150 143 70
44 136 67
128 111 93
114 49 21
155 23 27
81 150 60
65 128 69
73 121 19
153 69 62
61 117 67
83 14 48
71 52 93
32 21 78
92 123 35
7 137 55
108 39 44
120 20 49
71 103 31
4 125 57
78 143 32
152 45 61
22 81 58
51 73 13
98 145 79
32 131 71
120 156 58
110 5 23
124 141 44
138 101 68
117 18 8
72 15 70
53 147 77
154 151 77
45 54 95
78 71 48
74 100 27
127 54 97
102 6 90
52 132 65
64 154 71
64 11 22
93 44 15
131 90 48
55 10 19
125 50 71
114 76 29
141 79 81
106 142 40
79 55 50
30 148 51
121 78 84
114 56 50
6 72 63
40 52 10
74 31 48
37 26 77
133 15 19
141 132 92
42 104 49
156 108 4
153 38 65
44 15 32
85 156 34
32 86 18
84 77 63
23 77 67
51 151 67
72 151 92
43 52 11
154 23 26
22 133 59
132 129 13
72 10 89
27 118 69
49 110 35
77 110 49
54 21 96
125 24 31
89 137 83
45 120 31
122 33 62
95 153 49
8 49 22
65 97 48
2 84 58
70 145 54
37 141 40
61 96 91
85 121 90
126 33 3
125 103 31
154 81 88
91 35 8
29 144 92
100 147 27
30 79 55
155 38 14
105 90 40
128 143 20
77 31 62
129 3 94
36 135 93
66 108 59
10 124 5
145 47 29
109 120 89
155 135 68
150 32 39
133 65 95
55 14 100
16 26 41
57 81 3
135 117 17
48 51 53
83 121 11
9 7 62
46 9 1
138 21 47
27 11 40
124 22 31
54 103 3
68 150 94
17 112 54
103 145 76
153 98 41
59 88 13
93 66 5
91 132 75
141 105 42
79 103 29
98 146 23
67 39 26
26 1 35
35 8 38
89 134 3
152 133 95
94 1 58
127 18 11
128 35 32
14 71 32
115 116 70
77 10 73
60 79 52
63 88 75
20 32 62
98 42 87
81 111 66
69 121 12
13 109 57
103 21 23
32 111 50
152 84 95
22 146 81
143 109 81
95 27 20
71 91 19
48 27 59
65 131 8
118 40 76
22 137 32
143 141 33
126 28 35
143 44 100
86 130 74
114 8 75
124 132 37
81 78 10
66 146 17
50 105 13
67 39 39
49 148 6
81 113 4
141 56 55
145 21 2
20 112 68
4 44 66
129 66 1
133 103 53
21 46 4
132 30 100
127 1 20
109 86 63
13 67 73
13 26 35
134 12 80
121 67 4
108 148 42
148 24 8
122 27 84
66 28 38
149 65 70
94 123 37
47 43 53
63 16 40
132 32 38
132 92 52
126 87 39
45 81 24
40 38 9
63 111 48
74 36 97
87 46 90
38 136 31
45 146 89
90 106 21
24 63 66
96 150 49
3 155 7
50 119 45
131 4 36
44 59 9
129 144 18
139 85 99
114 37 92
36 87 81
104 138 69
82 91 80
153 34 1
88 63 3
91 10 57
12 29 90
71 77 46
48 83 71
27 79 75
4 71 10
153 129 9
93 106 22
123 40 60
136 156 78
21 36 29
68 100 73
82 74 32
131 30 65
92 146 63
59 120 61
60 20 90
136 31 19
109 70 81
22 140 9
115 147 1
62 124 60
74 86 52
40 151 20
48 125 81
97 83 100
63 36 8
142 108 93
70 43 98
145 43 73
144 105 79
94 145 51
140 26 30
95 86 50
71 35 62
57 33 41
68 60 14
136 119 24
146 135 100
90 122 99
99 49 72
116 134 8
29 109 45
143 91 12
99 7 75
33 60 94
77 130 96
156 34 15
31 4 20
13 30 8
119 97 6
125 66 96
56 48 93
96 66 81
16 109 94
32 75 48
110 66 60
4 78 39
130 64 45
17 15 55
124 122 88
43 82 79
30 144 67
132 38 84
112 39 72
127 9 4
52 92 50
156 50 80
27 148 100
12 111 91
17 52 58
122 97 7
141 43 37
57 35 63
91 9 23
108 137 13
111 126 27
4 63 37
151 71 6
94 140 70
80 119 36
54 96 55
49 133 63
133 108 89
26 156 28
105 122 33
15 35 97
146 83 44
126 137 20
138 102 67
8 155 4
43 63 42
101 128 2
131 142 93
94 5 3
13 126 79
121 123 42
64 98 61
55 45 97
29 113 5
131 36 84
84 64 43
63 14 36
151 13 14
123 57 93
150 36 54
102 60 73
34 148 21
71 106 89
77 44 18
43 28 98
123 50 90
134 13 10
94 135 89
104 125 51
30 39 40
106 136 9
154 117 68
6 52 97
6 24 35
150 41 24
68 65 67
65 144 15
127 26 24
111 77 97
35 93 42
112 140 5
32 43 68
90 79 81
46 17 27
150 151 17
110 98 95
17 42 12
100 120 45
26 46 88
54 156 31
82 17 92
112 59 53
1 131 85
85 17 9
15 124 57
95 150 50
25 97 22
141 72 67
40 13 7
24 74 14
33 29 86
21 67 94
16 38 14
77 143 94
5 69 50
134 8 29
39 43 10
115 32 93
139 90 40
110 35 52
114 86 39
9 156 77
28 39 82
139 32 35
98 12 87
19 119 4
85 107 23
145 95 76
66 143 93
62 76 98
61 17 80
147 124 51
19 140 63
120 42 52
84 82 22
28 134 63
53 20 95
126 61 91
49 20 23
74 107 45
71 137 44
28 124 18
140 57 68
138 59 86
132 120 74
53 128 42
92 150 8
120 155 50
91 75 69
36 59 87
59 27 73
149 140 29
56 97 27
81 24 97
11 90 20
19 147 79
119 68 57
136 24 71
134 125 38
5 129 50
38 73 100
117 128 16
27 19 92
29 12 46
45 11 90
71 7 55
91 81 5
88 56 68
88 69 7
78 104 38
123 28 10
43 124 10
144 114 75
94 80 98
124 48 73
27 69 34
79 29 12
93 16 52
108 114 71
134 55 100
26 73 72
66 52 45
58 154 66
94 150 49
58 145 17
95 139 8
8 155 46
131 115 69
54 60 66
101 48 51
88 138 83
84 30 87
86 41 8
76 152 98
43 107 83
83 45 18
139 129 78
153 29 88
26 116 11
75 18 67
96 68 37
15 146 20
69 45 6
55 29 87
152 142 89
148 149 43
106 76 64
37 118 44
49 98 53
85 138 99
143 100 21
107 112 71
106 69 61
130 154 6
115 102 16
74 127 70
95 36 14
156 61 41
29 143 3
65 68 62
88 122 88
61 122 41
2 129 21
103 131 35
3 108 46
44 143 43
56 50 62
122 11 8
32 58 4
151 129 15
3 101 43
116 34 87
139 116 14
55 106 54
30 44 25
94 67 10
76 145 44
59 14 79
78 131 22
40 30 53
154 87 15
137 8 96
14 84 94
63 55 21
118 116 73
122 79 34
107 42 25
100 81 51
130 13 16
85 46 1
59 9 85
130 98 60
137 126 7
26 138 25
30 29 23
146 145 64
37 147 61
4 61 8
127 48 97
5 62 89
98 81 30
66 74 35
60 69 22
123 68 27
123 27 26
152 5 46
74 29 83
142 126 2
52 56 6
146 39 18
5 116 96
63 1 27
132 97 48
151 152 96
76 144 61
62 28 99
71 116 27
109 124 64
52 49 3
91 115 99
121 46 68
17 146 16
102 17 40
126 13 92
82 122 92
2 80 91
76 70 4
40 117 75
131 30 54
37 31 91
29 68 20
114 16 35
39 113 16
1 27 96
75 132 33
72 116 71
100 18 65
24 34 10
25 15 21
27 7 16
94 152 43
7 67 66
76 23 13
154 12 96
12 107 12
113 37 63
106 15 29
57 17 86
46 89 55
147 6 6
19 22 18
50 114 53
7 127 53
13 136 43
75 95 43
21 96 82
77 45 41
154 24 42
48 56 91
62 30 50
105 125 78
25 82 88
133 3 79
91 21 9
2 22 18
116 72 58
42 73 96
68 128 29
70 66 47
88 60 13
55 67 7
156 4 17
120 16 67
125 117 23
45 94 35
32 13 98
91 54 78
60 89 84
136 17 15
3 152 74
60 124 41
140 12 70
14 41 76
115 119 62
149 38 86
112 83 23
28 17 81
119 139 5
94 57 61
137 152 89
82 109 4
62 29 67
23 26 27
6 57 67
122 112 11
129 32 34
88 69 75
51 58 30
24 78 42
65 133 4
143 28 79
140 58 78
122 31 59
120 58 77
134 133 51
70 123 42
24 154 37
104 74 18
128 89 83
82 65 55
38 44 2
23 116 78
57 16 52
9 129 1
100 3 89
17 10 63
112 64 23
107 68 83
51 129 31
55 99 93
11 70 92
61 2 58
73 82 42
148 56 28
19 141 22
100 79 20
65 82 52
63 122 9
47 53 85
2 146 16
80 41 54
7 147 34
138 86 61
57 120 1
76 108 96
76 149 97
103 42 18
6 8 43
119 79 88
35 24 39
61 32 58
26 150 77
63 123 89
95 145 96
109 18 3
11 52 51
77 74 7
153 111 50
93 121 11
39 81 49
72 8 45
141 118 51
151 18 94
11 86 49
111 7 27
35 155 91
100 65 98
96 146 38
150 131 64
26 56 41
30 7 90
90 5 77
17 82 73
24 58 59
109 107 58
85 154 3
156 21 50
126 131 18
63 56 48
94 28 86
20 82 74
155 41 21
64 11 13
45 41 9
131 19 95
81 59 67
4 104 2
72 19 72
78 43 98
49 90 71
42 143 32
101 76 69
13 47 43
13 148 95
101 98 87
146 119 79
137 10 65
113 74 64
126 138 34
101 152 64
68 66 11
58 37 46
121 43 10
66 27 28
89 107 74
17 132 28
96 57 63
142 78 29
59 44 2
4 14 85
47 108 67
107 106 54
68 36 24
100 57 4
19 77 9
57 94 95
29 31 85
22 9 14
133 3 13
36 129 27
16 10 75
10 46 63
143 133 53
45 138 39
36 89 76
131 60 1
87 94 56
71 72 65
87 85 7
124 115 8
118 41 37
39 27 17
118 60 50
127 7 2
85 15 35
67 63 11
36 56 20
39 119 20
98 112 40
41 76 51
34 55 63
26 43 74
101 64 85
136 155 4
40 3 98
58 83 67
143 57 71
109 92 18
148 80 77
146 5 84
67 77 67
51 123 93
19 40 76
117 24 45
35 113 69
24 127 97
125 45 94
68 88 25
116 9 70
73 156 33
113 154 19
58 136 51
128 149 68
149 89 79
125 124 94
60 24 50
15 17 43
89 81 47
96 54 20
66 105 58
94 140 6
27 22 82
10 37 84
95 74 29
52 106 42
90 117 54
99 23 5
30 49 8
124 26 33
151 30 62
92 124 91
19 136 26
119 88 71
111 27 78
13 66 1
107 34 32
68 72 30
9 64 48
114 73 74
86 10 64
52 94 45
90 140 78
45 73 57
2 123 87
120 11 33
21 38 13
104 56 32
148 126 34
153 72 29
100 104 24
13 79 61
23 53 90
38 144 8
35 114 24
88 122 90
84 145 52
102 155 17
130 31 59
62 111 2
99 145 92
142 37 57
7 31 35
92 22 93
93 124 71
106 48 61
150 152 57
2 125 25
76 129 65
62 109 77
145 19 68
47 150 49
68 71 47
25 51 14
79 130 28
78 99 72
73 149 19
83 144 96
141 42 3
125 79 54
146 93 14
148 126 47
74 22 32
61 1 59
34 121 96
89 22 72
11 130 39
115 2 29
115 21 42
75 156 29
41 135 81
117 91 74
32 141 17
10 87 52
85 3 10
21 151 24
59 76 33
21 49 13
74 11 31
12 34 75
48 107 69
35 67 46
17 60 86
57 15 29
82 6 27
95 45 54
155 129 81
136 103 58
64 156 55
154 102 15
67 17 1
142 101 68
147 142 41
151 96 95
114 118 48
56 132 65
30 108 38
66 141 40
94 16 36
149 50 72
51 3 70
125 73 6
65 55 97
79 29 56
40 26 16
35 104 62
116 61 73
98 149 41
125 20 79
154 86 20
50 12 44
147 110 65
154 104 37
45 87 21
150 155 34
52 30 89
144 155 49
104 149 60
42 145 1
75 129 6
52 42 99
117 108 94
109 111 86
121 131 19
78 104 95
3 55 22
33 148 90
3 118 78
144 3 72
17 110 54
14 20 19
149 84 19
145 110 23
151 119 68
115 100 51
128 22 18
31 48 94
129 71 28
79 27 80
111 68 13
137 69 93
106 145 100
26 21 60
63 10 80
155 133 54
59 52 28
11 117 85
41 126 61
80 18 96
121 47 38
35 85 38
44 137 43
23 62 73
12 109 49
24 112 42
46 69 74
93 32 66
55 46 84
145 119 48
149 42 35
82 23 60
95 62 87
42 72 7
2 134 72
134 27 44
5 79 16
99 43 15
102 118 69
43 35 92
137 32 39
57 69 65
54 118 77
131 26 30
1 33 80
94 12 10
67 58 98
42 44 66
83 89 94
135 89 27
1 144 69
87 70 22
86 33 79
59 153 29
5 67 19
27 101 42
49 93 8
115 81 27
140 94 100
116 101 90
48 114 6
29 90 25
32 85 56
106 48 8
61 15 12
97 88 6
75 80 89
135 118 31
30 132 87
123 32 40
109 31 65
59 116 39
75 29 43
136 129 45
90 91 82
155 148 28
61 129 6
90 21 23
99 59 93
22 125 94
30 41 90
30 25 82
24 95 64
138 155 68
107 49 98
1 95 45
129 52 17
110 121 83
3 5 1
133 102 8
35 137 52
22 92 38
29 133 85
44 29 68
97 36 88
46 20 36
28 32 70
152 90 39
129 15 71
62 111 83
31 79 62
72 119 12
144 29 46
128 74 45
13 28 32
50 98 45
133 1 77
118 23 36
89 126 89
37 51 19
8 38 28
117 113 22
43 39 65
136 82 67
129 102 80
59 27 64
121 48 63
7 125 64
53 140 43
7 42 66
20 62 80
108 46 66
42 99 48
118 69 44
106 107 89
101 4 23
17 9 44
43 92 76
140 10 68
59 78 2
54 123 100
14 55 55
51 123 82
125 142 16
122 66 3
81 55 47
108 29 18
4 115 31
143 50 57
21 48 98
92 118 60
60 130 21
62 46 51
26 73 63
100 131 12
61 143 21
72 53 21
7 122 72
126 153 34
28 103 84
130 138 40
79 85 19
131 11 3
100 6 17
72 74 80
22 133 65
123 118 52
74 93 6
130 118 98
16 151 29
94 101 40
154 143 33
103 64 23
77 1 4
140 153 22
58 17 65
84 118 83
96 124 81
131 33 4
40 90 82
2 123 76
109 44 100
125 12 40
51 32 34
1 103 73
44 131 24
124 138 91
56 115 34
55 133 27
60 19 58
105 85 52
34 73 68
86 100 67
55 154 86
6 55 91
56 94 96
117 142 52
107 12 16
86 75 10
124 121 43
39 14 39
123 27 4
114 128 12
11 121 87
126 134 10
99 58 85
97 126 47
61 27 64
46 29 70
152 17 34
54 108 60
67 46 35
2 139 33
136 81 46
115 63 28
151 95 21
28 93 1
119 127 78
22 113 18
107 137 24
135 98 23
6 36 91
46 101 67
134 40 51
94 61 78
56 75 59
78 4 66
144 11 98
142 132 67
95 154 94
55 13 96
101 15 12
101 56 50
26 136 91
30 145 81
130 100 16
12 110 59
78 143 80
41 47 78
41 102 14
12 94 51
97 42 66
29 101 67
34 42 34
120 109 31
73 109 70
32 62 19
23 34 55
51 48 4
42 21 86
24 128 67
78 66 18
120 3 49
132 152 96
57 129 12
128 44 100
9 52 66
129 33 59
109 93 72
25 41 65
104 146 61
8 127 71
53 147 17
84 124 65
78 38 40
107 71 33
102 149 79
91 17 53
87 134 88
60 32 80
29 142 81
51 112 2
148 106 53
93 109 84
144 3 48
18 151 42
125 94 54
16 112 22
80 86 1
78 93 97
36 147 17
141 122 68
29 151 22
106 144 26
125 45 17
65 141 18
2 73 55
88 128 17
115 99 98
36 107 66
21 89 33
7 46 11
98 121 52
60 135 70
56 48 73
51 119 18
45 136 87
123 144 2
11 118 57
70 126 89
51 76 62
140 77 69
134 37 92
24 113 14
11 53 76
26 10 62
3 95 83
74 91 96
5 147 42
68 5 71
153 68 5
38 8 57
11 113 63
73 22 33
58 104 62
52 25 13
71 69 53
56 91 12
3 132 86
121 154 32
109 71 16
122 71 1
44 67 81
76 87 15
147 16 1
134 131 33
61 33 96
22 27 74
77 84 94
87 86 6
138 54 43
2 58 66
24 15 98
83 115 15
73 105 44
156 126 68
93 152 93
93 99 1
78 48 57
119 88 7
110 115 66
52 43 43
83 5 5
134 140 95
108 75 30
64 84 35
31 80 21
56 73 92
43 47 91
85 125 98
23 88 91
32 14 44
73 135 44
97 45 56
102 72 63
83 84 5
64 19 54
82 104 14
39 15 90
128 45 44
131 54 10
124 19 87
140 150 21
71 18 77
5 143 3
139 49 6
37 6 10
156 97 23
112 44 48
64 7 57
50 32 71
128 75 44
130 13 62
51 140 49
106 60 7
126 79 21
143 53 89
47 14 97
50 2 84
74 72 85
74 113 86
46 50 76
29 18 3
1 102 74
86 119 84
1 61 36
117 37 3
38 75 86
120 136 98
65 54 78
146 113 50
139 16 71
65 70 59
153 9 43
65 28 62
92 47 35
85 30 79
47 2 100
30 90 92
87 99 28
116 151 34
70 46 81
14 93 94
131 44 35
8 106 67
62 91 93
144 133 92
110 24 31
97 105 69
113 33 54
71 137 24
93 12 85
5 152 78
115 129 19
65 54 91
147 55 89
15 34 12
95 59 46
87 148 41
52 123 11
21 118 25
62 58 37
31 67 54
76 132 2
99 86 90
18 5 43
85 110 21
12 59 17
85 87 74
58 127 88
67 33 2
92 100 59
33 17 82
21 129 76
146 124 13
128 16 69
117 120 27
74 91 30
143 27 62
77 124 87
140 30 49
50 96 95
31 134 57
94 11 99
60 45 87
68 121 72
93 107 42
138 13 84
45 66 19
25 66 18
99 70 58
89 33 21
32 119 82
70 50 41
49 13 97
33 39 83
15 45 12
96 24 11
154 139 88
4 96 20
17 106 100
92 55 6
129 123 33
14 7 16
56 30 87
44 142 81
13 71 94
91 54 16
155 47 58
140 9 3
120 9 2
54 67 99
77 95 42
52 112 77
64 19 96
1 59 56
114 25 48
151 56 69
91 112 78
82 139 50
130 134 44
83 13 59
20 16 100
6 69 15
22 68 22
136 128 26
118 121 47
130 27 39
114 54 52
38 52 60
50 141 56
94 130 46
9 32 6
75 4 17
7 66 91
59 141 19
7 120 98
23 14 89
55 94 37
113 119 42
153 9 85
86 103 74
155 10 17
131 59 35
27 71 99
107 36 82
1 40 32
14 98 22
148 126 38
17 72 74
114 110 81
19 143 46
130 10 4
5 67 76
2 97 38
13 82 70
89 99 54
37 71 59
98 11 72
12 64 53
109 31 1
58 5 83
109 94 57
72 38 10
81 71 2
116 73 48
65 1 14
136 76 91
86 42 77
14 54 36
47 57 91
109 147 68
44 120 1
112 114 37
34 141 79
69 8 79
80 112 6
32 30 69
102 124 11
156 64 35
10 72 41
129 82 61
6 110 99
99 75 94
140 48 54
150 130 19
149 99 63
37 73 81
63 50 33
146 106 78
32 115 5
36 126 68
98 20 26
23 4 6
115 57 90
23 105 58
37 5 68
81 75 70
116 82 2
100 155 63
10 95 1
15 122 8
86 37 96
64 38 67
81 27 29
50 63 81
12 65 8
36 20 22
113 69 8
137 84 73
58 70 53
72 125 5
100 45 53
65 112 100
98 110 40
18 111 93
133 144 75
149 38 66
37 3 35
135 154 37
16 28 3
42 131 94
38 78 34
86 25 99
43 89 64
110 127 52
76 106 17
142 131 35
106 84 98
88 63 11
73 29 38
120 134 52
48 141 20
22 17 55
89 47 95
81 103 37
146 149 30
117 94 79
18 153 66
120 102 19
87 24 56
44 130 18
42 77 100
89 95 28
120 146 62
20 2 99
87 17 53
73 46 99
86 140 62
112 21 77
39 77 18
123 111 69
67 30 14
57 81 53
129 72 99
56 124 83
86 114 46
121 33 94
6 91 88
44 137 34
6 30 78
96 17 39
107 6 16
113 145 29
115 123 2
47 100 32
102 14 3
16 53 86
44 14 85
26 102 16
139 54 73
5 79 7
126 28 72
51 46 26
6 41 92
104 75 91
151 19 70
85 5 62
2 86 22
51 23 42
54 99 55
128 75 33
67 155 22
55 18 97
140 81 31
40 58 42
75 134 74
52 38 51
3 140 83
136 65 38
102 44 3
47 69 22
115 56 69
28 86 42
83 61 23
84 136 22
38 91 83
99 31 9
56 68 100
40 127 34
142 81 65
118 156 72
109 103 40
144 18 37
71 50 31
26 28 80
35 6 99
75 4 85
4 88 38
115 102 77
64 90 57
14 120 95
30 129 73
31 105 93
56 10 51
58 3 92
36 148 44
64 23 3
79 55 21
92 119 48
29 85 59
36 125 60
29 44 21
2 104 25
107 95 84
39 153 39
105 41 52
109 107 51
35 88 30
114 133 12
132 105 95
57 78 10
75 31 80
38 51 24
86 75 80
28 25 45
78 133 8
155 32 73
50 101 28
47 30 43
78 122 78
10 135 31
89 25 52
138 37 67
130 114 8
101 107 72
44 78 59
45 109 15
12 22 3
117 58 64
140 152 45
136 142 96
40 43 53
34 53 21
125 111 65
131 35 96
132 134 99
123 13 31
32 37 19
100 97 56
105 156 15
76 121 17
132 44 98
83 25 32
79 134 34
119 31 36
114 90 32
19 94 50
31 56 5
98 94 30
41 125 68
153 60 67
138 62 73
16 56 63
15 78 57
60 145 78
18 12 48
150 1 81
154 126 17
62 39 26
57 117 72
117 73 62
67 116 39
85 13 90
87 99 43
100 152 5
73 138 23
39 101 67
28 134 58
76 88 82
85 121 74
2 87 47
19 31 7
140 35 8
143 110 99
65 99 78
150 97 31
100 67 18
66 73 86
113 51 22
24 129 79
140 30 51
47 6 62
54 102 45
115 121 35
123 12 61
102 75 55
97 32 40
122 154 56
125 20 30
22 103 5
21 73 95
103 41 3
80 58 93
149 6 37
56 45 74
27 106 69
56 36 25
133 127 31
114 101 45
100 40 19
33 122 96
14 152 5
147 44 12
110 152 5
123 28 18
67 90 12
75 92 11
61 35 54
145 10 80
66 91 8
129 90 100
91 104 81
144 85 25
22 125 6
112 143 71
35 106 35
75 145 59
37 85 91
36 2 32
131 135 19
116 43 74
17 10 3
149 5 91
27 22 88
50 131 13
13 121 51
83 93 30
118 75 54
79 103 26
8 46 3
2 74 80
58 19 7
132 130 86
125 109 98
155 17 22
90 5 4
7 72 29
115 116 67
108 21 93
47 14 33
44 85 33
115 14 19
124 121 47
111 144 80
122 23 13
122 9 78
131 147 86
63 139 10
79 110 42
147 53 87
120 128 35
98 53 71
30 90 28
92 26 33
106 147 73
55 94 52
147 4 87
55 33 42
152 12 44
1 153 32
34 130 30
86 116 28
78 138 33
154 75 13
85 143 13
62 81 21
54 10 27
114 153 22
79 155 27
79 14 51
122 25 35
65 56 73
86 51 20
104 78 39
127 117 84
130 86 58
40 87 6
117 134 6
31 139 95
22 4 92
76 63 67
68 66 59
128 64 46
83 134 30
106 128 73
3 130 55
32 22 72
124 32 45
47 122 50
101 21 73
