198 9492
10 67 6
185 156 8
140 8 62
121 80 18
125 31 67
156 122 56
29 169 24
128 164 62
35 169 20
98 133 91
140 135 22
140 19 76
103 183 1
30 138 15
61 109 26
145 122 78
77 20 44
60 150 33
27 72 70
153 138 12
137 183 11
90 138 48
112 35 66
136 165 81
28 104 83
138 177 48
134 145 24
195 130 39
139 55 2
94 34 97
106 130 52
134 166 83
75 23 55
118 69 60
193 9 21
121 57 47
111 73 65
111 147 14
48 173 39
69 94 37
69 53 36
21 110 53
156 13 18
117 165 26
79 57 81
125 100 35
86 36 72
14 134 71
60 190 88
177 166 29
32 53 92
53 67 52
5 8 73
191 158 5
91 88 28
28 161 41
127 70 76
127 111 77
180 102 11
61 123 58
115 121 60
84 28 48
47 79 40
132 7 15
95 76 80
38 121 16
66 156 1
141 117 48
166 82 57
105 101 36
124 144 30
164 127 35
2 160 38
22 84 17
147 113 16
191 148 54
198 147 54
42 160 70
28 24 49
118 41 68
10 117 95
31 112 42
22 137 28
194 29 13
17 128 7
8 120 45
114 82 20
129 159 40
190 139 65
20 110 18
55 18 56
62 86 14
123 78 93
189 185 100
157 52 53
6 37 53
56 158 97
115 117 38
191 9 16
120 66 95
67 131 38
50 164 94
96 26 60
24 19 6
170 90 64
26 192 26
13 126 33
29 125 77
177 155 95
90 144 30
194 93 11
85 133 4
184 88 87
15 42 67
79 72 28
63 42 89
61 148 77
7 61 3
38 162 43
188 158 36
175 118 13
182 117 13
151 138 84
158 110 68
109 52 74
12 57 64
72 95 6
190 14 19
126 99 45
2 166 44
152 21 61
28 47 22
154 14 15
174 96 85
49 60 23
68 148 19
96 25 50
32 9 24
24 72 30
125 79 72
196 7 99
31 12 66
13 19 41
43 194 61
157 177 74
12 161 13
84 47 6
23 18 63
35 95 5
142 143 70
46 121 38
91 45 10
137 33 65
27 35 1
15 133 60
48 197 88
185 186 6
117 71 83
67 54 9
147 103 54
66 138 40
21 16 83
69 51 32
104 127 64
36 181 18
127 19 59
97 21 36
108 8 17
78 179 32
141 76 76
118 180 91
146 13 22
100 85 18
22 78 66
17 50 32
169 104 21
48 118 37
89 124 87
178 155 30
120 83 7
139 52 52
70 80 97
174 21 45
126 45 64
96 74 76
141 99 100
129 195 86
100 134 31
93 18 39
140 100 69
61 74 100
177 170 82
35 9 72
105 16 34
88 146 23
74 144 2
56 22 36
197 62 28
70 161 62
35 145 81
17 50 45
153 156 97
94 87 55
166 133 37
90 196 57
26 186 11
174 149 58
169 80 91
13 59 45
98 49 57
86 46 64
141 1 36
82 77 59
150 113 55
116 51 19
11 87 26
122 153 56
145 105 34
156 151 20
114 18 77
142 68 6
73 177 44
165 4 44
125 42 98
94 151 53
83 137 19
56 82 36
197 64 50
127 85 8
144 18 38
140 127 40
176 99 69
101 82 3
164 155 44
22 150 22
189 120 53
135 138 32
36 27 48
85 2 7
28 33 45
87 93 38
78 99 11
140 182 97
30 62 20
91 36 27
23 127 35
42 44 71
189 157 93
48 147 67
17 54 5
87 114 97
29 43 63
151 2 36
24 61 58
103 137 33
144 57 43
82 161 12
153 76 100
12 166 49
184 143 78
2 76 85
99 27 25
28 158 53
105 45 64
163 136 13
42 51 87
41 114 82
97 123 5
62 172 85
178 166 19
96 63 10
158 19 5
3 79 63
104 157 49
110 40 42
30 141 33
41 100 39
5 51 29
110 135 50
8 173 16
101 165 27
141 183 15
84 128 13
111 132 42
54 163 80
108 62 66
170 185 76
70 92 28
114 24 96
17 60 38
17 146 78
137 47 18
149 34 3
118 7 97
124 106 61
55 28 7
49 183 40
17 62 84
92 42 57
1 125 50
168 117 69
27 28 16
90 180 34
193 61 79
147 170 55
72 28 20
104 115 1
160 187 7
182 51 77
62 138 46
6 144 58
22 194 67
22 18 70
155 145 98
166 76 97
45 146 45
28 196 11
108 136 1
140 158 8
94 120 45
125 129 82
149 94 30
28 35 93
113 120 15
52 99 20
99 63 58
18 23 49
158 2 27
145 163 81
144 165 73
77 121 98
193 96 19
75 146 6
4 177 96
112 79 74
3 97 79
112 70 25
17 48 54
171 155 48
128 87 86
1 78 72
107 145 2
71 132 59
60 100 39
51 111 90
186 175 90
22 75 65
3 6 82
61 42 95
190 191 39
64 89 87
31 25 22
116 49 28
110 66 3
32 102 94
39 137 17
193 103 35
84 167 88
5 98 76
146 40 48
96 147 97
89 37 92
64 8 98
126 77 57
149 172 84
168 53 16
123 65 22
113 13 23
50 74 69
31 90 43
110 157 13
151 181 80
125 56 88
151 120 70
63 52 29
41 133 53
3 92 98
119 146 83
116 90 42
183 54 81
17 84 74
177 54 96
86 59 71
78 2 12
70 151 58
192 45 76
142 56 64
141 14 43
89 153 51
82 150 80
22 125 20
63 165 27
131 186 79
153 76 34
81 102 15
72 94 53
63 40 32
154 129 8
5 52 94
144 140 96
13 79 68
36 173 49
186 147 17
14 78 46
151 136 27
12 23 55
153 125 47
4 44 64
105 161 65
188 52 43
169 176 45
63 28 35
17 141 69
51 103 53
23 20 41
96 83 44
87 160 96
189 53 67
21 25 64
87 58 85
159 78 78
11 35 38
98 155 96
186 9 29
68 44 72
89 154 6
7 95 3
76 47 16
22 48 55
122 55 36
157 186 4
196 139 99
179 21 23
121 176 66
58 97 38
46 94 45
178 103 31
80 14 9
141 134 70
120 31 8
142 189 67
42 6 89
170 169 79
64 141 77
37 142 76
18 139 37
66 92 34
97 42 84
41 44 27
191 25 96
105 67 12
51 112 7
117 79 84
65 5 41
95 121 56
191 143 88
141 143 11
170 101 29
126 189 98
147 110 59
4 48 24
125 145 24
114 125 95
190 62 75
67 179 43
28 150 14
161 160 13
158 49 36
170 157 82
29 87 42
95 75 61
94 25 92
128 18 65
156 94 51
120 114 19
73 34 35
70 64 34
104 24 59
139 58 7
52 196 8
126 159 47
165 5 16
96 143 20
152 39 66
16 58 33
33 88 33
84 158 81
56 41 75
178 139 88
146 136 94
188 2 9
132 175 74
15 82 73
97 76 95
156 184 65
9 93 98
62 136 41
15 191 16
146 8 30
182 141 38
181 44 81
63 75 55
116 190 86
107 196 59
112 137 26
67 111 6
93 79 51
114 60 63
10 160 11
7 150 86
84 63 86
5 196 60
74 26 12
164 84 32
15 3 86
193 34 27
26 33 64
176 181 6
38 133 70
161 93 93
134 127 40
41 39 59
78 109 72
172 113 26
75 18 10
120 104 81
29 86 72
144 171 13
21 54 43
126 44 56
68 118 87
195 94 11
163 132 55
36 49 55
192 143 23
169 75 99
25 56 57
116 71 84
183 154 74
147 134 11
11 172 28
152 77 24
114 189 82
177 188 87
191 79 11
6 106 89
81 86 62
93 89 55
89 76 7
38 7 65
165 168 46
15 90 44
51 163 38
97 184 4
83 128 93
104 8 53
12 37 8
82 124 11
184 88 23
156 172 94
113 117 40
151 2 38
61 164 21
43 137 2
34 130 86
57 141 69
104 160 43
65 10 77
39 145 43
84 87 1
105 119 15
85 30 84
139 130 97
96 111 53
110 130 82
198 155 69
138 166 76
117 23 2
63 153 98
161 177 59
48 49 5
22 145 43
198 88 15
45 56 20
93 17 20
136 45 58
19 92 7
165 144 52
86 88 35
21 81 27
38 111 27
149 83 69
62 125 96
87 71 92
94 28 95
106 149 80
183 62 80
69 194 17
39 119 3
186 141 24
145 25 15
185 154 74
106 186 83
169 11 22
40 156 67
166 60 34
182 100 79
96 65 71
1 166 53
60 133 84
24 32 28
137 65 10
152 143 57
169 32 81
24 76 71
32 86 18
123 145 58
126 54 49
50 116 42
88 77 4
122 165 97
137 35 23
18 28 8
190 60 97
49 129 48
5 23 66
44 12 84
139 85 57
98 184 60
56 152 82
189 118 75
95 153 49
6 75 81
1 87 2
177 131 26
91 137 19
29 186 52
135 71 73
71 21 72
27 164 77
159 31 60
51 192 81
193 172 16
139 147 9
160 13 71
76 99 85
32 123 34
127 188 59
59 87 71
180 105 7
136 58 80
123 194 54
26 177 19
194 40 42
177 154 23
66 196 64
35 131 95
79 133 80
58 117 10
135 91 1
88 9 88
148 6 29
74 167 56
169 184 97
155 181 12
163 42 72
13 140 67
179 13 54
38 108 81
143 194 31
131 70 14
119 67 21
84 148 90
186 63 12
182 196 55
50 117 10
44 2 38
82 48 71
193 80 39
77 159 58
33 153 71
62 45 88
142 167 55
116 2 52
176 182 16
112 152 55
175 8 11
27 122 42
180 113 86
172 60 96
146 111 64
152 35 95
40 64 49
184 136 11
120 26 27
80 121 3
122 155 27
181 196 7
181 141 71
132 169 30
67 15 96
142 9 4
163 152 78
179 165 20
113 122 65
61 133 66
28 107 64
102 45 16
181 57 50
62 65 16
40 52 52
130 84 15
32 127 7
176 25 45
197 181 8
49 178 6
66 67 30
6 184 53
7 197 53
46 24 96
25 7 74
71 70 30
170 155 25
104 32 47
11 164 46
5 44 46
186 120 20
172 68 54
166 78 22
170 129 9
63 145 46
116 107 64
74 189 46
84 93 5
88 130 57
187 39 92
129 42 7
90 2 48
145 76 8
169 46 71
39 3 4
7 134 10
7 137 15
34 57 39
172 56 57
8 52 25
171 38 96
169 80 69
85 163 21
133 144 80
73 159 32
142 20 88
184 12 55
69 152 88
64 68 72
99 84 53
189 197 9
82 153 32
148 12 24
166 185 97
45 139 99
51 77 28
128 110 6
178 102 23
159 33 40
25 36 91
154 28 51
31 37 76
72 32 24
112 195 77
128 122 16
114 87 47
169 163 80
56 175 13
108 61 5
75 35 3
72 187 83
193 194 89
90 48 69
137 153 83
4 85 42
181 47 88
81 130 37
78 41 48
179 164 36
133 60 35
130 83 58
26 190 13
100 107 23
111 124 62
126 116 69
32 151 43
132 38 84
172 162 65
46 162 69
156 19 13
5 45 14
40 102 33
146 174 41
147 123 26
4 188 32
101 66 50
105 11 44
56 59 43
43 176 91
114 182 68
171 95 67
20 131 2
50 90 70
153 72 80
115 179 60
31 124 98
34 52 71
72 45 97
122 10 11
18 43 74
77 104 56
140 141 87
133 175 35
22 110 92
22 8 81
160 118 17
112 141 96
127 50 18
160 24 89
114 170 71
179 54 2
46 127 24
50 92 8
74 148 74
156 82 45
11 148 23
17 65 10
120 24 36
53 58 11
162 174 6
133 6 54
41 13 21
23 194 93
97 170 71
41 72 76
27 96 44
8 46 74
181 21 61
72 135 3
61 8 5
69 24 26
144 29 29
129 152 59
42 143 17
43 104 56
175 73 87
171 147 68
53 30 70
180 58 97
139 160 86
60 178 18
85 50 65
178 157 82
103 56 48
126 12 95
180 152 82
94 104 79
74 112 26
162 135 27
75 112 50
132 106 42
90 28 35
166 25 66
42 28 43
108 57 100
129 124 10
163 48 25
81 73 84
90 139 24
53 189 76
164 101 67
87 27 51
17 132 26
190 26 88
36 73 9
171 158 95
142 59 14
89 117 9
51 186 13
71 65 47
146 191 74
74 38 53
94 2 44
19 6 63
26 161 51
84 24 81
153 106 80
175 195 39
170 52 86
8 45 77
41 62 30
176 59 3
39 11 71
128 149 53
164 140 8
149 182 26
20 60 43
179 196 30
96 143 77
185 24 87
195 88 35
142 45 92
93 85 31
8 174 83
141 143 81
136 133 14
81 158 33
28 173 31
123 12 66
116 58 68
126 40 45
88 69 7
4 166 86
23 149 66
7 48 11
150 197 95
176 133 9
132 122 12
135 76 5
82 151 54
7 69 33
174 132 93
92 34 75
39 170 77
95 2 3
52 113 43
51 90 35
66 147 53
7 119 12
161 187 78
149 22 23
172 102 69
170 22 48
91 145 3
90 31 12
83 115 77
11 22 20
165 16 100
10 85 15
152 191 89
85 144 52
26 80 88
183 172 64
172 148 77
6 192 92
19 135 95
132 197 24
64 21 41
178 4 54
92 131 21
67 152 77
134 195 93
172 23 82
197 124 39
170 125 38
86 96 65
104 82 83
6 125 38
71 97 82
59 88 15
124 98 28
127 32 19
79 110 34
181 11 95
91 192 91
16 198 96
33 146 57
165 196 44
117 181 97
18 71 83
132 195 72
33 43 50
100 40 37
152 54 97
169 142 38
50 124 15
2 148 34
132 130 91
83 86 32
81 132 6
165 147 44
32 160 52
33 129 9
116 150 33
197 89 58
79 54 31
9 180 5
18 38 27
92 156 27
110 42 13
79 193 82
18 193 86
131 119 29
137 41 44
120 170 37
167 142 23
110 57 28
80 108 66
175 29 72
47 11 90
160 70 44
173 135 60
72 29 12
77 71 68
176 136 23
49 179 75
117 190 51
184 175 89
192 10 35
127 4 91
126 67 86
78 119 25
63 187 32
107 183 85
158 26 67
32 34 74
97 82 26
83 62 38
138 4 71
117 141 14
43 141 43
67 66 36
192 21 86
32 155 71
162 106 24
166 157 11
45 139 75
141 51 63
47 83 6
99 10 36
124 78 45
39 9 67
108 125 60
161 123 1
137 177 66
49 97 19
178 56 68
148 160 56
134 178 7
40 57 24
21 74 81
88 179 59
30 51 54
154 84 80
88 170 10
27 130 2
74 20 91
21 191 77
81 152 95
169 192 6
76 49 66
47 115 52
179 144 97
94 18 80
33 172 18
49 104 35
190 182 23
181 59 74
87 48 57
162 169 93
71 93 56
36 135 16
106 174 22
192 14 59
33 184 28
43 18 70
15 156 13
25 186 24
122 43 43
46 181 58
187 34 100
152 73 55
129 158 76
159 12 91
27 40 85
164 57 65
188 109 99
8 73 86
139 45 42
85 24 93
101 164 76
40 36 99
178 51 87
20 92 23
194 143 93
112 21 71
137 88 91
36 170 94
4 177 34
26 133 57
65 194 38
13 166 43
119 17 2
18 97 57
160 55 4
91 179 73
120 90 16
115 24 54
28 99 29
172 56 72
26 103 6
158 173 89
138 47 36
144 37 68
64 88 29
35 141 76
43 110 22
152 66 28
47 61 71
194 163 48
137 51 37
58 18 4
64 68 87
65 16 8
68 137 91
138 84 39
129 166 34
140 160 89
28 189 43
123 9 65
40 109 38
74 28 62
51 120 90
50 76 16
62 98 59
85 77 53
155 24 1
15 137 26
128 89 83
108 130 83
14 83 86
40 60 38
94 45 64
104 35 26
56 133 31
37 131 38
160 151 75
119 90 89
74 42 81
80 147 100
58 142 16
190 96 66
71 85 19
111 8 10
147 26 68
62 68 8
6 134 34
143 10 38
26 84 90
86 156 63
183 135 65
196 138 82
9 85 52
147 78 83
155 107 12
21 49 53
183 188 76
59 169 35
41 183 54
146 97 65
12 25 66
138 56 74
93 29 8
54 20 75
75 82 12
11 93 89
125 7 2
66 186 25
130 75 10
170 58 52
68 138 46
32 95 18
175 1 65
155 97 88
133 124 48
39 192 1
127 2 100
188 15 35
178 50 66
118 186 79
78 101 26
96 21 43
180 155 32
22 62 36
16 22 59
90 81 35
172 101 46
111 181 35
56 5 64
151 45 89
143 101 31
123 142 31
139 141 75
40 25 6
69 63 77
195 66 23
43 16 66
55 179 48
10 86 38
81 161 78
26 145 96
169 153 12
189 158 4
38 185 88
52 65 2
121 143 56
194 88 78
55 15 61
88 33 60
100 196 42
118 65 31
117 143 7
86 152 24
183 150 39
82 110 29
68 34 59
146 119 79
72 79 59
78 17 45
15 57 5
99 117 45
65 192 34
64 120 77
125 182 73
14 26 49
83 162 44
189 114 55
73 111 72
111 154 36
93 72 81
11 90 9
186 118 88
19 64 70
185 114 6
187 4 47
6 63 62
193 148 81
141 134 21
36 129 27
149 136 20
185 52 67
62 155 100
91 20 14
97 64 23
162 168 44
79 115 4
19 17 79
9 100 39
18 32 10
18 178 64
166 20 87
189 133 81
124 101 73
49 101 34
3 192 80
180 133 60
127 188 50
4 126 16
197 94 28
113 25 13
131 150 52
185 49 38
160 47 60
31 85 66
189 3 92
71 42 14
157 148 26
30 3 64
58 92 8
45 80 47
44 197 26
183 133 98
19 116 71
72 133 25
148 108 31
193 13 27
40 107 47
87 52 72
97 59 42
175 2 9
185 178 17
167 44 16
163 65 47
170 105 48
60 103 50
121 63 35
102 139 60
159 126 8
16 109 43
185 33 43
165 189 30
19 197 36
84 62 41
105 162 41
48 73 45
84 106 84
123 127 4
131 110 77
151 7 78
112 25 86
193 179 36
173 64 48
79 177 90
77 98 69
194 111 47
145 98 92
183 84 74
37 78 58
61 62 56
72 147 57
5 169 83
24 10 60
167 1 9
143 95 29
86 40 27
152 147 34
88 52 31
77 10 77
180 81 17
184 147 16
4 181 62
8 125 10
5 152 8
191 161 1
28 49 50
103 158 32
63 97 20
134 12 71
111 178 85
89 64 69
65 107 69
111 195 25
89 80 13
174 64 7
164 134 59
160 114 89
43 136 38
163 57 74
125 145 4
122 141 96
66 21 26
84 27 46
40 175 5
196 140 88
30 50 84
42 173 74
150 31 9
14 188 45
99 177 30
158 84 10
90 9 79
21 166 9
84 57 73
119 138 39
82 168 89
133 12 60
11 137 55
187 157 75
170 25 64
47 187 65
195 125 25
31 86 10
173 135 75
117 37 80
43 92 8
131 194 43
15 134 14
183 178 85
188 141 40
185 144 4
31 40 15
148 92 8
170 115 78
191 55 89
107 196 39
150 109 90
140 98 5
27 151 63
94 134 28
165 190 55
97 2 18
1 44 1
24 120 15
53 31 45
164 103 62
6 111 50
6 28 52
7 44 84
152 113 8
100 24 3
169 106 89
197 196 10
171 121 98
37 153 96
65 167 45
176 20 68
106 153 86
93 3 49
56 196 63
46 84 100
122 140 99
27 58 77
37 162 37
61 158 89
89 33 85
87 20 54
29 130 95
147 137 60
187 20 59
102 70 39
185 2 18
106 21 51
181 133 38
183 52 43
191 28 90
25 91 31
52 15 87
129 181 38
133 187 23
193 14 41
168 188 23
170 40 38
50 72 71
145 138 85
153 68 16
176 56 4
198 45 80
75 136 59
87 43 78
64 107 44
105 46 29
177 57 28
113 124 87
101 161 49
92 127 67
1 72 59
132 184 21
104 5 28
104 184 30
86 157 11
161 178 22
21 105 1
132 84 19
161 136 25
177 49 29
31 117 86
150 185 47
39 89 37
179 22 41
103 105 63
63 134 8
40 130 99
51 81 100
54 136 10
168 85 29
85 187 48
65 66 73
26 104 71
129 115 47
21 54 49
157 9 56
33 2 69
111 26 29
92 2 48
8 69 49
108 1 92
11 63 91
157 127 48
184 171 14
79 33 29
159 14 20
139 181 15
86 33 79
139 42 85
191 88 66
102 4 24
111 56 29
38 167 87
95 4 95
61 43 74
11 128 48
87 65 28
19 83 96
170 32 1
9 165 60
171 68 72
186 105 81
48 110 8
163 147 22
44 6 44
180 136 21
112 20 52
78 18 30
56 197 7
118 3 81
52 171 50
61 3 15
177 44 61
154 8 21
120 47 37
123 163 92
161 165 55
88 197 49
115 86 91
37 11 85
141 134 10
138 23 33
133 95 5
60 71 17
157 110 70
96 145 57
36 4 21
119 82 54
152 58 6
4 115 18
59 175 43
192 160 49
114 134 84
162 184 14
56 84 79
138 34 20
140 193 68
65 185 33
3 74 77
67 82 50
161 133 79
65 169 25
106 130 36
172 151 3
59 84 46
35 192 1
191 19 83
179 90 39
12 184 23
39 122 14
170 82 77
45 44 29
69 136 18
116 88 2
5 105 98
16 70 91
161 97 18
14 88 3
162 172 17
10 81 59
47 196 74
189 35 70
19 174 65
61 54 87
68 47 13
171 185 30
2 160 9
188 93 67
53 54 97
172 84 70
68 10 94
3 171 23
158 99 39
23 179 57
195 181 1
161 127 18
89 186 89
178 102 82
56 196 10
195 192 96
60 45 98
74 93 6
88 155 14
11 187 78
148 97 19
64 91 91
37 125 38
132 19 9
164 44 21
170 68 47
100 114 85
47 35 75
107 66 10
95 30 69
59 72 62
198 105 41
94 31 65
23 19 81
141 64 34
34 196 17
188 83 8
83 193 1
137 164 92
62 96 6
132 54 87
17 168 63
111 172 17
18 29 77
185 106 35
73 195 3
165 45 24
171 48 14
22 169 85
74 55 77
177 9 25
105 196 41
6 115 78
102 166 57
85 79 48
120 94 33
189 14 94
82 25 16
23 2 90
140 148 41
99 32 32
176 139 83
70 139 56
61 78 2
50 92 67
38 130 75
80 5 50
37 145 6
148 86 85
128 105 97
93 1 3
33 138 62
80 82 41
24 89 62
172 152 28
62 88 20
149 134 42
107 56 35
50 161 22
180 198 15
166 141 58
64 180 51
71 119 87
47 51 45
173 197 40
98 60 83
56 121 67
187 134 80
21 123 72
131 195 28
196 26 96
138 74 13
170 18 13
188 43 46
191 37 88
55 116 49
7 174 62
59 146 94
40 117 66
9 170 21
149 175 56
76 8 19
177 72 70
99 96 43
106 190 21
104 36 51
171 14 25
109 82 71
87 143 56
41 139 30
50 12 33
59 41 54
106 26 34
96 176 71
171 12 36
48 69 21
127 188 94
166 62 20
119 144 98
73 194 19
139 67 51
130 148 19
154 132 17
169 127 29
187 64 91
5 135 32
150 102 89
33 149 38
146 82 82
93 113 31
110 162 44
182 174 89
29 142 94
96 180 82
38 89 46
190 164 94
84 30 12
157 118 83
195 143 30
39 101 23
79 66 61
176 179 63
122 77 45
145 48 36
39 163 83
23 160 18
46 192 49
127 76 51
116 164 65
70 66 51
161 81 78
21 149 33
94 136 52
110 102 6
123 127 48
20 148 43
181 11 20
72 115 28
79 129 9
38 73 51
146 158 90
86 94 65
38 191 43
155 144 57
106 176 48
172 197 15
16 21 95
165 134 30
18 106 2
190 180 51
150 155 49
186 154 94
163 79 39
117 110 34
120 145 77
133 141 30
166 84 34
138 186 54
115 96 18
31 108 83
128 135 82
21 12 41
37 85 34
108 174 9
101 138 40
130 131 41
181 94 31
8 81 48
162 47 66
186 172 3
53 132 61
106 55 64
140 169 34
63 21 69
30 16 9
4 146 41
114 179 5
10 64 28
10 105 29
143 176 75
165 87 52
164 48 36
13 107 72
123 143 18
175 70 11
95 187 97
65 96 75
123 161 35
139 160 79
91 136 83
190 40 3
63 180 75
58 170 95
23 13 51
138 187 9
46 1 39
56 75 6
57 18 78
80 70 99
116 17 98
90 112 22
18 107 41
135 63 97
52 84 6
83 150 89
76 195 45
20 5 3
107 95 95
98 17 73
128 93 47
119 59 96
39 69 56
68 168 50
50 17 82
170 164 14
48 63 19
9 135 11
61 85 86
180 31 91
30 34 52
171 14 80
104 136 44
172 13 58
61 18 32
171 36 98
99 172 93
184 34 37
193 120 10
77 27 33
80 35 10
110 30 88
36 124 88
22 46 45
187 73 30
32 175 85
118 141 30
118 86 94
105 56 24
64 59 71
46 193 87
23 17 11
101 187 25
69 159 31
151 64 55
159 15 34
146 189 34
43 73 65
164 151 15
175 83 97
181 167 80
27 16 16
26 100 47
96 66 8
79 182 62
155 138 92
172 188 8
101 162 89
190 152 31
129 146 17
152 80 9
144 102 14
90 148 55
25 36 31
127 97 44
145 163 78
100 128 9
194 137 78
55 180 7
59 191 2
154 71 38
144 120 4
140 113 60
70 114 39
40 70 92
63 112 64
112 43 10
108 176 16
163 35 51
40 63 89
124 131 77
116 147 8
56 94 85
121 14 26
118 48 57
19 75 37
54 132 56
176 93 64
101 196 100
109 87 28
171 102 10
128 34 85
127 173 15
169 15 98
61 171 98
168 53 13
121 128 47
176 42 18
48 24 36
46 30 55
101 193 31
96 137 22
50 118 72
127 150 4
125 130 34
46 23 15
33 104 53
4 170 39
88 37 37
114 161 70
195 166 58
85 48 54
132 153 68
156 82 93
92 166 92
160 31 69
175 22 49
126 97 9
83 88 71
156 31 20
62 109 68
29 83 66
196 89 20
31 80 89
106 79 75
128 49 83
103 1 39
24 176 97
99 115 69
43 76 42
108 67 99
133 168 56
74 85 79
67 138 40
147 187 85
73 186 50
97 137 63
184 157 28
34 155 85
175 63 63
79 105 83
66 167 71
135 1 92
135 42 93
62 193 75
129 189 66
186 40 9
44 1 50
17 19 76
188 130 81
63 20 33
34 122 29
99 38 91
19 134 54
127 117 82
84 31 48
117 194 55
133 47 8
45 46 25
80 88 63
46 66 88
93 10 67
89 112 6
178 31 4
164 158 97
39 79 11
22 134 92
157 131 65
107 78 38
188 79 92
23 64 57
48 132 66
62 153 100
150 186 72
175 174 28
42 25 99
10 63 49
82 28 19
78 101 98
57 114 12
87 175 91
30 119 43
160 134 48
12 84 21
121 85 66
76 3 64
3 95 72
73 167 26
4 108 72
107 85 54
40 121 15
98 36 91
149 154 12
112 29 63
178 135 74
86 23 53
29 26 29
22 191 50
141 115 67
111 180 3
194 191 19
160 156 49
37 139 17
27 187 74
29 139 27
53 109 90
182 88 24
9 97 29
108 121 14
185 38 83
24 105 17
81 3 35
105 62 28
168 5 14
167 102 40
153 121 18
44 65 37
195 21 42
166 103 36
135 138 5
134 25 97
133 120 81
146 137 33
11 117 76
97 48 87
71 173 4
4 93 19
4 98 97
10 55 76
194 91 30
6 43 17
62 133 9
113 189 35
195 123 66
180 146 71
155 172 13
7 154 30
165 171 35
177 174 28
59 72 11
128 174 12
6 32 16
98 63 75
126 5 61
192 101 23
95 48 72
16 141 54
81 113 41
13 86 2
36 51 98
113 133 32
185 90 84
94 135 71
56 66 91
95 127 72
142 72 97
30 160 19
36 178 95
161 32 93
190 100 43
75 20 93
38 151 70
81 57 1
150 154 68
75 122 77
32 2 49
68 22 93
174 99 74
5 139 7
65 156 7
83 183 26
33 196 60
121 28 5
152 105 96
172 143 36
42 46 79
37 198 74
153 39 32
34 5 88
195 6 29
161 57 99
160 100 92
89 24 56
121 125 59
139 76 87
164 177 44
113 172 57
124 114 46
89 177 5
49 97 67
150 68 14
57 85 26
120 103 44
60 80 57
103 26 56
72 135 11
162 134 63
86 181 75
84 142 55
123 66 42
81 189 25
188 132 37
132 85 99
176 129 44
26 173 43
50 82 28
82 10 84
138 41 14
29 77 73
126 41 94
179 14 35
183 59 35
120 110 60
183 122 91
136 15 4
43 92 67
96 155 69
79 39 2
116 195 55
110 180 34
192 67 91
182 176 71
97 178 37
197 166 5
155 89 44
51 88 8
38 196 44
102 165 93
75 58 64
194 48 25
101 106 75
190 115 30
154 67 29
43 133 81
170 76 37
92 65 16
87 98 60
20 173 36
121 135 76
46 12 54
177 112 10
86 196 49
27 168 8
59 114 50
10 160 63
20 9 86
143 167 57
136 31 82
52 50 19
83 27 67
111 103 53
166 52 45
56 106 84
58 154 61
21 82 100
188 108 56
104 158 60
152 11 32
141 165 77
103 198 71
77 88 41
37 148 53
9 97 97
185 157 72
62 114 51
139 152 57
76 73 29
169 59 22
51 190 89
32 179 47
191 28 41
107 54 4
186 85 51
164 114 84
152 64 16
139 59 14
169 54 92
158 87 46
151 23 15
90 103 4
179 59 46
39 179 97
126 195 11
1 24 77
152 75 30
130 122 49
105 48 53
112 173 98
100 49 81
152 135 17
109 17 92
80 82 32
78 148 65
134 186 96
35 33 28
44 145 47
128 12 45
151 32 77
89 196 97
139 188 77
106 57 59
50 64 80
175 152 16
125 2 93
156 148 18
146 90 2
74 64 22
97 158 3
101 109 52
31 114 89
79 195 86
156 188 90
77 14 81
53 62 72
22 157 92
17 28 6
34 118 20
134 5 61
170 37 54
117 28 11
187 182 4
7 114 39
171 10 5
57 87 6
187 46 79
119 62 37
134 74 53
110 188 75
44 78 6
109 70 52
15 180 2
102 48 18
17 16 9
74 191 76
28 141 59
39 32 46
139 194 26
107 92 83
37 77 81
50 18 98
85 189 21
66 132 92
163 179 6
13 81 89
119 50 40
162 178 16
153 182 4
69 153 68
163 191 16
98 131 88
138 161 26
70 111 95
180 41 48
64 59 7
57 5 71
51 3 63
7 108 62
187 83 95
27 51 54
68 105 64
167 49 45
54 162 30
100 148 62
85 128 24
148 80 4
105 91 75
158 14 78
161 147 73
54 144 97
88 58 6
34 78 95
37 31 99
161 44 66
101 183 84
33 197 83
152 120 17
9 185 23
190 76 93
10 44 51
76 83 35
12 74 72
147 98 61
113 152 21
106 33 54
125 20 85
148 48 65
131 136 57
112 153 77
46 30 99
23 176 74
16 136 73
132 34 70
198 137 76
25 45 29
190 78 31
79 24 68
35 80 61
148 140 4
170 36 33
25 63 46
9 67 44
26 82 63
194 179 24
76 32 83
55 150 13
127 162 58
106 120 36
95 48 61
187 77 47
198 123 33
74 88 71
159 58 43
1 144 49
84 58 91
38 8 74
121 186 82
4 114 80
48 57 41
196 166 55
22 179 68
79 121 14
73 6 42
8 95 95
79 24 81
56 61 86
133 182 35
47 60 83
117 153 85
148 56 23
198 28 38
137 149 28
106 2 57
133 41 32
46 118 80
7 175 91
30 164 19
138 102 64
72 71 2
166 121 41
142 111 54
171 163 60
110 84 60
65 151 2
79 51 12
18 51 16
117 116 58
4 114 93
141 42 51
124 172 40
25 44 59
98 32 67
1 53 28
46 64 86
92 181 26
19 42 51
70 194 51
41 114 70
173 190 46
