185 11766
42 5 75
81 26 82
98 111 18
138 95 69
154 168 62
62 142 81
161 87 39
147 116 85
92 175 98
75 57 22
25 23 8
95 162 39
63 174 94
1 82 94
79 105 27
26 162 90
25 44 67
108 95 34
107 103 93
79 40 46
36 27 57
117 125 7
50 185 96
133 143 64
79 177 51
173 107 56
42 67 27
23 124 39
149 114 46
40 58 65
92 59 44
69 24 31
50 141 26
115 79 76
98 76 37
144 45 42
20 107 13
150 122 18
27 45 3
130 108 82
43 137 9
46 32 34
149 49 65
182 94 80
143 85 90
42 146 27
18 80 95
71 112 30
9 1 74
161 55 63
152 3 58
22 125 95
56 165 56
183 127 82
24 137 62
9 119 66
174 66 28
183 118 33
160 81 89
38 69 24
149 83 63
115 125 84
101 63 12
95 119 96
80 81 4
86 84 31
109 93 18
46 17 32
150 110 21
38 125 40
29 64 23
134 19 72
45 123 81
41 72 94
11 102 46
114 158 92
27 54 65
116 10 70
8 71 85
24 158 13
16 161 5
104 42 71
178 140 12
100 90 63
185 80 75
59 7 2
139 183 88
159 175 86
140 76 73
67 163 3
76 95 11
73 111 75
95 82 42
27 139 1
3 148 64
83 14 68
149 2 87
57 105 28
7 97 3
58 7 62
33 181 81
152 85 2
182 124 93
143 55 52
74 124 98
79 65 65
137 111 12
64 13 75
133 5 89
116 33 67
60 20 29
182 40 99
76 7 19
89 38 98
46 115 58
141 155 83
94 14 59
142 136 94
69 167 42
20 35 99
132 143 63
14 122 2
26 115 61
13 145 42
101 9 31
88 84 14
128 48 6
147 36 64
32 31 89
43 36 74
68 129 83
154 90 87
49 85 93
31 132 23
97 79 41
112 185 8
136 40 84
125 32 37
119 128 76
81 142 94
47 61 8
11 122 14
124 94 73
177 62 78
113 159 16
127 63 58
83 13 58
151 72 49
43 107 75
95 153 56
125 87 94
58 143 57
51 162 24
159 80 67
133 97 41
138 124 48
132 99 33
166 43 50
147 100 62
20 166 43
66 113 60
97 159 47
24 34 94
5 31 18
155 47 70
92 134 18
23 61 79
110 154 4
10 57 66
5 94 74
31 150 90
52 71 88
92 146 28
163 75 14
120 7 89
133 25 30
46 55 3
75 173 10
84 85 28
84 104 41
99 146 78
146 165 52
105 178 52
11 145 95
182 155 48
96 27 41
88 30 33
118 164 15
115 149 12
109 71 96
37 144 65
60 172 45
164 44 35
158 4 58
147 58 78
35 13 83
2 44 90
115 110 20
164 148 92
16 37 62
56 87 94
131 94 28
177 123 47
43 19 96
12 88 59
78 131 14
25 31 62
43 77 37
64 77 99
129 176 5
102 21 84
10 50 39
181 5 56
1 176 77
68 77 3
163 173 10
154 143 60
104 35 97
182 178 8
122 100 85
124 112 89
1 109 23
184 93 79
20 96 54
154 117 7
114 96 74
132 123 93
155 83 19
74 29 75
41 144 12
121 51 54
183 148 75
14 107 83
163 180 26
94 88 74
21 5 81
168 90 41
174 66 83
21 53 14
131 70 34
146 67 1
16 131 60
10 126 47
45 183 66
137 71 76
27 114 50
17 49 75
76 89 9
25 39 20
27 31 52
112 163 49
69 35 73
108 152 47
97 165 66
179 84 75
53 32 31
41 130 90
134 77 68
83 180 35
137 38 20
45 172 28
97 98 12
89 27 18
62 157 26
27 102 53
159 157 87
20 100 78
99 15 92
29 36 100
173 74 68
64 133 74
104 90 59
168 25 73
85 147 34
150 98 79
71 86 45
129 116 71
25 20 20
65 144 88
38 145 87
29 10 84
129 91 14
62 91 52
109 77 78
42 173 90
48 111 19
11 155 4
107 56 62
81 175 84
43 46 16
129 68 30
165 133 76
27 91 15
48 146 13
142 129 25
168 138 71
172 45 50
141 48 12
94 168 29
170 50 73
13 41 40
113 47 32
3 90 6
130 118 33
168 144 7
105 89 39
54 79 42
169 4 81
81 103 36
86 178 3
100 4 64
35 113 6
150 31 38
43 29 89
141 99 98
88 48 8
103 171 57
128 31 13
26 175 59
22 3 11
95 170 78
162 173 45
149 53 93
62 138 2
150 42 52
146 54 34
123 146 62
126 174 41
3 95 97
8 144 92
31 171 83
159 13 68
179 92 46
17 145 51
46 178 7
83 152 83
86 120 11
24 50 93
168 107 74
111 170 64
133 86 95
71 145 62
7 99 93
179 106 65
2 44 24
166 61 51
8 162 38
80 140 89
79 17 75
166 19 54
73 50 1
59 75 15
23 102 27
131 61 14
83 64 91
149 151 89
19 172 37
172 2 83
109 129 92
42 98 63
23 81 89
21 56 4
139 15 9
92 16 94
36 77 42
1 80 74
138 172 49
52 9 59
27 43 91
115 123 14
2 135 34
155 100 1
94 45 69
67 63 95
107 82 23
138 152 70
11 84 32
30 172 28
159 105 20
130 52 55
118 6 19
172 87 19
86 140 87
123 7 37
116 168 26
78 127 71
50 4 10
46 173 26
32 56 55
1 91 24
117 121 62
150 4 15
113 15 52
135 112 14
120 154 32
75 106 24
34 86 76
38 156 76
147 56 100
137 27 48
118 158 9
119 79 93
166 139 68
54 25 10
143 162 33
77 119 78
47 30 42
135 123 28
172 164 94
90 1 71
21 58 63
63 95 32
28 63 43
6 119 37
162 98 18
2 137 93
168 27 40
106 9 83
38 68 84
85 127 13
175 145 78
38 100 36
92 181 36
97 107 22
27 11 7
52 17 17
98 159 37
61 8 12
129 149 61
114 15 32
77 180 71
135 56 95
2 164 51
12 173 63
63 9 86
90 183 88
119 175 43
66 56 78
151 45 94
178 117 17
64 18 58
89 140 14
149 83 65
39 85 1
182 126 7
120 149 51
161 89 63
39 21 16
127 87 41
91 34 49
151 157 42
143 180 36
102 159 99
185 172 3
6 20 7
170 118 84
40 1 68
89 18 24
63 129 43
173 127 13
131 49 43
167 142 96
11 67 54
149 134 3
157 150 24
33 15 37
9 91 90
79 56 5
109 86 17
170 95 73
88 33 65
80 54 24
152 26 57
78 101 44
44 99 22
14 170 62
9 56 25
136 103 8
18 115 37
114 49 43
167 38 96
92 128 14
54 183 33
31 46 9
120 107 67
174 126 30
68 4 77
169 102 28
125 166 26
36 168 24
112 5 66
183 180 44
152 107 22
16 107 13
114 76 38
180 184 54
83 131 66
60 182 93
65 164 98
156 71 10
165 49 66
21 50 26
24 144 93
72 160 29
73 141 40
70 85 36
17 62 95
150 114 91
34 125 6
38 117 56
107 51 15
179 104 98
7 146 18
127 119 63
21 20 39
155 163 42
42 20 64
77 96 39
89 8 86
36 114 30
11 132 24
75 81 60
158 118 92
88 44 65
72 74 83
91 8 22
16 74 78
151 98 67
41 120 99
100 101 28
174 86 92
119 70 73
98 47 64
15 73 88
122 15 54
131 48 9
58 80 3
165 148 21
36 26 38
183 54 66
9 5 49
178 44 36
104 86 75
78 21 10
9 183 55
13 8 52
23 123 20
178 65 58
74 165 6
23 81 23
67 69 73
174 149 3
21 138 7
8 19 44
163 104 44
42 160 57
67 44 16
59 47 8
175 69 4
16 158 48
31 92 87
131 154 4
135 179 2
62 175 73
103 115 85
3 73 83
119 9 76
39 165 90
97 115 63
155 14 16
180 139 14
96 8 30
54 97 76
86 78 82
162 130 49
155 70 69
103 142 80
34 84 85
55 150 91
143 164 13
56 100 35
117 33 4
153 98 50
131 20 81
70 93 7
97 133 9
46 7 85
37 108 6
6 22 38
35 66 96
135 147 26
113 149 43
162 160 12
44 150 53
85 145 1
54 85 79
45 165 1
126 49 90
34 38 90
90 94 88
54 15 20
52 6 58
78 2 23
7 133 51
34 153 13
3 25 55
96 109 58
47 157 94
138 118 2
155 7 26
151 93 99
166 139 15
146 65 65
66 42 77
46 50 24
3 15 10
170 7 66
81 169 16
34 109 91
70 160 10
98 76 94
72 52 67
143 7 42
142 125 67
169 3 7
16 78 51
29 98 65
111 58 25
165 43 51
152 132 37
164 39 56
78 92 37
9 89 15
69 84 75
100 81 58
68 159 57
71 13 44
144 115 50
107 19 48
25 104 3
20 135 24
182 145 75
66 123 79
145 7 76
82 154 75
93 119 11
99 24 49
123 171 41
139 125 46
63 113 90
93 35 17
117 106 64
36 140 4
184 89 29
102 73 87
58 97 36
47 150 67
76 142 22
5 18 26
62 65 25
135 93 45
25 136 76
139 79 51
141 146 78
38 48 35
61 106 93
41 81 92
40 108 77
17 148 96
60 80 16
23 50 15
163 143 95
112 48 77
59 25 49
13 157 96
171 114 87
70 134 91
41 109 46
176 128 44
100 92 21
109 144 26
73 97 89
142 32 94
157 3 15
28 62 20
96 162 68
87 148 2
3 74 27
105 95 85
28 20 23
157 181 21
135 108 43
13 146 95
94 126 34
126 66 2
168 130 74
166 117 80
57 176 86
153 11 26
97 118 90
10 88 12
97 16 42
96 39 82
22 154 61
182 106 79
122 161 42
59 182 9
63 73 7
115 180 66
20 159 84
35 55 67
35 14 29
6 1 75
29 170 51
163 31 52
71 60 7
108 175 22
44 65 38
102 54 63
146 103 36
182 176 30
121 156 81
127 77 13
97 62 50
157 105 39
95 109 70
123 125 5
48 106 40
15 121 76
67 7 68
62 25 63
117 73 34
108 26 20
135 152 62
145 20 98
144 44 78
87 149 65
160 136 84
144 16 16
180 8 17
47 68 81
92 7 34
177 137 26
153 131 40
104 114 84
133 106 39
131 11 74
106 166 43
129 58 94
60 81 92
22 54 72
156 136 35
48 136 40
33 118 44
44 183 43
37 162 55
114 60 74
47 178 74
112 62 92
146 102 53
111 103 12
99 41 82
128 119 77
56 106 43
131 6 80
162 131 63
185 106 93
141 130 42
12 74 97
17 101 67
21 107 52
10 97 87
86 53 80
38 86 6
9 113 64
134 126 55
96 52 47
78 11 6
74 65 72
26 42 16
77 112 64
39 40 42
57 9 56
67 180 93
46 138 71
23 7 34
133 25 100
78 124 68
119 183 31
20 72 47
111 26 34
163 109 82
142 51 52
175 128 19
3 38 49
32 164 4
175 31 86
118 42 65
62 40 74
91 32 29
42 136 10
84 52 42
53 46 10
98 58 95
82 45 66
134 110 60
51 11 59
169 119 8
185 73 50
117 132 51
128 178 37
57 147 3
33 96 15
99 29 98
183 37 35
139 153 79
145 70 66
185 108 7
183 100 91
120 26 91
97 165 2
145 127 48
170 51 19
182 54 12
115 95 88
152 42 54
13 72 94
33 177 61
165 26 58
50 25 84
102 11 82
72 137 58
102 71 96
112 135 44
126 94 22
53 126 16
27 6 15
158 181 3
140 54 46
165 80 65
151 59 31
59 34 96
87 9 30
100 7 56
159 60 90
140 89 3
19 30 66
5 127 24
35 176 49
159 108 23
86 51 87
20 156 30
15 27 12
77 34 76
22 51 5
142 154 18
181 104 81
90 28 44
167 56 31
15 106 12
116 27 14
145 65 85
59 32 63
100 113 14
37 100 24
174 117 91
104 23 62
173 80 61
71 96 2
94 30 31
8 182 78
141 74 85
2 163 43
131 97 62
120 130 53
78 93 47
124 115 2
115 87 38
55 61 76
60 184 20
185 75 85
170 41 81
33 184 90
89 61 86
14 139 54
44 128 28
182 140 41
62 153 61
48 77 91
131 109 8
32 103 77
34 115 44
124 27 10
89 156 94
117 6 22
113 139 28
29 184 41
143 6 19
86 78 58
87 152 68
18 74 14
173 83 79
25 154 26
92 118 65
135 71 71
7 132 85
64 114 23
182 106 26
112 70 25
58 71 64
153 172 12
116 162 13
86 4 1
32 110 93
16 75 39
75 157 57
96 149 22
36 170 48
180 21 11
114 59 49
131 48 11
91 185 71
119 19 29
91 42 22
6 116 93
39 40 84
120 99 19
152 66 90
29 123 44
115 15 3
34 50 76
183 70 49
163 89 61
26 137 66
45 71 5
57 118 41
64 56 31
133 134 48
119 58 78
167 108 8
18 92 17
176 86 64
177 142 88
40 183 49
135 122 22
132 174 9
67 181 23
168 65 26
51 153 100
146 109 40
8 139 47
71 90 75
3 134 95
39 121 49
156 124 93
2 74 81
102 100 75
23 46 44
157 74 97
27 31 30
83 149 84
28 31 54
25 61 53
89 50 44
45 19 57
40 171 52
80 61 95
174 97 57
18 15 39
170 144 60
8 179 11
43 179 52
77 51 1
47 60 42
44 16 55
34 102 77
140 13 87
59 7 35
66 121 22
35 18 57
155 100 71
54 15 22
133 18 7
144 31 45
124 29 58
115 171 17
12 13 10
51 161 58
32 137 77
5 35 19
90 167 16
54 112 76
172 164 43
75 87 44
45 72 81
125 60 48
16 138 67
30 97 45
97 61 84
126 53 39
67 161 40
134 144 5
79 167 38
97 19 87
33 117 21
100 148 50
22 56 54
68 159 59
79 185 92
7 174 67
173 109 53
58 63 40
182 1 69
102 157 83
11 183 57
118 10 36
18 121 47
17 144 87
145 86 78
162 71 76
40 110 68
63 145 44
42 125 40
4 39 83
172 61 49
184 24 50
108 145 48
72 96 88
135 9 53
146 41 73
76 121 86
83 160 60
158 153 9
147 66 53
110 37 41
105 28 20
174 165 79
53 59 30
147 142 48
72 86 16
145 88 16
138 168 80
135 78 45
111 71 100
179 104 34
182 17 26
71 63 1
74 93 53
33 51 30
137 185 20
167 139 97
35 7 15
107 154 49
150 10 91
65 79 47
34 122 58
37 183 90
54 172 52
40 170 31
5 173 63
62 41 60
93 173 87
110 162 49
67 183 54
116 144 78
3 90 10
41 136 43
7 85 65
79 23 19
109 180 72
67 176 14
15 174 76
98 184 5
75 76 2
112 84 15
26 103 2
182 23 46
134 167 99
126 10 45
75 53 55
82 93 56
92 83 18
8 54 45
173 66 86
108 133 27
162 138 92
21 175 91
177 75 76
51 102 96
16 68 91
63 87 65
27 7 38
110 99 6
30 183 57
72 154 25
24 138 89
56 64 35
175 55 42
52 131 40
8 100 53
72 175 84
3 92 32
96 80 98
42 78 75
173 71 29
111 149 9
170 1 53
51 30 85
131 133 2
135 43 13
19 7 82
111 126 25
88 131 23
26 79 72
44 30 32
5 142 66
86 182 75
100 54 23
12 155 51
83 68 29
176 114 73
121 172 40
168 176 33
112 78 38
180 37 23
110 184 63
23 5 98
123 127 66
32 151 54
147 9 16
22 26 96
128 26 36
84 155 38
117 98 42
51 50 40
141 126 46
22 176 40
121 100 56
17 167 56
131 15 23
164 37 91
17 10 72
165 73 38
71 127 25
41 179 52
27 122 95
139 112 67
95 155 29
34 74 70
81 111 11
44 166 54
77 123 80
151 53 84
2 148 98
85 138 55
47 152 36
54 152 82
14 107 21
179 121 67
159 141 68
87 155 73
47 164 46
53 7 84
116 60 59
96 35 58
10 114 96
177 120 50
49 136 62
43 16 62
77 9 72
59 183 100
99 163 36
86 137 35
33 133 20
167 94 46
110 105 25
147 175 38
55 130 44
108 58 57
83 185 51
133 15 6
31 40 64
97 102 69
13 46 80
145 174 17
56 123 65
140 172 40
170 4 67
101 63 18
24 129 69
100 118 10
44 112 73
146 51 92
121 140 60
152 30 59
5 62 45
161 8 78
14 136 38
94 2 42
41 53 87
150 7 20
126 27 91
137 174 61
149 177 54
64 150 73
44 105 70
171 93 85
50 149 98
114 183 91
3 143 63
124 125 76
113 53 14
162 150 23
112 42 60
100 154 54
41 30 39
113 171 6
76 5 87
69 157 27
130 2 25
66 132 53
56 2 17
142 184 20
91 12 11
29 80 94
153 114 60
166 157 88
43 154 22
78 96 54
58 49 65
127 29 53
177 178 17
43 115 67
121 6 73
92 60 5
88 40 85
140 7 70
151 172 44
160 45 10
45 104 50
71 167 5
48 29 22
114 122 94
93 39 34
86 164 100
17 161 41
148 32 69
7 27 71
137 23 26
121 29 97
119 15 20
65 57 97
152 175 22
118 140 52
176 84 7
18 95 75
53 67 43
142 109 88
159 98 50
66 115 62
48 148 94
130 23 97
128 124 7
112 56 92
148 88 85
148 82 11
145 172 24
28 36 37
94 57 4
43 86 22
23 172 24
143 93 3
3 92 87
53 98 2
119 86 21
153 26 81
87 98 76
145 161 50
62 108 10
26 19 76
25 96 63
63 181 24
178 65 62
98 183 50
90 100 2
10 36 13
98 174 1
180 90 5
92 136 97
37 178 56
141 131 95
138 56 4
155 19 14
16 155 47
147 93 65
120 168 13
35 163 20
14 6 11
119 16 83
75 180 19
7 119 23
30 17 92
53 146 56
134 45 39
93 110 48
58 87 23
58 32 87
83 179 73
70 155 58
14 20 94
21 40 55
33 62 61
104 77 87
118 151 52
147 2 31
75 117 84
81 58 55
76 50 61
74 111 16
120 25 85
127 65 86
100 74 33
105 60 2
44 127 33
159 160 15
20 96 47
23 49 88
50 164 85
31 59 35
30 143 29
52 40 47
1 149 88
2 125 21
21 128 60
183 31 72
76 43 58
133 113 4
74 30 27
125 160 39
83 123 33
38 56 12
80 138 51
94 67 8
16 62 61
96 38 61
69 124 54
172 124 81
121 146 55
120 115 99
83 19 97
172 41 83
13 98 83
86 107 90
21 114 17
51 34 100
152 93 36
80 91 97
171 73 91
182 177 55
53 141 75
61 112 7
130 107 63
49 26 16
86 42 82
92 140 57
175 117 75
169 134 50
117 167 65
178 71 68
64 65 71
162 135 80
180 101 89
153 79 54
9 140 65
61 145 76
117 57 55
43 76 60
12 71 74
77 81 87
177 141 56
172 76 53
69 160 74
104 90 52
84 129 66
46 57 44
113 183 58
56 72 74
92 119 11
89 115 16
81 157 23
48 79 60
64 145 77
43 148 57
87 138 93
41 7 26
40 50 19
137 130 73
146 99 80
133 95 67
30 117 2
142 147 72
144 84 44
117 159 79
104 97 68
31 150 4
140 170 62
81 27 34
173 171 7
178 139 77
22 17 47
155 103 37
69 160 87
157 151 25
63 133 49
37 54 86
72 3 20
138 66 34
125 4 23
16 8 93
80 78 9
61 54 28
128 18 67
32 175 37
91 142 68
38 138 53
11 157 19
143 145 6
95 49 10
95 183 10
177 27 24
2 98 11
80 93 24
163 112 89
140 30 1
92 14 65
148 46 22
175 51 97
5 29 57
173 11 31
22 133 6
142 66 96
116 42 69
120 167 5
101 67 33
175 168 93
5 105 52
12 160 34
140 9 63
117 154 98
142 40 43
82 176 56
51 30 74
42 94 45
152 66 26
114 173 6
74 14 4
149 156 76
56 173 88
3 122 85
92 178 28
168 26 78
137 155 92
32 158 46
135 175 77
2 47 22
28 131 100
76 92 100
78 44 53
51 159 80
176 133 75
165 88 29
75 48 63
63 119 19
66 73 49
71 14 16
173 161 32
30 177 15
16 102 91
126 33 71
45 52 49
178 37 55
147 72 61
113 11 34
58 53 80
151 100 64
57 150 50
108 165 75
172 113 28
161 166 21
127 4 10
79 27 89
47 19 85
83 88 10
122 54 81
2 12 78
150 11 48
92 159 28
22 86 28
24 43 59
46 58 69
158 48 41
85 84 67
59 61 86
118 8 58
59 14 11
22 110 92
175 96 58
140 154 26
46 48 24
35 126 85
78 180 75
20 106 66
75 22 23
173 118 89
71 117 90
171 157 19
54 30 81
183 179 25
173 68 2
142 123 67
59 185 14
82 78 5
48 184 98
50 14 88
152 56 88
81 44 67
8 76 61
54 64 79
87 21 18
116 59 89
125 51 43
17 67 56
179 170 69
183 114 17
169 79 48
8 171 69
103 68 45
130 128 56
155 114 26
119 141 38
173 98 2
164 90 40
17 156 20
70 165 26
97 61 20
53 126 7
77 122 59
174 34 71
52 13 12
118 102 83
151 45 87
7 5 46
116 121 41
144 41 39
32 125 16
101 28 13
119 53 46
176 81 32
36 134 6
122 141 39
22 77 49
101 123 58
59 132 100
131 132 34
22 150 39
12 104 77
84 150 59
166 46 4
26 25 29
64 90 75
43 134 56
27 93 52
121 76 64
118 5 42
144 109 35
177 71 52
32 36 65
13 72 98
84 40 49
107 134 30
33 94 30
114 17 84
40 73 58
36 141 22
147 180 91
132 76 55
130 63 24
36 159 76
119 177 95
8 182 69
67 47 52
91 31 50
1 85 90
158 33 28
168 8 46
41 60 92
18 130 45
144 1 64
115 169 98
54 77 44
162 81 33
111 71 36
134 166 63
8 174 70
55 22 75
41 35 35
90 153 43
3 49 16
85 142 17
60 154 24
162 175 82
51 19 21
26 152 2
109 111 16
3 58 21
163 156 93
9 181 26
37 142 25
169 171 13
50 165 44
173 80 65
174 75 98
94 90 49
152 101 62
154 53 15
19 107 7
183 110 99
113 150 70
136 3 12
174 154 98
73 9 35
185 153 9
142 45 92
76 100 33
134 166 76
49 120 82
27 160 68
26 43 72
147 28 60
4 71 78
72 10 91
58 125 62
11 6 63
125 47 17
109 139 91
72 183 19
100 119 75
133 2 28
5 122 47
18 20 11
125 8 25
147 140 8
148 55 18
159 80 62
97 50 99
19 75 31
74 132 51
157 183 18
7 30 78
181 10 32
9 61 58
114 64 10
167 127 49
69 16 2
35 122 8
172 58 63
106 70 7
57 130 42
8 72 48
98 70 54
105 150 29
182 143 33
108 116 9
185 176 90
108 135 22
153 126 21
50 83 1
112 125 86
43 47 32
110 11 71
150 95 97
27 18 82
149 179 91
141 135 95
169 151 30
98 139 9
71 99 7
30 130 79
87 31 24
126 35 64
142 49 52
64 84 97
7 10 82
23 42 37
96 38 50
72 11 46
94 3 12
142 10 60
171 76 1
81 44 1
34 4 85
109 140 46
144 81 32
82 85 63
128 107 18
135 47 81
170 104 100
23 21 99
126 72 67
167 101 9
20 59 46
47 63 38
81 56 11
119 28 95
53 79 4
5 103 23
72 108 100
47 65 84
135 158 70
175 41 69
162 37 56
29 145 12
95 37 94
5 79 80
67 34 98
23 164 40
53 132 15
81 134 52
132 44 24
145 42 50
33 90 17
107 33 84
1 79 31
96 3 42
10 115 28
140 71 96
106 31 11
58 35 77
122 104 91
123 140 38
146 111 66
59 7 39
59 67 90
179 98 76
27 15 66
168 69 98
56 72 63
140 185 53
1 150 32
79 137 42
180 182 80
97 102 5
30 143 44
150 110 71
78 138 38
99 119 87
21 7 14
62 148 16
148 114 48
42 141 39
110 146 83
126 18 86
158 86 54
165 126 55
98 175 42
88 123 43
100 129 41
68 66 64
19 108 45
183 58 45
54 79 24
44 73 54
40 140 59
50 107 37
5 44 48
53 80 80
101 181 67
84 45 74
116 172 47
43 129 9
73 104 85
61 13 16
135 154 31
23 87 48
8 50 89
166 81 29
147 64 92
148 28 21
86 76 95
55 144 12
22 25 48
103 180 44
17 178 89
56 84 22
101 176 73
161 33 84
152 58 70
166 32 29
53 126 88
92 74 68
24 13 72
161 8 27
140 26 19
122 62 56
137 14 21
181 29 87
92 67 65
86 62 52
185 19 64
53 103 40
150 97 91
185 112 26
152 108 12
29 151 31
136 153 11
7 152 2
9 35 84
146 45 88
140 21 62
98 144 45
38 20 63
71 123 56
34 27 54
165 127 10
90 23 1
11 157 21
56 148 20
159 24 37
161 56 81
53 158 97
181 91 39
84 158 85
87 73 63
115 75 100
173 180 71
178 102 25
61 68 49
32 86 88
38 22 1
68 142 85
47 81 13
87 98 12
113 46 17
153 89 73
99 49 74
74 116 54
117 96 95
71 27 65
151 35 72
62 145 13
28 17 81
120 148 78
47 79 88
80 36 27
8 56 95
148 76 24
144 171 4
140 180 68
83 170 68
116 72 71
11 77 11
172 109 19
165 88 31
73 177 37
41 22 2
166 22 54
37 62 46
174 51 51
60 26 41
120 57 81
136 183 24
51 81 98
125 160 83
103 101 90
18 29 20
31 126 25
19 109 97
84 48 88
173 130 88
139 68 15
26 60 26
12 137 1
161 143 39
122 112 24
164 148 34
40 55 44
58 80 77
88 94 81
157 88 54
62 47 70
94 88 3
164 185 37
92 38 90
60 169 39
103 137 26
58 34 82
127 90 92
25 23 5
90 14 5
165 175 53
132 171 39
9 154 7
179 33 66
121 86 98
155 175 8
181 101 56
82 34 85
69 56 61
85 2 13
176 18 86
78 22 26
18 84 90
37 11 70
105 6 65
39 99 39
109 172 39
180 5 88
138 83 69
105 38 54
161 34 1
4 135 12
158 22 3
119 41 38
64 159 56
85 173 16
145 183 57
184 64 84
18 38 95
48 121 57
82 128 70
162 104 70
159 175 70
152 79 50
178 75 15
59 9 32
113 109 45
36 34 70
96 118 60
96 35 62
75 174 28
110 176 17
157 13 14
37 105 11
117 93 65
174 161 6
50 128 30
42 95 99
79 97 38
85 106 83
99 121 43
32 155 18
61 96 69
78 40 29
125 59 3
86 171 37
66 171 36
28 111 68
158 8 81
139 97 45
55 68 72
25 134 91
159 175 83
169 109 63
173 92 64
51 110 20
9 112 36
146 129 16
10 169 49
34 78 34
130 174 15
64 126 13
150 77 83
173 11 75
45 146 38
179 134 80
38 83 53
148 100 73
174 3 39
99 121 56
96 25 3
178 72 80
90 126 33
114 58 100
168 47 16
87 94 56
7 2 5
177 124 14
140 133 65
112 10 4
126 153 32
55 141 11
69 120 48
113 69 83
76 118 89
13 159 95
29 72 99
100 59 26
115 82 50
82 157 100
108 52 13
33 56 32
141 20 97
18 22 59
30 144 3
112 39 8
180 160 55
126 179 61
93 115 33
129 7 96
105 14 49
152 59 80
119 114 3
38 168 2
76 180 41
92 153 28
147 49 13
137 57 28
49 82 34
149 22 25
41 98 52
2 172 3
134 149 87
15 137 81
141 140 27
86 57 18
40 179 44
14 13 82
145 126 33
68 171 36
117 142 50
80 136 33
92 44 98
62 110 60
55 29 89
6 145 19
166 116 50
122 65 4
71 34 28
113 112 35
100 172 37
129 23 53
171 159 1
34 100 24
40 164 42
103 61 86
114 110 77
51 150 37
67 55 38
90 75 70
151 113 73
150 76 62
50 66 12
146 62 55
147 23 94
82 52 9
155 32 14
17 77 77
154 75 7
57 41 69
18 98 80
9 179 11
184 6 13
30 178 27
64 23 65
182 131 51
42 185 71
152 14 40
25 113 74
144 103 35
70 104 73
65 34 79
98 92 33
156 169 84
59 150 90
64 90 11
6 66 52
62 63 82
11 127 34
62 158 90
113 68 62
149 100 55
2 113 28
3 130 49
165 13 59
33 119 23
83 51 26
130 15 64
119 110 85
46 175 27
13 56 26
59 178 44
118 102 32
135 132 32
66 55 24
127 80 88
111 93 98
130 8 24
17 157 19
13 51 96
29 4 24
144 8 40
46 11 40
178 1 13
74 147 40
29 181 71
124 120 44
143 48 51
89 8 2
147 73 49
75 128 88
185 62 73
158 118 8
71 93 45
134 111 63
22 180 96
60 4 16
19 124 55
28 102 74
129 21 60
105 70 10
148 183 5
120 67 45
29 31 19
173 55 52
106 10 88
87 127 46
1 39 31
12 105 76
4 108 68
135 5 48
119 165 34
10 183 2
68 133 12
141 122 66
83 155 96
130 88 30
117 43 16
183 76 37
36 89 10
52 2 14
106 61 26
70 153 99
133 119 14
29 45 38
34 173 97
114 79 93
161 70 5
166 138 13
100 50 19
178 160 19
115 32 42
33 56 74
155 27 46
19 45 4
106 174 24
31 51 2
23 73 7
79 166 61
130 2 84
178 142 86
42 101 39
117 15 11
95 178 44
119 114 45
160 94 69
55 37 9
15 133 68
174 21 40
21 182 87
92 144 21
63 91 56
170 52 35
28 133 16
137 153 74
165 169 9
112 146 68
43 27 13
183 161 94
120 62 64
180 105 53
20 92 25
131 180 13
52 180 33
18 178 11
179 166 100
170 112 22
64 45 92
133 2 85
142 54 90
66 156 38
27 166 24
6 88 79
159 179 98
5 96 51
17 133 38
107 131 7
167 7 68
147 174 63
47 24 33
157 183 75
84 30 23
39 129 96
31 132 88
30 156 68
5 182 10
110 39 69
108 19 12
58 126 61
117 52 91
176 14 7
134 43 39
17 103 51
107 142 58
67 76 18
97 50 48
36 149 50
86 17 1
91 104 22
156 135 71
173 165 34
158 166 51
113 57 33
177 91 26
55 150 20
51 16 35
118 161 62
46 169 76
98 162 50
156 112 23
107 109 2
110 18 23
30 176 23
68 132 99
119 9 18
117 56 38
27 2 50
126 167 11
18 147 14
42 58 72
19 164 35
26 83 12
96 156 99
1 54 18
4 63 41
155 162 58
62 112 80
82 76 71
119 180 21
83 93 92
168 62 18
157 136 97
10 182 18
83 170 83
6 98 83
18 24 28
18 43 78
62 169 62
74 90 16
29 28 73
101 94 8
153 123 49
20 110 68
50 124 72
5 97 6
169 59 97
17 79 57
95 29 31
14 168 24
62 149 83
38 51 20
87 114 92
60 153 60
75 50 89
9 177 57
160 140 39
26 151 38
137 45 99
10 17 35
50 120 74
174 152 54
109 100 44
19 46 56
119 34 24
168 85 42
146 173 62
83 34 20
140 53 99
167 147 10
40 2 48
70 118 63
131 77 89
66 84 16
170 173 4
31 87 48
178 13 65
143 116 35
184 178 30
1 171 27
98 48 18
121 76 55
101 1 59
82 18 79
64 147 48
180 101 27
15 51 58
52 176 7
12 110 4
54 133 75
21 47 22
142 166 10
142 111 74
146 2 72
78 15 25
150 6 71
57 4 70
33 135 59
37 4 69
28 144 5
15 76 7
152 60 39
164 41 44
136 185 61
133 36 58
48 5 76
21 23 15
41 60 83
26 41 41
120 24 53
60 101 4
129 55 22
16 52 61
24 68 82
